PMemb,Cluster,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,matched_observations,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,l,b,Ecl_Lon,Ecl_Lat,ruwe,mag
0.1,NGC_869,4.58379E+17,34.63451388,0.018027679,57.24749565,0.026525655,0.410529115,0.031965738,12.84279,-1.282621398,0.054308091,-0.994725753,0.064982674,0.2809752,0.03905614,-0.03132229,-0.03872395,-0.1091299,-0.09512134,0.02457041,0.2809049,0.2021596,0.2475846,256,256,-4.612738,160.6902,29.33097,1.6167527,0.004496073,0.03219275,29,13,0.07193301,31,264,25201.18984,9.118944641,2763.608,14.68481,23,14033.95011,34.64618736,405.0648,14.98344,25,16860.1907,25.86073811,651.9609,14.19476,1.2259,0.7886744,0.298625,0.4900494,134.5333886,-3.649254251,54.17529238,40.48951116,0.87965286,14.68481
0.4,NGC_869,4.58378E+17,34.70516158,0.036307796,57.13821418,0.070891222,0.38827563,0.056215148,6.906957,-0.690228666,0.093127196,-0.487966296,0.207903788,0.2054463,-0.01745801,-0.317824,-0.04607116,-0.04045092,0.04073342,0.5238008,0.2002299,0.2661702,0.350753,121,120,-0.3158427,109.6292,13.29888,1.575059,0.011472947,0.2815616,14,9,0.204305,24,137,12173.90788,7.53717329,1615.182,15.47479,9,6673.887326,75.12134868,88.84142,15.79044,10,8574.561383,29.91795277,286.6025,14.92889,1.252552,0.8615503,0.31565,0.5459003,134.6058652,-3.739678731,54.15899331,40.3743864,1.0293506,15.47479
0.1,NGC_869,4.58378E+17,34.7529932,0.060300392,57.15650662,0.081337177,0.304370079,0.110956275,2.743153,-1.055016423,0.248741315,-0.997069598,0.247232276,0.1270865,-0.1530919,0.3182353,-0.2442549,-0.001065776,-0.3016258,-0.1317371,-0.1461389,0.2378093,0.1094109,207,206,0.05851794,201.507,2.735601,1.4683214,0.015174688,-0.01836666,24,9,0.2357145,29,209,3015.810185,3.38107137,891.9688,16.98985,16,1384.479636,12.83847535,107.8383,17.49817,13,2731.076449,16.62897696,164.236,16.17109,1.36466,1.327085,0.508316,0.8187695,134.624301,-3.713804932,54.20006321,40.37977377,0.9891416,16.98985
0.8,NGC_869,4.5838E+17,34.65923192,0.018845125,57.25050166,0.025895932,0.364372581,0.032981369,11.04783,-0.806663019,0.062998519,-0.911001139,0.065652393,0.2558909,-0.02100896,0.07902159,-0.03307236,-0.1637586,-0.07181624,-0.005617098,0.179201,0.1962353,0.2244663,265,265,-1.940296,217.6242,25.84727,1.6209967,0.004732752,-0.01055971,30,13,0.07443988,33,281,22403.67274,8.263551655,2711.143,14.81257,30,12643.17154,37.44412055,337.6544,15.09675,30,14735.0615,21.95523979,671.141,14.34104,1.222042,0.7557087,0.2841806,0.4715281,134.5450356,-3.641991477,54.19286467,40.48647101,0.9879922,14.81257
0.4,NGC_869,4.58378E+17,34.70001458,0.037540556,57.13687451,0.049437265,0.351383704,0.072557293,4.842844,-0.637463972,0.123845449,-1.325288188,0.123505853,0.204307,-0.185029,-0.2943711,-0.1504695,-0.3600092,-0.2589957,-0.2238097,0.4916189,0.3049359,0.3145386,187,186,1.745073,215.524,8.327873,1.5413966,0.010200853,-0.03733809,23,12,0.1353836,25,184,8416.696668,11.96849239,703.2379,15.87551,5,4606.334862,162.5961327,28.32992,16.193,6,7392.595182,459.4814339,16.089,15.08993,1.42561,1.103071,0.3174877,0.7855835,134.6036704,-3.741869279,54.15492737,40.37437531,1.139937,15.87551
0.3,NGC_869,4.58378E+17,34.70498049,0.026715962,57.13616206,0.036479681,0.427617353,0.042891647,9.969711,-1.140184227,0.084876874,-1.417212097,0.139665629,0.2121889,-0.09800117,-0.1625912,-0.2670011,-0.2801808,-0.1910267,-0.01226896,0.05530902,0.08515683,0.4015244,149,149,-1.106598,125.416,26.35189,1.6204323,0.008117776,0.04648923,18,11,0.143622,26,160,22231.84524,10.62367489,2092.67,14.82093,14,12495.37836,31.66150147,394.6553,15.10951,12,15024.63371,44.59313459,336.9271,14.31991,1.237864,0.7896042,0.2885876,0.5010166,134.6064548,-3.741647146,54.1577206,40.37257513,1.0162249,14.82093
0.6,NGC_869,4.58379E+17,34.75839562,0.017481357,57.21694201,0.022815156,0.420971186,0.030076192,13.99682,-0.740720383,0.05825191,-0.95954472,0.068019505,0.329697,-0.06448297,-0.1093255,-0.1169394,-0.06713362,-0.1243239,-0.2634346,0.3659129,0.04195042,0.2809196,202,202,-3.268785,138.4514,87.12048,1.6242073,0.004339319,-0.0628664,23,12,0.07777763,27,221,70237.56718,16.74702801,4194.032,13.57194,23,40009.35097,66.74657899,599.4218,13.84598,22,45619.30976,57.77745079,789.5695,13.11405,1.219129,0.7319365,0.2740421,0.4578943,134.6069259,-3.655836311,54.23759902,40.43310353,0.97528386,13.57194
0.5,NGC_869,4.58369E+17,34.49080403,0.014785519,56.98531268,0.020886699,0.449740425,0.025713283,17.49059,-0.295194299,0.048529498,-0.849655294,0.059099724,0.2197267,-0.1348515,0.07280202,-0.1830713,-0.02823486,-0.1988061,0.1071198,0.06326254,0.2912448,0.1204018,230,227,0.2612815,226.8741,128.4739,1.7019184,0.003596287,-0.01583375,27,12,0.06668276,29,238,106583.952,42.21844423,2524.583,13.11914,29,69309.54168,156.0161219,444.246,13.24941,28,59007.39124,72.15499236,817.7867,12.83465,1.203905,0.414752,0.13027,0.284482,134.5462355,-3.92250028,53.93477338,40.28636929,0.8466845,13.11914
0.6,NGC_869,4.58375E+17,34.78473115,0.04376469,57.13015891,0.072016333,0.40467897,0.079611981,5.083142,-0.815143614,0.132944464,-0.970462189,0.159989643,0.2221965,0.1263311,0.04019171,-0.01636043,-0.09250145,-0.08030105,-0.1049897,0.1406715,0.3029255,0.1874383,211,211,-0.4234214,196.8769,3.95672,1.495659,0.011930827,0.09097465,24,13,0.1526091,29,216,4569.036341,5.616640363,813.4821,16.53881,15,2307.122762,33.2091401,69.47253,16.94371,16,4234.682315,73.343474,57.73768,15.69487,1.431769,1.248844,0.4049072,0.8439369,134.6493598,-3.73292045,54.20564916,40.34858749,0.9862507,16.53881
0.6,NGC_869,4.58381E+17,34.73888346,0.026077184,57.32512106,0.041110286,0.457096566,0.04683026,9.76071,-0.627531914,0.083805007,-1.119213052,0.130784721,0.3042953,0.01863159,-0.1356648,-0.116911,-0.03821525,-0.1462949,-0.4020379,0.2775604,-0.08081733,0.3446839,257,255,-2.13945,204.5633,10.78569,1.5590979,0.007151186,0.05669171,29,11,0.133112,31,273,9455.273685,5.028159376,1880.464,15.74918,29,4627.214198,13.03790746,354.9047,16.18809,30,7103.552879,13.40574434,529.8887,15.13323,1.240659,1.054858,0.4389086,0.6159496,134.5609205,-3.557317928,54.28619419,40.53531852,0.9501976,15.74918
0.7,NGC_869,4.5838E+17,34.636343,0.022007814,57.25039558,0.032026958,0.401879621,0.039025469,10.29788,-0.535857497,0.066154977,-1.167015922,0.081807192,0.3401769,0.06972452,-0.03948387,-0.05182673,-0.002400965,-0.08125063,0.0266853,0.301991,0.18304,0.2963773,281,274,7.771043,491.5078,344.7307,1.6750343,0.005706583,0.008311336,32,12,0.05617385,35,291,323348.1849,128.5944985,2514.479,11.91419,27,206310.8744,589.3207022,350.0825,12.06508,28,182165.6347,292.0905382,623.6616,11.61075,1.201419,0.4543285,0.1508932,0.3034353,134.533363,-3.646190242,54.17810784,40.49170298,0.96292293,11.91419
0.8,NGC_869,4.58372E+17,34.65054287,0.022038064,57.14374797,0.031711001,0.390889976,0.039586947,9.874214,-0.828704783,0.066505693,-0.968502318,0.085305646,0.26202,0.03971533,-0.1077465,-0.1065907,-0.2236301,-0.1796343,-0.1309388,0.314384,0.1656578,0.3185114,243,243,-0.8511015,219.278,18.46816,1.6180682,0.005911063,0.01175673,28,13,0.09103405,30,256,16153.79656,6.161517042,2621.724,15.16768,28,9022.496799,19.48536769,463.0396,15.46307,24,10731.23312,15.66544429,685.0258,14.6853,1.222854,0.7777748,0.295392,0.4823828,134.576008,-3.744281251,54.12697861,40.39211031,1.0184684,15.16768
0.9,NGC_869,4.58374E+17,34.94557293,0.019919455,57.11356714,0.029482064,0.43333567,0.035868123,12.08136,-0.674196124,0.060043475,-1.068857981,0.083344764,0.3345689,0.1392666,0.01487225,-0.06568012,-0.03225661,-0.06506164,-0.19574,0.335785,0.02875062,0.264438,237,237,-3.630975,161.7218,27.30656,1.608017,0.00506604,0.01690185,27,12,0.08817734,29,255,22879.05369,7.196611104,3179.143,14.78977,26,12737.49251,44.4784322,286.3746,15.08868,25,15411.19069,24.28349435,634.6365,14.29233,1.230325,0.7963486,0.2989082,0.4974403,134.7373843,-3.719379553,54.29983165,40.29621552,0.91287595,14.78977
0.4,NGC_869,4.5837E+17,34.61474741,0.019574556,57.02983189,0.027459479,0.386070483,0.035912014,10.75045,-0.689576079,0.065441889,-0.91265295,0.076092171,0.28425,-0.09181627,0.0169175,-0.196734,-0.123686,-0.2445314,0.004269543,0.1669952,0.3016773,0.2511206,228,228,-2.621265,171.5363,34.54367,1.6222574,0.004804634,-0.01942308,26,12,0.08296359,28,243,29467.77872,8.379397025,3516.694,14.515,25,16576.43531,35.72222134,464.0371,14.80266,25,19353.62018,40.64591623,476.1516,14.04501,1.2193,0.7576456,0.2876625,0.4699831,134.5953855,-3.858216945,54.03974713,40.29758521,0.9666557,14.515
0.5,NGC_869,4.58378E+17,34.80111788,0.039772996,57.1859565,0.065465559,0.505159012,0.075165849,6.720592,-0.387327477,0.12166047,-0.96218918,0.199868179,0.3087868,-0.08090802,-0.0881387,0.09078018,-0.1937642,0.04619994,0.2425577,0.2672462,-0.106683,0.3269446,226,224,0.4691947,228.2809,4.82497,1.5184125,0.011272692,0.05641901,26,11,0.1896484,29,243,4877.796689,3.999109008,1219.721,16.46781,23,2161.368092,12.36232012,174.8351,17.01457,19,4098.459343,22.40112745,182.9577,15.73037,1.283331,1.284198,0.5467606,0.7374372,134.6391297,-3.677349501,54.2475901,40.39518531,1.031824,16.46781
0.7,NGC_869,4.58375E+17,34.81904202,0.026533147,57.18312009,0.04176825,0.387389848,0.043469821,8.911696,-0.641296798,0.074096894,-1.059832285,0.114840905,0.2523501,0.05497532,-0.2052765,-0.1167017,-0.07090496,-0.1338416,-0.3514856,0.2904241,0.09922078,0.2420095,203,191,8.269563,394.3306,282.5586,1.6585499,0.00784147,0.04263511,23,12,0.07415774,32,211,954622.8446,396.474321,2407.78,10.73879,25,573757.7328,507.7415031,1130.019,10.95457,26,565909.9864,491.1983727,1152.101,10.38005,1.193841,0.5745153,0.2157812,0.3587341,134.6492542,-3.676785399,54.25751491,40.38845757,0.96985775,10.73879
0.8,NGC_869,4.58379E+17,34.61280532,0.020578519,57.24201772,0.026815076,0.349997845,0.038447763,9.103205,-0.593408385,0.067853399,-1.003900811,0.068442551,0.3027144,-0.1885442,-0.2060144,-0.05928595,-0.1543728,-0.1112824,-0.02472054,0.4533054,0.1577941,0.2284666,250,249,-0.2325396,238.2423,27.4558,1.6148818,0.004804439,-0.06288782,30,13,0.07731999,32,265,24070.70608,8.295535713,2901.646,14.73464,30,13572.68136,27.44516574,494.5381,15.01972,26,15888.85173,28.79707606,551.7523,14.25919,1.223958,0.7605352,0.28508,0.4754553,134.5240964,-3.658307873,54.15825204,40.48962185,1.0744227,14.73464
0.7,NGC_869,4.58374E+17,34.91100601,0.017518052,57.1219118,0.026373582,0.396373796,0.030686091,12.91705,-0.686589498,0.057607318,-1.280803671,0.073877368,0.3309773,0.03164608,0.04935322,-0.09163068,-0.03035172,-0.07787745,-0.2232877,0.1850446,0.01964203,0.2463609,238,238,-4.925774,141.5437,38.72983,1.6168369,0.004404828,0.009023236,27,12,0.08145209,29,255,32353.9166,8.118266744,3985.323,14.41355,29,17636.93707,28.52268897,618.3477,14.73533,28,22058.68453,25.83029021,853.9852,13.90297,1.226919,0.8323593,0.3217821,0.5105772,134.716863,-3.717805958,54.28226614,40.31178408,0.88512677,14.41355
0.7,NGC_869,4.58371E+17,34.63096871,0.019061002,57.02760846,0.02704671,0.335014118,0.035405611,9.462176,-0.642078904,0.062134592,-1.120952746,0.073009001,0.260518,-0.07046314,-0.0266074,-0.1834044,-0.2043279,-0.2422531,-0.05071023,0.1675076,0.3498644,0.2587902,203,203,-3.047674,142.7967,46.94273,1.6354895,0.004759166,-0.004926509,24,12,0.08012905,25,212,39268.7843,10.16292064,3863.927,14.20325,22,22934.62067,48.48741099,473.0016,14.45016,18,24738.13943,50.64577675,488.4541,13.7785,1.214012,0.6716566,0.246912,0.4247446,134.6044726,-3.857395559,54.04895016,40.29178832,0.92786974,14.20325
0.8,NGC_869,4.58376E+17,34.92601164,0.014361681,57.17336376,0.022573496,0.451367944,0.024666733,18.29865,-0.535049827,0.042279006,-1.065162577,0.061340608,0.3275198,0.06608293,-0.1395832,-0.1030693,-0.04167929,-0.1089235,-0.3204809,0.3112907,-0.01872724,0.3123512,228,227,-3.467313,156.1331,116.5117,1.649169,0.003755083,0.07419715,26,12,0.07189979,28,239,94406.67129,20.50982851,4602.997,13.25086,25,55841.1233,155.9955671,357.9661,13.484,26,58464.50065,60.98103914,958.7324,12.84469,1.210779,0.6393137,0.2331438,0.4061699,134.7072798,-3.66659942,54.32079769,40.35480541,0.9042538,13.25086
0.6,NGC_869,4.58376E+17,34.96696358,0.023060806,57.18444745,0.034975801,0.439132629,0.039519057,11.11192,-0.907235194,0.067230245,-1.18019233,0.096151661,0.3552798,0.08214686,-0.145666,-0.1122689,-0.02243507,-0.1067659,-0.3159087,0.3220924,-0.03039594,0.3022733,247,241,3.066466,308.2888,216.6119,1.6638372,0.005985003,0.04144963,28,12,0.06622203,29,239,157195.4035,34.03471833,4618.678,12.69727,26,95270.53854,170.7586032,557.9253,12.90399,28,94870.9446,114.3274689,829.8176,12.31909,1.209587,0.5849047,0.2067251,0.3781796,134.7245097,-3.648714236,54.35334771,40.35532615,0.8837741,12.69727
0.7,NGC_869,4.58379E+17,34.62527725,0.023215294,57.20068539,0.032331063,0.502317566,0.040789457,12.31489,-0.725295353,0.068287643,-1.297767702,0.08427098,0.2845407,0.09249887,-0.04955456,-0.03771285,-0.1402514,-0.1049665,-0.03069247,0.3455287,0.1748151,0.3050414,255,251,8.168941,474.2911,318.0238,1.6976565,0.005945174,-0.00425709,29,13,0.05733501,33,269,247168.6044,74.57573056,3314.33,12.20588,28,157568.4778,433.7025079,363.3101,12.35771,26,140719.7743,275.0741194,511.5704,11.89103,1.206821,0.4666824,0.1518326,0.3148499,134.5441751,-3.695083622,54.14288559,40.44940622,1.0272349,12.20588
0.7,NGC_869,4.58379E+17,34.64217163,0.022892026,57.23062575,0.034342833,0.448953015,0.043131953,10.40883,-0.742778172,0.073064949,-1.155657635,0.098439531,0.2627122,-0.01293872,-0.08108556,-0.03729326,-0.1680713,-0.08592805,-0.0593999,0.3169779,0.08235624,0.3142568,263,246,10.12604,537.5375,323.5724,1.6776099,0.006378951,0.008026303,31,13,0.06477153,37,284,997811.2325,402.54805,2478.738,10.69074,30,613968.0531,875.4917833,701.2836,10.88102,29,574524.6047,479.5433683,1198.066,10.36365,1.1911,0.517375,0.190279,0.327096,134.5429004,-3.66380277,54.17066727,40.47249972,0.9764503,10.69074
0.9,NGC_869,4.58377E+17,34.90556017,0.015067875,57.17531565,0.023646997,0.396334514,0.026590323,14.90522,-0.742301608,0.044243053,-1.031403172,0.071157369,0.3018859,0.04022217,-0.1159524,-0.1462137,-0.01156571,-0.1338153,-0.2253334,0.2518409,0.1160188,0.1952474,220,219,-4.748181,129.5548,90.35416,1.6195328,0.004027586,0.02149455,25,11,0.07932632,27,229,72464.48357,15.97426902,4536.326,13.53805,27,40485.38837,62.27208999,650.137,13.83314,23,47726.01359,60.70642119,786.1774,13.06503,1.217305,0.7681103,0.2950897,0.4730206,134.6961571,-3.668472998,54.30874546,40.36131492,0.9207984,13.53805
0.8,NGC_869,4.58376E+17,34.9649705,0.014692996,57.16918841,0.022991654,0.430657421,0.024562947,17.53281,-0.642983247,0.041115403,-0.853436845,0.059611298,0.4103385,0.1300063,-0.1352282,-0.133785,0.01267602,-0.1028263,-0.3492723,0.3111877,-0.04139087,0.3084752,230,230,-3.932052,150.9599,125.2593,1.6296282,0.003813508,0.07649659,26,12,0.07012906,27,237,99685.06825,22.11685411,4507.199,13.19179,26,56608.70845,124.5447694,454.525,13.46918,26,64787.69916,115.9417024,558.7955,12.73319,1.217799,0.7359915,0.2773895,0.458602,134.7286215,-3.66345084,54.34350257,40.34199543,0.8971572,13.19179
0.8,NGC_869,4.58374E+17,34.81166692,0.01896873,57.0885171,0.029335757,0.359588653,0.035050667,10.25911,-0.566184757,0.056692618,-1.07055858,0.077495656,0.2669176,0.1315861,-0.03471751,-0.07761202,-0.1939837,-0.1508743,-0.168506,0.2767479,0.1502711,0.3213964,238,238,-1.582357,199.8811,28.47233,1.6074756,0.005240696,0.04778604,27,13,0.08384196,30,255,24022.18268,10.26753457,2339.625,14.73683,24,13462.89018,80.73775147,166.7484,15.02854,25,16988.62756,98.43048495,172.5952,14.18652,1.267642,0.8420181,0.291708,0.5503101,134.6770865,-3.767308154,54.1995823,40.30469443,1.0276915,14.73683
0.3,NGC_869,4.58379E+17,34.71848209,0.025390231,57.22029851,0.037447863,0.322063861,0.051543329,6.24841,-1.045681251,0.08477157,-1.217403585,0.110442535,0.2441698,-0.1224492,-0.232874,-0.06035151,-0.06673928,-0.08406169,-0.2636412,0.4910161,0.01951069,0.2192021,229,229,4.108132,321.8396,270.1761,1.6766788,0.006240351,-0.01986092,26,11,0.06840616,30,242,198172.6698,54.93609857,3607.331,12.44576,29,120050.4266,231.4969988,518.5831,12.65298,30,119925.0144,118.2420696,1014.233,12.06465,1.210941,0.5883331,0.2072229,0.3811102,134.5853843,-3.659852394,54.2138511,40.4454161,0.9457709,12.44576
0.5,NGC_869,4.58375E+17,34.87653371,0.023359373,57.17500432,0.033628725,0.330360823,0.046328645,7.130811,-0.837564203,0.077733082,-1.291363038,0.091380668,0.2622087,-0.15423,-0.2625569,-0.07786033,-0.1616422,-0.1311814,-0.2796329,0.4826984,0.07670067,0.2137395,197,196,-0.8756016,173.7659,25.65205,1.6050946,0.005717623,-0.04856046,23,11,0.09422997,26,196,21326.41656,7.616301227,2800.102,14.86607,21,11593.30056,36.94758355,313.777,15.19087,19,14636.32663,54.21484747,269.969,14.34834,1.229913,0.8425303,0.3247995,0.5177307,134.6814031,-3.674030134,54.28990908,40.36777129,1.0475874,14.86607
0.8,NGC_869,4.58367E+17,34.85432204,0.019027648,56.99915118,0.026793651,0.378711246,0.033506235,11.30271,-0.612996716,0.072366786,-0.918551963,0.071641268,0.3596269,-0.008301814,0.2826,-4.62E-05,-0.06077907,-0.04326389,-0.02065554,-0.003688153,0.0552921,0.3502657,227,226,-3.126998,161.0215,46.45127,1.6498631,0.004424732,0.00243811,26,11,0.08673859,29,245,39308.65262,10.93611832,3594.388,14.20215,28,23173.33866,41.48027595,558.6592,14.43892,25,24598.05404,49.88968232,493.0489,13.78467,1.215289,0.6542482,0.2367706,0.4174776,134.7289003,-3.84380556,54.1769622,40.21399312,0.92649436,14.20215
0.8,NGC_869,4.58356E+17,34.90517305,0.020345095,56.98944226,0.029881336,0.337371501,0.036446383,9.256653,-0.576063281,0.066684733,-1.099597558,0.080563055,0.3063061,0.04411958,0.06940793,-0.06288549,-0.2018168,-0.1107616,-0.07884975,0.1614938,0.07980376,0.3267358,238,237,-3.021848,172.2581,25.24524,1.6466643,0.005410788,0.01219803,27,13,0.08825393,30,255,21890.51032,7.119361686,3074.786,14.83773,29,12791.42163,28.30730881,451.877,15.08409,27,13681.43621,29.74895693,459.8963,14.42159,1.20933,0.6625004,0.2463655,0.4161348,134.7583182,-3.843691542,54.20432173,40.19338015,0.90564793,14.83773
0.6,NGC_869,4.58364E+17,35.09974448,0.023055672,57.15145576,0.032394366,0.330598861,0.037364993,8.847823,-0.533145012,0.067013214,-0.948237043,0.088392107,0.4011746,0.07922889,-0.1434891,-0.116366,-0.1280391,-0.1504481,-0.1659168,0.2768463,0.0499784,0.4292818,253,250,6.51789,418.5014,356.8202,1.6507307,0.006206666,0.06913956,29,13,0.06293799,30,257,291266.5462,69.390796,4197.481,12.02764,29,173983.3996,364.6222278,477.1607,12.25012,28,178873.834,150.5123466,1188.433,11.63055,1.211458,0.619565,0.2224789,0.3970861,134.8035652,-3.65555018,54.4202373,40.2947408,1.0198308,12.02764
0.3,NGC_869,4.58356E+17,34.8833786,0.02649526,56.99156002,0.039523947,0.282593586,0.050953838,5.546071,-0.715040067,0.091049362,-0.98662549,0.104992878,0.2518997,-0.02345391,0.01398938,-0.0382599,-0.1898544,-0.0770681,-0.1919428,0.2749367,0.0725817,0.2190735,210,208,-1.219678,178.7893,14.18502,1.590581,0.006877195,-0.03012855,24,12,0.1064294,27,225,12496.04916,5.916680387,2112.003,15.44643,25,6720.505487,15.15802468,443.3629,15.78288,26,8564.661883,15.50617021,552.3389,14.93014,1.2232,0.8527393,0.3364496,0.5162897,134.7463941,-3.845669226,54.19145114,40.20036645,0.9897316,15.44643
0.7,NGC_869,4.58379E+17,34.59786299,0.016825921,57.2208196,0.024425918,0.36647742,0.03025997,12.11096,-0.813407844,0.051280521,-1.000109842,0.062502199,0.2555467,0.001302179,-0.04472073,-0.06804363,-0.1076991,-0.1210847,0.07404736,0.3023737,0.2015535,0.2425665,273,272,-3.405401,195.2429,33.0229,1.6416016,0.004233657,0.00663587,31,13,0.06974227,33,288,28532.78071,8.745218761,3262.672,14.55001,31,16698.0413,25.729429,648.9861,14.79472,31,17941.01656,27.94210933,642.0781,14.1273,1.214009,0.6674223,0.2447186,0.4227037,134.5234658,-3.680987639,54.13665816,40.47396934,0.9139841,14.55001
0.3,NGC_869,4.58373E+17,34.57483263,0.049222869,57.20595982,0.063091752,0.522109332,0.085998336,6.071156,-0.894803465,0.189442367,-0.692118525,0.143634962,0.1950355,-0.1028466,0.2434008,0.007516095,-0.2455538,0.02351945,0.02931248,0.09470864,0.2069999,0.08433373,252,250,0.2955541,250.9228,3.134711,1.4195149,0.012383544,-0.04660939,29,12,0.1737105,34,271,3412.858376,14.25740487,239.3745,16.85557,25,1277.90159,23.45184114,54.49046,17.58514,25,3379.517299,49.63413221,68.08858,15.93978,1.364668,1.645361,0.7295742,0.9157867,134.5165854,-3.699131527,54.11345297,40.4659253,0.989387,16.85557
0.7,NGC_869,4.58367E+17,34.85581902,0.029684071,57.00160533,0.045725625,0.363493011,0.049004084,7.417606,-0.652374467,0.082841017,-1.056790484,0.10534682,0.5234653,0.226027,0.003709632,-0.1001495,0.1185742,-0.1018535,-0.08739735,0.1795114,0.0572289,0.3694991,201,201,2.596318,251.2419,233.3079,1.6788698,0.006905853,0.08193064,23,11,0.06870651,27,217,178517.7058,47.89874237,3726.981,12.55916,23,109366.6978,212.6800062,514.2312,12.75418,19,106336.2121,135.1226071,786.9609,12.19522,1.2083,0.5589581,0.195013,0.363945,134.7288488,-3.841220037,54.17930117,40.21586325,0.88386184,12.55916
0.5,NGC_869,4.58373E+17,34.89861072,0.027436924,57.08144098,0.047542987,0.38912705,0.057492057,6.768362,-0.397719817,0.07578398,-0.809689958,0.110935001,0.2089996,0.2845942,0.01625839,0.01963876,-0.1351604,-0.1400443,-0.06678881,0.2553185,0.341424,0.2274497,188,188,-2.043928,146.042,14.69163,1.5629045,0.007866669,0.07996946,21,10,0.1084624,29,206,12539.17297,5.560165959,2255.18,15.44269,19,6340.67584,22.22666822,285.2733,15.84605,19,9196.115036,22.77772858,403.7328,14.85291,1.23906,0.9931402,0.4033556,0.5897846,134.7240823,-3.758195524,54.25159317,40.27808118,0.95610756,15.44269
0.6,NGC_869,4.58378E+17,34.71955074,0.05124665,57.19147429,0.075580252,0.291185803,0.100975385,2.883731,-0.846657493,0.16112974,-1.007477918,0.233185806,0.3292896,-0.3019063,-0.2697028,0.01001061,-0.3211926,-0.1035807,0.284305,0.3999919,-0.003707777,0.2688742,218,217,1.648181,247.0424,3.464386,1.4406332,0.012591878,-0.007004559,25,10,0.2171437,32,237,3983.419926,6.481627143,614.571,16.68773,25,1498.92895,13.48239907,111.1767,17.41194,24,3854.422885,20.40379498,188.9072,15.79702,1.343908,1.614914,0.7242107,0.8907032,134.5955223,-3.686848952,54.19827188,40.41913784,1.0620335,16.68773
0.6,NGC_869,4.58373E+17,34.58076345,0.016542225,57.18979996,0.023334722,0.374419196,0.029546129,12.67236,-0.676148815,0.05127768,-1.00338392,0.057048882,0.1893743,0.03492832,-0.01255552,-0.05682476,-0.2463535,-0.1397249,-0.03532405,0.2563672,0.2194306,0.2473241,220,220,-2.635131,164.2974,62.8279,1.6532029,0.004492129,-0.01753042,26,13,0.06569067,29,236,52333.46183,13.34740523,3920.872,13.89142,24,31457.95864,73.58081532,427.5294,14.10706,22,31753.25074,55.3340748,573.8463,13.50745,1.207855,0.5996122,0.2156439,0.3839684,134.5249691,-3.713325635,54.10812268,40.4499561,0.94474715,13.89142
0.7,NGC_869,4.58364E+17,35.05391642,0.017191178,57.15207401,0.024497513,0.411632365,0.027944775,14.73021,-0.633431831,0.054499606,-1.17882747,0.067875737,0.3697883,-4.55E-04,-0.05295527,-0.08465318,-0.05004456,-0.08891001,-0.2367285,0.2131719,-0.05101941,0.3371189,219,218,-5.827207,113.5063,55.97107,1.624503,0.004666808,0.04063438,25,12,0.07894988,27,227,45416.63323,14.64454739,3101.266,14.04533,24,25617.80924,49.05191235,522.2592,14.33003,22,29741.75141,52.19300855,569.8417,13.5785,1.218927,0.7515297,0.2847052,0.4668245,134.7799065,-3.663350475,54.39110815,40.30591015,0.8318725,14.04533
0.8,NGC_869,4.58378E+17,34.78077403,0.048339253,57.18505226,0.062012958,0.480097022,0.081569566,5.885737,-0.633270967,0.143695487,-0.889924841,0.161426186,0.2683792,-0.142138,-0.3213141,-0.1065604,-0.2874522,-0.1898271,-0.1607255,0.4240858,0.2154737,0.3035044,221,220,-0.8893247,196.4524,3.914603,1.5036784,0.012651004,0.01966062,25,13,0.1633388,30,236,3797.687712,3.368911163,1127.275,16.73957,23,1610.414889,12.89137365,124.9219,17.33404,24,3374.69152,10.6956486,315.5201,15.94133,1.312669,1.392709,0.5944767,0.7982321,134.6290149,-3.681874396,54.23400386,40.39909746,0.9510524,16.73957
