dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra_1,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,PMemb,Cluster,Separation
0.037588951,1.63572E+18,Gaia DR2 3326717191711252608,3.32672E+18,1500090394,2015.5,100.2327888,0.076234542,9.858442771,0.073615527,1.375894311,0.074889692,18.372278,-1.558413961,0.152066814,-3.967116134,0.13799324,-0.3301127,-0.06491472,-0.29844233,0.4358417,-0.2587915,0.38643828,-0.44967625,0.14182664,0.034644634,-0.3449391,149,0,149,0,3.6081822,213.45439,0.244252653,2.081299448,31,FALSE,3.5964077,1.372311223,0.017866535,-0.12284899,17,10,0.16586691,0,18,FALSE,148,4313.279457,8.902003838,484.52905,16.601347,16,1179.027676,16.84941315,69.9744,17.672579,15,5247.82908,28.54331995,183.85489,15.46197,1.4900163,1,2.2106085,1.0712318,1.1393766,NOT_AVAILABLE,202.9643003,2.171263744,100.3572332,-13.21368769,102002,3604,3448,3883.8699,200111,1.1384585,0.9802965,1.2438049,0.19700094,0.17449284,0.21950904,Gaia DR2 3326717191711252608,,1,NGC_2264,1.94E-08
0.037625852,1.63572E+18,Gaia DR2 3326739937858048000,3.32674E+18,1178249319,2015.5,100.2673929,0.035046203,9.867190772,0.029563897,1.311160816,0.036071044,36.3494,-1.61971878,0.064562456,-3.692988365,0.05622194,-0.073746644,0.3510255,-0.40641704,-0.017681176,-0.29561627,-0.05556228,-0.38230455,0.06970975,0.050186206,0.04646735,143,9,143,0,-0.7848192,124.74362,0,0,31,FALSE,31.47745,1.461975154,0.007451525,-0.03516831,16,10,0.0663026,0,17,FALSE,144,26344.36872,79.74599031,330.35352,14.636646,13,10122.52091,133.8400452,75.631485,15.338166,13,24204.32996,173.7000479,139.34555,13.802187,1.3030052,1,1.5359793,0.70151997,0.8344593,NOT_AVAILABLE,202.9720867,2.205590176,100.3915064,-13.2024841,100002,4592.766,4355.4453,4784.4434,200111,1.3678447,1.2604412,1.5209688,0.75000745,0.7037457,0.7962692,Gaia DR2 3326739937858048000,,1,NGC_2264,1.49E-08
0.039046122,1.63572E+18,Gaia DR2 3326741484046267776,3.32674E+18,479376722,2015.5,100.2571953,0.066671711,9.930925031,0.077516957,1.599178204,0.091056031,17.562572,-1.290631345,0.128551901,-3.801945418,0.111467173,0.01115196,-0.16255273,-0.03973835,0.4136562,-0.6587155,0.29671592,-0.1828179,0.006111509,-0.023013614,-0.015387929,141,0,141,0,2.4259553,179.259,0.205044177,1.900234205,31,FALSE,5.3110347,1.314719389,0.016145411,-0.025568988,16,10,0.12165556,0,16,FALSE,141,6244.295683,8.32156225,750.3754,16.199657,11,1281.347076,14.35191293,89.28058,17.582222,14,8051.4978,27.73074576,290.34552,14.997229,1.4946193,0,2.5849934,1.3825645,1.2024288,NOT_AVAILABLE,202.9107483,2.225744752,100.3764526,-13.13965001,100001,4171.073,3279,4776.11,200111,0.7292304,0.5561754,1.1799879,0.14501587,0.12792899,0.16210274,Gaia DR2 3326741484046267776,,0.9,NGC_2264,4.93E-09
0.039333339,1.63572E+18,Gaia DR2 3326928847700236928,3.32693E+18,913527046,2015.5,100.2257898,0.049853914,9.931090277,0.048485319,1.373110579,0.056376157,24.356228,-1.744257886,0.10212822,-3.581830322,0.086823164,0.047978293,-0.08608004,-0.28347942,0.14271022,-0.44546214,0.07033974,-0.3515689,0.14933139,0.10500693,0.065406345,156,0,156,0,2.2597961,192.9877,0.112293705,0.710811372,31,TRUE,7.8265204,1.387506382,0.012465507,0.046607986,18,11,0.09885984,0,18,FALSE,155,7797.833787,16.56063739,470.86557,15.958431,14,2497.894358,17.24108227,144.88037,16.857452,15,8203.478231,66.14138589,124.02943,14.976925,1.372352,0,1.8805275,0.89902115,0.98150635,NOT_AVAILABLE,202.8964688,2.198296725,100.3447574,-13.14173186,100001,3906,3814,4236.1533,200111,1.1758897,0.9997415,1.2333027,0.2899725,0.2642282,0.31571683,Gaia DR2 3326928847700236928,,0.9,NGC_2264,2.40E-08
0.039644861,1.63572E+18,Gaia DR2 3326928705964373376,3.32693E+18,610642648,2015.5,100.2052837,0.137931838,9.911945443,0.133232882,1.286086818,0.14841916,8.665235,-2.084227566,0.294282978,-3.418951077,0.250412059,0.14143823,-0.13321915,-0.3946422,-0.011954247,-0.43995178,-0.0666041,-0.4443299,0.15719147,0.12669,0.19123627,150,0,147,3,2.8157725,194.11192,0.452819175,2.255657287,31,FALSE,1.0573022,1.28227857,0.033334502,0.08100421,17,10,0.2795992,0,18,FALSE,147,1569.567746,3.149940801,498.28485,17.698915,16,411.2929545,17.74584288,23.176863,18.81601,16,2129.487389,12.61866368,168.75696,16.441233,1.6187772,0,2.3747768,1.117094,1.2576828,NOT_AVAILABLE,202.9042849,2.17158454,100.3254927,-13.16228977,,,,,,,,,,,,Gaia DR2 3326928705964373376,,0.9,NGC_2264,1.81E-08
0.040490412,1.63572E+18,Gaia DR2 3326739903498311808,3.32674E+18,81538200,2015.5,100.2532623,0.023825184,9.856154525,0.022769441,1.409011284,0.026333718,53.505978,-1.320549703,0.046093593,-3.471413787,0.041781149,-0.18710761,0.12786837,-0.241751,0.24858037,-0.3125759,0.14489831,-0.3896385,0.2338494,0.13095652,-0.13791554,185,0,185,0,3.721987,259.40628,0.059362353,0.596643736,31,FALSE,38.585648,1.486733271,0.006137983,-0.061702795,21,11,0.054346334,0,21,FALSE,185,37209.79115,63.31818887,587.6635,14.261723,19,14504.06816,96.90875486,149.66727,14.947663,20,34879.85051,239.6940311,145.51823,13.405483,1.3271754,0,1.5421801,0.68594074,0.8562393,NOT_AVAILABLE,202.9755532,2.188165514,100.3780691,-13.21450429,100001,4382,4205.3335,4481.5,200111,1.7344916,1.6583269,1.883285,0.9993752,0.95249355,1.0462569,Gaia DR2 3326739903498311808,,0.9,NGC_2264,1.27E-08
0.040669488,1.63572E+18,Gaia DR2 3326741003009940608,3.32674E+18,238063361,2015.5,100.2003901,0.035602673,9.894252633,0.036042277,1.393344453,0.042435755,32.83421,-1.265299249,0.070321309,-3.73649165,0.060894561,0.027391687,-0.063333966,-0.13418175,0.2534918,-0.4715812,0.15852559,-0.2880617,0.15797658,0.1007551,0.014777255,166,0,165,1,-2.7117965,115.68942,0,0,31,FALSE,15.853713,1.457076998,0.009351174,0.015895704,19,11,0.07039127,0,19,FALSE,157,13697.84301,33.30702924,411.25983,15.346735,18,5153.361145,40.41485801,127.51155,16.071161,19,12772.25591,122.1366845,104.57346,14.496251,1.3086452,0,1.5749102,0.72442627,0.8504839,NOT_AVAILABLE,202.9178342,2.159217029,100.3218696,-13.18028504,100001,4357.89,4265,4667.7666,200111,1.0820236,0.9431289,1.1296691,0.38042873,0.35427028,0.40658718,Gaia DR2 3326741003009940608,,1,NGC_2264,5.27E-09
0.040738073,1.63572E+18,Gaia DR2 3326739869138571904,3.32674E+18,874392387,2015.5,100.2683584,0.035320185,9.863885454,0.034697596,1.142072389,0.041734795,27.364992,-1.955210049,0.064240855,-4.196263309,0.058040142,-0.27724662,0.27289426,-0.22087075,0.24725787,-0.40382195,0.06679096,-0.42334652,0.29984212,0.15412745,-0.12787144,172,172,171,1,8.036086,358.58124,0,0,31,TRUE,287.82224,1.509391412,0.00856146,-0.04591167,20,11,0.043546077,0,20,FALSE,170,219985.2181,314.2461716,700.041,12.332382,17,100359.2779,615.3863558,163.08336,12.847494,11,170009.7638,860.2451896,197.62943,11.685736,1.2290328,1,1.1617584,0.5151119,0.6466465,NOT_AVAILABLE,202.9754642,2.204927686,100.392728,-13.20571137,100002,4911.013,4857,5102.75,200111,3.784631,3.505558,3.8692744,7.5063047,7.1101165,7.902493,Gaia DR2 3326739869138571904,,0.8,NGC_2264,1.72E-08
0.040983661,1.63572E+18,Gaia DR2 3326717260430731648,3.32672E+18,1660378032,2015.5,100.2148107,0.049674089,9.863700657,0.048946021,1.399665762,0.057892346,24.177044,-1.512253843,0.09748904,-4.083295584,0.083428402,0.07732588,-0.08354834,-0.20406923,0.18848476,-0.43798676,0.07486796,-0.35140365,0.24880019,0.14893954,0.057795487,166,166,159,7,15.259217,605.35815,0.116311401,3.655924076,31,TRUE,44.843563,1.817897529,0.013378427,0.023026776,19,11,0.05784659,0,20,TRUE,163,4263124.179,2449.838938,1740.165,9.114046,17,3264698.5,4468.324978,730.6314,9.06678,16,1642018.149,2408.973487,681.6257,9.223475,1.1509674,0,-0.15669537,-0.047266006,-0.10942936,NOT_AVAILABLE,202.9515261,2.157905955,100.3386954,-13.2097282,100001,8868.667,7963.25,9593,,,,,,,,Gaia DR2 3326717260430731648,,1,NGC_2264,2.01E-08
0.04125296,1.63572E+18,Gaia DR2 3326716435797007744,3.32672E+18,393086730,2015.5,100.2420645,0.067173956,9.853748901,0.066597002,1.333972983,0.078391815,17.016739,-1.547780819,0.131521619,-3.81688372,0.118684557,-0.12965527,2.25E-04,-0.25035965,0.24635687,-0.39465806,0.12024281,-0.3940736,0.2702914,0.18269774,-0.15725376,178,0,178,0,2.8288782,230.32774,0.226984865,1.693990013,31,FALSE,3.2880442,1.334265169,0.017161751,-0.028639713,20,11,0.12975097,0,21,FALSE,179,3772.002778,5.378981392,701.24854,16.746935,19,1011.519272,12.01186287,84.21002,17.838953,20,4949.843867,49.61167422,99.77176,15.525441,1.5804238,0,2.3135118,1.0920181,1.2214937,NOT_AVAILABLE,202.9726547,2.177251533,100.366946,-13.21770551,102001,3641.3333,3422,4110.3047,200111,1.0611911,0.83284926,1.2015848,0.17837073,0.15645146,0.20029,Gaia DR2 3326716435797007744,,1,NGC_2264,1.20E-08
