RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,e_plx,pmRA,e_pmRA,pmDE,e_pmDE,o_Gmag,Gmag,BP-RP,PMemb,Cluster,_RA.icrs,_DE.icrs
35.5559500325,57.35735205951,458463230302870912,134.9657031678,-3.3778880834,0.4459,0.0574,-0.329,0.111,-0.868,0.115,276,16.264324,1.454757,0.5,NGC_884,35.55595265863,57.35735579673
35.48854376383,57.17250808415,458454983965720192,134.9950280959,-3.5640039375,0.4001,0.025,-0.606,0.045,-1.232,0.06,262,13.415374,0.583769,0.9,NGC_884,35.4885485768,57.17251338859
35.60695186266,57.35610418559,458462989784700928,134.9920065588,-3.3695859415,0.3607,0.0261,-0.448,0.048,-1.032,0.051,236,13.282797,0.748061,0.6,NGC_884,35.60695543854,57.35610862892
35.7674351278,57.12743056029,458409869627124736,135.1528771551,-3.5541047644,0.3899,0.0364,-0.543,0.066,-0.995,0.086,299,10.206309,0.633929,0.6,NGC_884,35.76743943516,57.12743484432
35.69172813095,57.34453232862,458463470821038848,135.0390069896,-3.3646513325,0.3986,0.0296,-0.627,0.057,-0.96,0.062,262,14.509728,1.010155,0.9,NGC_884,35.69173313401,57.34453646195
35.51516961167,57.1700444505,458454812167027840,135.0094591845,-3.5613625916,0.4279,0.0344,-0.656,0.061,-0.999,0.072,258,15.007646,0.75115,0.7,NGC_884,35.5151748214,57.17004875175
35.94459276473,57.31808349638,458439178485026816,135.1764123134,-3.3419844549,0.3169,0.0338,-0.808,0.059,-1.407,0.074,228,14.365422,1.055522,0.4,NGC_884,35.94459920742,57.3180895543
35.61487908566,57.10306782344,458406704225357312,135.0834575378,-3.6056229954,0.3871,0.0686,-0.794,0.12,-1.135,0.156,238,16.349924,1.575851,0.7,NGC_884,35.61488537994,57.10307271025
35.65465962719,57.36990671032,458463848778155136,135.0114262746,-3.3477528102,0.3655,0.0348,-0.499,0.067,-1.151,0.072,240,14.865677,0.819701,0.2,NGC_884,35.65466361165,57.36991166601
35.4072334598,57.22609723588,458456117836904576,134.9351756913,-3.5287426826,0.492,0.0609,-0.418,0.115,-1.041,0.106,261,16.279928,1.287804,0.8,NGC_884,35.40723678446,57.22610171796
35.5283450584,57.07485181857,458405883897571456,135.048961476,-3.6483023954,0.4489,0.0377,-0.151,0.071,-0.991,0.078,277,15.407685,0.986112,0.5,NGC_884,35.52834625451,57.07485608538
35.83780835588,57.26333534831,458415401545371264,135.1413681548,-3.4134215407,0.4048,0.0353,-0.508,0.072,-0.956,0.074,237,12.771168,0.689152,0.7,NGC_884,35.83781240046,57.26333946442
35.51901943079,57.17746246384,458455185816111872,135.0088698851,-3.5536790774,0.3945,0.0378,-0.64,0.068,-0.967,0.078,285,10.504474,0.513698,0.4,NGC_884,35.51902451448,57.17746662731
35.83429916182,57.24897827827,458415092307726592,135.1445911969,-3.4275416362,0.4281,0.0498,-0.326,0.098,-0.879,0.11,245,15.857327,1.041065,0.4,NGC_884,35.83430175635,57.24898206285
35.68940806094,57.13299370888,458407189567535744,135.1111451346,-3.5635615044,0.4063,0.0241,-0.461,0.045,-1.242,0.051,277,13.787458,0.551908,0.4,NGC_884,35.68941171838,57.13299905638
35.79474452235,57.17015452577,458413339951700992,135.1519301865,-3.5088951935,0.369,0.0616,-0.526,0.081,-1.144,0.126,129,15.062542,0.772072,0.3,NGC_884,35.79474869968,57.17015945133
35.55473139932,57.13173071139,458407704963980160,135.0428468491,-3.5899641623,0.3827,0.0468,-0.619,0.099,-1.272,0.113,218,15.611128,0.937551,1.0,NGC_884,35.55473631012,57.13173618806
35.83354630986,57.1192597144,458409732188172416,135.1894371729,-3.5492928476,0.4985,0.1361,-0.115,0.234,-0.571,0.272,241,17.586985,1.549843,0.2,NGC_884,35.8335472219,57.11926217287
35.5866100891,57.32351489755,458462848038561536,134.9929328371,-3.4039619982,0.3961,0.1015,-0.584,0.191,-0.9,0.188,271,17.248024,1.616428,0.5,NGC_884,35.58661474639,57.32351877255
35.63343391177,57.37017423621,458464501613185408,135.0005739928,-3.3514532057,0.4269,0.0426,-0.397,0.082,-0.755,0.087,286,15.630449,1.413059,0.7,NGC_884,35.63343708179,57.3701774869
35.51705637442,57.27188190793,458462268230222976,134.9753757651,-3.4653699118,0.3775,0.0389,-0.509,0.072,-1.008,0.078,283,15.375596,1.233761,0.7,NGC_884,35.5170604279,57.27188624793
35.6841011568,57.20105411343,458414027155399424,135.0848512079,-3.5006985463,0.3232,0.0631,-0.386,0.117,-0.864,0.129,287,16.526642,1.397651,0.4,NGC_884,35.68410422486,57.20105783343
36.01825725846,57.24689611131,458411656333892736,135.2387379735,-3.3947275685,0.3509,0.0389,-0.508,0.085,-0.55,0.1,245,15.22671,1.035283,0.3,NGC_884,36.01826130124,57.24689847937
35.81267880016,57.18457811518,458413374320811776,135.1560391876,-3.491991976,0.3026,0.1263,-0.729,0.246,-1.322,0.34,253,17.761232,1.408255,0.2,NGC_884,35.81268459191,57.18458380712
35.99577504362,57.16620705199,458410797339992704,135.255644307,-3.4745661334,0.3031,0.0455,-1.018,0.09,-0.975,0.111,288,15.458271,0.92792,0.2,NGC_884,35.9957831274,57.16621124991
35.37828770684,57.20560330597,458455980397967488,134.927434021,-3.5533587835,0.4397,0.0364,-0.593,0.063,-0.954,0.067,288,15.19224,0.800655,0.4,NGC_884,35.37829242078,57.20560741347
35.83635847598,57.18168449956,458410522462088192,135.1691017899,-3.4902402307,0.4318,0.0485,-0.073,0.095,-0.642,0.111,266,15.996641,1.108368,0.1,NGC_884,35.8363590559,57.18168726373
35.67021127486,57.20068924332,458413992795662336,135.0779044424,-3.5036426108,0.3953,0.0447,-0.312,0.095,-1.043,0.077,237,15.081021,0.927615,0.3,NGC_884,35.67021375472,57.20069373401
35.75196305772,57.18988856958,458413614838542080,135.1232802561,-3.4984383952,0.4419,0.0504,-0.404,0.092,-0.94,0.106,258,16.00213,1.125513,0.6,NGC_884,35.75196626788,57.1898926168
36.06797290519,57.20322983712,458411278376293760,135.2793372106,-3.4261694637,0.3799,0.0498,-1.263,0.097,-1.656,0.112,281,15.967446,1.335762,0.1,NGC_884,36.06798294453,57.20323696712
35.77713080679,57.18718347938,458413408680111744,135.1370348831,-3.4962425804,0.4437,0.0577,-0.733,0.101,-1.017,0.113,268,16.169855,1.20336,0.6,NGC_884,35.77713663073,57.18718785813
35.77036467207,57.31307969528,458416290593021824,135.0898130403,-3.3794462975,0.5001,0.1403,-0.031,0.258,-1.409,0.252,257,17.677448,1.609232,0.1,NGC_884,35.77036491922,57.31308576181
35.3892699798,57.20045804065,458455976090494592,134.934796636,-3.5561625433,0.3492,0.0247,-0.615,0.043,-1.185,0.049,288,13.764823,0.638516,0.7,NGC_884,35.38927486795,57.20046314273
36.00291926863,57.29952148275,458436189187799424,135.212480534,-3.3483473751,0.498,0.053,-0.414,0.097,-0.846,0.112,263,15.894195,1.156698,0.7,NGC_884,36.00292256804,57.29952512525
35.52172663146,57.12150143266,458407670603907072,135.0295153602,-3.6057292413,0.4614,0.0285,-0.672,0.051,-1.169,0.061,217,13.059546,0.526732,0.8,NGC_884,35.52173196126,57.12150646585
35.41767978939,57.20451308827,458455877318750720,134.9478970569,-3.5470908358,0.432,0.0355,-0.501,0.064,-1.298,0.07,282,12.536205,0.600173,0.4,NGC_884,35.41768377188,57.20451867688
35.62750990213,57.24285199373,458461306157553408,135.0415798341,-3.4720586324,0.4113,0.0966,-0.373,0.178,-1.068,0.202,290,17.353098,1.803921,0.1,NGC_884,35.62751287022,57.24285659206
35.76618442817,57.12173356711,458409865321392768,135.1542204154,-3.5596832257,0.4357,0.0739,-0.74,0.177,-1.268,0.159,255,16.766891,1.349906,0.7,NGC_884,35.76619029734,57.12173902655
35.88692375938,57.1197105584,458409285511567104,135.2164940154,-3.53877364,0.3728,0.0659,-0.459,0.125,-0.895,0.141,258,16.463665,1.303659,0.4,NGC_884,35.88692739965,57.11971441187
35.54045645575,57.11730213864,458407601884432384,135.0405292572,-3.6061775917,0.2957,0.0483,-0.211,0.111,-0.798,0.099,235,9.312378,0.438069,0.4,NGC_884,35.54045812906,57.11730557447
35.52278803753,57.24556932398,458455636800726656,134.9873479382,-3.4890163934,0.3047,0.1533,-0.515,0.286,-0.795,0.321,281,17.981142,1.70509,0.1,NGC_884,35.52279213587,57.2455727469
35.51619797231,57.10983487834,458407631943094528,135.0307067618,-3.6177169529,0.333,0.1159,-0.865,0.218,-1.428,0.234,275,17.553816,1.559118,0.1,NGC_884,35.51620483069,57.10984102667
35.70895172609,57.2506852001,458414542551433600,135.0802891152,-3.4494786918,0.4514,0.0885,0.239,0.146,-0.993,0.153,252,16.795593,1.389396,0.1,NGC_884,35.70894982388,57.25068947552
35.68672857182,57.0937973511,458406845970200320,135.1233646984,-3.6008406726,0.4134,0.0341,-0.709,0.061,-0.807,0.07,290,15.126944,0.768501,0.6,NGC_884,35.68673419088,57.09380082568
35.37815085136,57.21081210769,458455980397964160,134.9255819535,-3.5484884536,0.4468,0.117,-0.532,0.194,-0.788,0.188,306,17.591717,1.568556,0.4,NGC_884,35.37815508099,57.21081550047
35.46560976145,57.2516342921,458456427074527744,134.9561539424,-3.4939345008,0.4154,0.0217,-0.816,0.039,-1.1,0.044,267,13.087222,0.784513,0.8,NGC_884,35.46561625619,57.25163902821
35.60837107203,57.20313369121,458414233313835264,135.0455619407,-3.5129132497,0.4529,0.1684,-0.858,0.304,-0.84,0.373,256,17.977295,1.318117,0.3,NGC_884,35.60837789209,57.20313730788
35.64358418439,57.19799365115,458414198954098304,135.0652759706,-3.5111557501,0.387,0.0343,-0.482,0.061,-0.97,0.073,257,15.032027,0.769513,0.4,NGC_884,35.64358801517,57.19799782754
35.40655281759,57.21011640128,458455877318747648,134.9403032245,-3.5438863717,0.4937,0.0365,-0.743,0.064,-1.168,0.07,303,11.506576,0.482914,0.6,NGC_884,35.40655872465,57.21012143017
35.70337298377,57.20770007558,458414061515129472,135.0923592124,-3.4908512165,0.3204,0.0594,-0.754,0.12,-0.556,0.113,242,16.084276,0.92369,0.1,NGC_884,35.70337897789,57.20770246947
35.43222775565,57.25135999532,458456530153745152,134.9392505562,-3.5003771823,0.3655,0.0598,-0.933,0.105,-1.206,0.106,301,16.409313,1.328147,0.2,NGC_884,35.43223518157,57.25136518782
35.4150734113,57.21002007127,458455877318747008,134.9446807455,-3.5423988837,0.4409,0.0569,-0.004,0.101,-1.496,0.119,263,16.207817,1.289043,0.1,NGC_884,35.4150734431,57.21002651238
35.47645465619,57.06375366139,458405913954237568,135.0262313607,-3.6684109818,0.3557,0.0625,-0.553,0.108,-1.244,0.13,278,16.435976,1.349415,0.8,NGC_884,35.47645903535,57.0637590175
35.50420235616,57.23917816333,458455602440991232,134.9800845567,-3.4984725302,0.3519,0.0399,-0.509,0.069,-1.005,0.086,237,15.232719,1.011856,0.8,NGC_884,35.50420640605,57.23918249041
35.5399572295,57.10921688331,458407601884444928,135.043059917,-3.6138630314,0.4238,0.0442,-0.564,0.083,-1.224,0.107,169,12.751122,0.468418,0.5,NGC_884,35.53996170125,57.10922215331
35.55465117485,57.15611627925,458408185999939456,135.0343995593,-3.5670823114,0.4659,0.0272,-0.566,0.049,-0.617,0.057,264,14.265656,0.800444,0.3,NGC_884,35.55465566814,57.15611893578
35.51843089987,57.11151869006,458407636244183424,135.0312681645,-3.6157190772,0.4698,0.0567,-0.591,0.101,-0.661,0.113,247,16.069029,1.176302,0.2,NGC_884,35.51843558598,57.11152153603
35.41799798262,57.21566713008,458455877318744448,134.9442364782,-3.5365507388,0.4542,0.0753,-0.534,0.119,-1.21,0.158,246,16.48768,1.247673,0.6,NGC_884,35.41800222871,57.2156723398
35.52106016022,57.23101574127,458455529415562240,134.991477426,-3.5030053819,0.3399,0.0286,-0.856,0.048,-1.426,0.054,261,13.801846,0.675348,0.8,NGC_884,35.52106696952,57.23102188099
36.03111333515,57.16956465551,458410762980247936,135.2724415709,-3.4647044656,0.3346,0.0242,-0.279,0.045,-1.21,0.056,280,13.797841,0.813415,0.1,NGC_884,36.03111555085,57.16956986523
35.87761556437,57.38339305799,458440312356335872,135.1196587177,-3.2933962821,0.3998,0.0615,-0.43,0.111,-0.93,0.117,269,16.255491,1.298824,0.8,NGC_884,35.87761899913,57.38339706216
35.60057368413,57.11983204686,458407464445791232,135.07035951,-3.592565522,0.3989,0.0609,-0.547,0.108,-1.494,0.129,257,16.200657,1.17766,0.2,NGC_884,35.60057802233,57.11983847936
35.70047026777,57.14987422588,458413065082774656,135.1109342422,-3.5456469452,0.4327,0.0468,-0.913,0.086,-1.118,0.114,241,15.545964,1.144734,0.7,NGC_884,35.70047751456,57.14987903949
35.9229203452,57.08728591127,458409010633691136,135.2461901624,-3.5623342819,0.404,0.0598,-0.048,0.114,-0.479,0.142,274,16.48575,1.613374,0.2,NGC_884,35.92292072555,57.08728797363
35.45696017143,57.21318284197,458455842959003648,134.9649493429,-3.531661961,0.4085,0.0338,-0.615,0.06,-1.048,0.076,265,14.515915,0.728646,0.8,NGC_884,35.45696506126,57.21318735419
35.66798856046,57.206767727,458414095874872064,135.0746675428,-3.4983549847,0.3521,0.0798,-0.557,0.149,-1.253,0.163,290,17.032291,1.595089,0.6,NGC_884,35.66799298837,57.20677312186
35.34383346251,57.0964927539,458453609576076928,134.9471438255,-3.662296601,0.3729,0.0402,-0.591,0.069,-1.178,0.075,278,15.370295,0.83881,0.6,NGC_884,35.34383814672,57.09649782584
35.39118256026,57.22195654685,458456083477170304,134.9284122371,-3.5356039951,0.3205,0.038,-0.512,0.065,-0.975,0.072,283,15.275401,0.794762,0.6,NGC_884,35.39118663211,57.22196074477
35.59376474718,57.31445969759,458462096431516416,134.9996910647,-3.411132004,0.4078,0.0508,-0.734,0.103,-0.908,0.111,267,15.887954,1.151991,0.6,NGC_884,35.59377059924,57.31446360703
35.80959218869,57.18887740901,458413374320368256,135.1529703518,-3.48854251,0.2831,0.0598,-0.657,0.106,-1.055,0.13,245,16.224628,1.334417,0.6,NGC_884,35.80959740903,57.18888195137
35.50063208077,57.32486421592,458462680546845440,134.9488025624,-3.4186551021,0.3867,0.0242,-0.485,0.044,-0.969,0.047,290,13.589435,0.760422,0.8,NGC_884,35.50063594869,57.324868388
35.75652975614,57.1400947808,458412824564610816,135.1429129799,-3.5442812031,0.4167,0.0724,-0.397,0.132,-1.165,0.158,274,16.78063,1.377949,0.3,NGC_884,35.75653290643,57.14009979677
35.62437263704,57.20800570708,458414164594352000,135.0520286653,-3.5053508862,0.4611,0.0372,-0.781,0.068,-1.072,0.084,299,9.435479,0.472851,0.6,NGC_884,35.62437884586,57.20801032264
35.69297046315,57.147436525,458413065082778752,135.1079552262,-3.549341986,0.3235,0.0843,-0.597,0.145,-1.207,0.152,268,16.750494,1.35436,0.4,NGC_884,35.69297520143,57.14744172181
35.80409699693,57.18911691439,458413374320368640,135.1500897951,-3.4893530955,0.4846,0.0731,-0.645,0.133,-0.938,0.167,251,16.761518,1.380222,0.5,NGC_884,35.80410212195,57.189120953
35.42514181967,57.2198598087,458455911678476416,134.946440845,-3.5312877254,0.4535,0.0577,-0.77,0.092,-1.073,0.1,242,15.857543,1.032393,0.9,NGC_884,35.42514794301,57.21986442856
35.70744696951,57.08148149275,458406772947761280,135.1382183833,-3.6084990582,0.3433,0.0847,-1.437,0.153,-0.736,0.18,278,17.03742,1.028765,0.1,NGC_884,35.70745835442,57.08148466164
35.53175730181,57.3269392518,458462886705497472,134.9638978967,-3.4109353515,0.3805,0.0461,-0.801,0.086,-1.21,0.093,285,15.789186,1.077905,0.7,NGC_884,35.53176369022,57.32694446152
35.82542525122,57.35565985099,458416844653861888,135.1029070934,-3.329193236,0.3844,0.0348,-0.56,0.066,-1.054,0.07,272,15.03147,1.066375,0.9,NGC_884,35.82542972102,57.35566438905
35.98870346396,57.11346462885,458409113712868992,135.2705537566,-3.5253108111,0.4616,0.0631,-0.508,0.119,-1.081,0.14,286,16.514778,1.297689,0.5,NGC_884,35.98870749216,57.11346928316
35.65126661452,57.22273803506,458414302033289216,135.0606261798,-3.4864969994,0.4265,0.0398,-0.717,0.071,-0.999,0.081,263,15.338445,0.880339,0.8,NGC_884,35.65127231683,57.22274233631
35.56900673297,57.16096947997,458408185999930368,135.0400499365,-3.5598462703,0.3822,0.0469,-0.749,0.085,-1.044,0.1,273,15.830495,1.093518,0.6,NGC_884,35.56901267982,57.16097397497
35.61544839055,57.22556426709,458414267673552640,135.0414163597,-3.490537014,0.3716,0.0322,-0.667,0.058,-1.132,0.071,285,14.975913,1.024557,0.8,NGC_884,35.61545369561,57.22556914098
35.56324585935,57.16133872398,458408185999931008,135.0369838268,-3.5605749043,0.4312,0.0407,-0.495,0.077,-1.237,0.079,263,12.274389,0.522985,0.6,NGC_884,35.56324978955,57.16134404995
35.39066983704,57.06545120523,458452578783931008,134.9817364599,-3.6827834646,0.3896,0.0233,-0.604,0.042,-1.227,0.047,288,12.996084,0.639902,0.6,NGC_884,35.39067462028,57.06545648815
35.84327317943,57.36525573982,458416879013598592,135.1086022914,-3.3168473557,0.395,0.086,-0.205,0.161,-1.301,0.17,246,16.81136,1.406967,0.1,NGC_884,35.84327481612,57.36526134135
35.53216358638,57.30666063506,458462508748380800,134.9710858732,-3.4299034125,0.3603,0.03,-0.667,0.055,-1.04,0.061,292,14.648337,0.994637,0.8,NGC_884,35.53216890314,57.30666511284
35.6264898573,57.06425488294,458406498066869760,135.1028094038,-3.6398757915,0.3831,0.038,-0.242,0.067,-0.742,0.076,280,12.477636,0.478572,0.4,NGC_884,35.6264917737,57.06425807766
35.67937437024,57.15784857538,458413129496586112,135.0974139617,-3.5421238381,0.3144,0.064,-0.583,0.108,-0.433,0.123,259,16.397404,0.969534,0.1,NGC_884,35.6793789987,57.15785043969
35.85646445021,57.19820120812,458410556821809792,135.1735716473,-3.4709636485,0.4622,0.1192,-0.587,0.251,-1.139,0.265,251,17.656315,1.640703,0.3,NGC_884,35.85646911552,57.19820611215
35.43614997043,57.17340835259,458454949605832320,134.9679843785,-3.5728925545,0.292,0.0354,-0.55,0.06,-1.879,0.068,247,14.625914,1.215403,0.1,NGC_884,35.43615433875,57.17341644273
35.36303048767,57.18163069508,458454468569494912,134.9278494848,-3.5787132174,0.3639,0.0523,-0.812,0.096,-1.011,0.091,298,16.024216,1.608716,0.6,NGC_884,35.36303693833,57.181635048
35.39559331768,57.07232697929,458452574478974208,134.9819022418,-3.675406959,0.4085,0.0706,-0.512,0.115,-1.187,0.125,288,16.56608,1.352556,0.5,NGC_884,35.3955973731,57.07233208998
35.68800098901,57.12211616388,458407155207808512,135.1141978447,-3.5740315244,0.4724,0.0523,-0.304,0.098,-0.841,0.099,254,15.847104,1.041885,0.6,NGC_884,35.68800340015,57.12211978485
35.93410513765,57.18605414745,458411725052916864,135.2173139646,-3.4676701373,0.3508,0.0626,-0.496,0.119,-1.506,0.149,280,11.76155,0.533758,0.2,NGC_884,35.93410907842,57.18606063162
35.59679486719,57.16823056779,458408254719394176,135.0517167224,-3.5478395338,0.4318,0.025,-0.555,0.045,-0.996,0.053,282,14.078014,0.661472,0.8,NGC_884,35.5967992746,57.16823485612
35.67683917363,57.1575705532,458413133802244608,135.0962177365,-3.5428601671,0.3786,0.0742,-0.352,0.137,-0.646,0.186,264,16.74493,,0.2,NGC_884,35.67684196815,57.15757333459
35.51724494632,57.10832786458,458407636244188672,135.0317605079,-3.6189369453,0.4352,0.027,-1.182,0.05,-1.179,0.058,266,14.481612,0.623712,0.1,NGC_884,35.51725431773,57.10833294083
35.83259618868,57.19826619629,458413477399573120,135.1614054586,-3.4754046754,0.3438,0.0541,-0.275,0.113,-1.009,0.122,262,16.205866,1.29109,0.2,NGC_884,35.83259837431,57.1982705406
35.42667165802,57.17695914063,458455705520075392,134.9619296618,-3.5713148562,0.2917,0.1424,-0.973,0.19,-1.104,0.217,226,17.226274,1.205994,0.3,NGC_884,35.42667938671,57.17696389396
35.36846053827,57.14288414268,458454056252651264,134.9438746741,-3.6141274696,0.3528,0.0333,-0.716,0.059,-1.176,0.068,272,12.748027,0.551437,0.7,NGC_884,35.36846622033,57.14288920601
36.01565023401,57.17628345184,458410831699719936,135.2622162838,-3.4613524944,0.3696,0.0241,-0.504,0.047,-1.013,0.06,294,14.095505,0.646915,0.6,NGC_884,36.01565423729,57.17628781337
35.65742385548,57.21775999562,458414302033293568,135.0654832179,-3.490016981,0.469,0.0812,-0.406,0.149,-0.711,0.153,282,16.827385,1.586839,0.5,NGC_884,35.65742708397,57.21776305687
35.49715858971,57.05292477255,458405746458649856,135.040551322,-3.6747195408,0.3644,0.0663,-0.676,0.115,-0.996,0.131,299,16.591118,1.26995,0.4,NGC_884,35.49716394133,57.05292906088
35.64399674389,57.16326414177,458408014201226496,135.0775015604,-3.5436717396,0.4056,0.0384,-0.728,0.074,-1.139,0.087,248,15.353768,0.902433,0.9,NGC_884,35.64400252436,57.1632690458
35.66100596962,57.21553815139,458414302033294848,135.0680758512,-3.4914318151,0.4543,0.0879,-0.554,0.32,-1.33,0.271,171,16.701483,,0.1,NGC_884,35.66101037473,57.21554387778
35.85623457506,57.13886237172,458410110145267712,135.1941639247,-3.5266291717,0.4116,0.0307,-0.543,0.059,-0.887,0.088,250,12.940776,0.589014,0.6,NGC_884,35.85623888375,57.13886619075
35.8289202983,57.19715360386,458413477399574144,135.1599229567,-3.4771406876,0.4372,0.0365,-0.671,0.075,-1.131,0.083,249,15.259451,0.89008,0.4,NGC_884,35.82892563107,57.19715847344
35.64777462525,57.16190050396,458408014201226880,135.0798996202,-3.5442440001,0.4256,0.0236,-0.586,0.042,-1.076,0.049,270,13.563216,0.635941,0.8,NGC_884,35.64777927804,57.16190513674
35.57028908641,57.17019770868,458408220359657344,135.0375209659,-3.5509427562,0.4568,0.0663,-0.88,0.115,-0.836,0.129,231,16.183084,1.413231,0.3,NGC_884,35.57029607511,57.17020130812
35.70401409638,57.15387665706,458413065082770304,135.1113529512,-3.5412265667,0.3288,0.0382,-0.59,0.07,-0.72,0.088,276,9.93833,0.479524,0.1,NGC_884,35.70401877992,57.15387975706
35.53869339113,57.13026443786,458407773683108736,135.0351629602,-3.5943347233,0.4147,0.067,-0.46,0.128,-0.661,0.142,259,16.477379,1.45445,0.4,NGC_884,35.53869704037,57.13026728383
35.79610276241,57.1994357252,458413443039836928,135.1424282004,-3.481182773,0.4449,0.0409,-0.308,0.083,-0.92,0.09,287,7.00088,2.581698,0.5,NGC_884,35.79610521039,57.19943968631
35.5950851208,57.1637923251,458408151640185088,135.0523773235,-3.5523253641,0.4285,0.0326,-0.675,0.058,-1.141,0.078,243,14.749418,0.752744,0.7,NGC_884,35.59509048052,57.16379723774
35.58606172589,57.28258326811,458461615395187840,135.0067783949,-3.4424908193,0.3667,0.0663,-0.531,0.122,-1.031,0.131,280,16.59468,1.425189,0.6,NGC_884,35.5860659558,57.28258770714
35.39957292934,57.18226632223,458455739879811712,134.9462821809,-3.5713511858,0.4581,0.0657,-0.372,0.119,-1.024,0.122,265,16.48773,1.254089,0.3,NGC_884,35.39957588462,57.18227073112
35.62775452374,57.16008223849,458408048560970368,135.0703199868,-3.5496985143,0.4351,0.0488,-0.421,0.081,-0.925,0.091,250,15.641105,0.956498,0.5,NGC_884,35.62775786628,57.16008622113
35.75499911862,57.14859845001,458412927643816064,135.139176883,-3.5365937603,0.378,0.0262,-0.483,0.047,-0.917,0.054,250,13.970167,0.651361,0.9,NGC_884,35.75500295222,57.1486023982
35.62319137213,57.16047664707,458408048560970624,135.0678565955,-3.5501821983,0.4811,0.0392,-0.401,0.066,-0.558,0.079,235,15.08818,0.813279,0.6,NGC_884,35.62319455591,57.16047904957
35.7372609365,57.20700904451,458413683558004736,135.1098483915,-3.485141791,0.3758,0.0277,-0.656,0.061,-1.279,0.07,208,14.178436,0.832989,0.5,NGC_884,35.73726615145,57.20701455132
35.42977834887,57.17870611042,458455705520073472,134.9629159486,-3.5690970793,0.4361,0.0658,-0.512,0.112,-0.85,0.114,280,16.392868,1.296807,0.5,NGC_884,35.42978241596,57.17870977014
35.41421821298,57.18418383815,458455705520071808,134.9530984289,-3.5668353437,0.359,0.0306,-0.636,0.05,-1.036,0.057,281,14.421017,0.696752,0.7,NGC_884,35.41422326581,57.18418829871
35.40091646759,57.18574552981,458455739879810048,134.9457761551,-3.5678326668,0.5005,0.1042,-0.837,0.187,-1.372,0.175,293,17.455158,1.74485,0.2,NGC_884,35.40092311759,57.18575143703
35.58210322825,57.16481729229,458408151640186112,135.0454025647,-3.5537883727,0.3084,0.0896,-0.712,0.158,-1.136,0.19,247,17.036522,1.505344,0.4,NGC_884,35.58210888192,57.1648221834
35.75025268134,57.20387787224,458413614838529664,135.1175484822,-3.4856388703,0.4132,0.0422,-0.444,0.08,-1.082,0.077,252,11.823208,0.571547,0.6,NGC_884,35.75025621067,57.20388253085
35.86904658375,57.13603115163,458410041425793024,135.2016811155,-3.5268604751,0.4181,0.0243,-0.64,0.045,-0.907,0.058,257,13.024508,0.598668,0.8,NGC_884,35.86905166175,57.13603505677
35.43529813544,57.18118157118,458455705520072192,134.9648834371,-3.5657470977,0.325,0.0512,-0.936,0.091,-1.208,0.097,262,11.497689,0.619104,0.6,NGC_884,35.43530557108,57.18118677229
35.51500375919,57.04902117056,458405746458652800,135.0510289972,-3.6750528538,0.3071,0.1201,-0.281,0.216,-0.938,0.237,308,17.734861,1.544071,0.4,NGC_884,35.51500598352,57.04902520917
35.62360067875,57.18761936346,458408289079507712,135.0586824603,-3.5246296655,0.4247,0.1172,-1.236,0.239,-0.639,0.27,257,17.674057,1.394487,0.1,NGC_884,35.62361049932,57.18762211471
35.65362135064,57.25235150608,458414778764333952,135.051576399,-3.4582661055,0.4823,0.1444,-0.599,0.287,-1.678,0.35,264,17.894287,1.74946,0.1,NGC_884,35.65362611832,57.2523587308
35.64495120829,57.1140300243,458407082182412672,135.0950239635,-3.5896980387,0.4486,0.0282,-0.535,0.049,-1.032,0.051,234,13.292615,0.562745,0.5,NGC_884,35.64495545066,57.11403446763
35.85384794026,57.31760586544,458415916940933248,135.1305797565,-3.3595287703,0.3492,0.0406,-0.509,0.074,-1.025,0.08,264,10.51707,1.030288,0.6,NGC_884,35.85385199878,57.31761027863
35.85426940864,57.21012092863,458412034290548864,135.1682955917,-3.460204547,0.345,0.0764,-0.453,0.121,-0.676,0.181,156,16.069529,1.190261,0.3,NGC_884,35.85427301012,57.21012383919
35.55122674888,57.11488946823,458407597578488064,135.0468624657,-3.6064318604,0.3143,0.0492,-0.744,0.076,-1.117,0.107,261,11.410779,0.378222,0.8,NGC_884,35.55123264868,57.11489427754
35.69445193276,57.08021019327,458406742891002496,135.1320205747,-3.6121364508,0.4144,0.028,-0.485,0.049,-1.117,0.061,259,14.302344,0.605473,0.5,NGC_884,35.69445577514,57.08021500258
35.66247727612,57.22959576318,458414336393020544,135.0639580157,-3.4779649303,0.3651,0.0356,-0.551,0.071,-1.058,0.075,254,11.900283,0.545443,0.4,NGC_884,35.66248165904,57.22960031846
35.83549785378,57.21051024983,458413511759299840,135.1586125815,-3.4633790613,0.3465,0.0529,-0.383,0.098,-0.84,0.118,270,16.109697,1.19202,0.6,NGC_884,35.83550089877,57.2105138665
35.66594102107,57.03923685047,458406227494980096,135.1316451652,-3.6559431201,0.4319,0.0556,-0.544,0.098,-1.135,0.113,299,16.230024,1.26532,0.5,NGC_884,35.66594532612,57.03924173728
35.67440125507,57.10912543647,458407052128610432,135.1117579968,-3.5887743722,0.4932,0.0657,-0.453,0.13,-1.032,0.128,242,16.456358,1.258062,0.2,NGC_884,35.67440484673,57.1091298798
