RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_Gmag,Gmag,BP-RP,PMemb,Cluster,_RA.icrs,_DE.icrs
34.63104357575,57.2988097584,458567477746959104,134.5146062761,-3.6014495096,0.3703,-0.78,-1.014,255,14.474351,0.77707,0.7,NGC_869,34.63104979192,57.29881412423
34.52741785926,57.31306372128,458567993143029888,134.4569503387,-3.6064658607,0.4683,-0.787,-1.022,290,15.590715,1.003896,0.6,NGC_869,34.52742413365,57.31306812156
34.48553894204,57.30085909786,458567924423570560,134.4395691362,-3.6254324274,0.3511,-0.812,-0.627,299,16.162498,1.163974,0.5,NGC_869,34.48554541359,57.30086179744
34.54116932202,57.18647347657,458560704573406336,134.5057706404,-3.723541691,0.4033,-0.659,-0.772,268,16.53818,1.21106,0.5,NGC_869,34.54117455791,57.18647680046
34.64980254615,57.28339620694,458567409027496064,134.5293014101,-3.6126405827,0.3527,-0.838,-0.848,275,15.670422,1.038046,0.5,NGC_869,34.64980922175,57.28339985805
34.60985498605,57.29155991858,458567374667752064,134.5061817458,-3.6120765911,0.3221,-1.27,-1.554,287,16.895481,1.368261,0.1,NGC_869,34.60986510525,57.29156660941
34.60141507264,57.29042044135,458567340308016384,134.5022458115,-3.6146589021,0.4292,-0.768,-1.211,288,16.491299,1.300635,0.5,NGC_869,34.60142119178,57.29042565538
34.45808436375,57.32685219069,458568302380667904,134.416982646,-3.6057513534,0.4926,-0.752,-1.192,263,15.711987,1.003295,0.3,NGC_869,34.45809036135,57.32685732291
34.58354885075,57.3113537557,458567649545641728,134.4861913736,-3.5980867537,0.4082,-0.647,-0.987,274,15.39435,0.955869,0.9,NGC_869,34.58355400874,57.31135800528
34.61459605303,57.25707268523,458566893631448576,134.5200263797,-3.643778836,0.3658,-0.406,-0.972,265,13.758024,0.627946,0.4,NGC_869,34.61459928496,57.25707687023
34.60858583175,57.31646812554,458567683905373440,134.4972864538,-3.5887940953,0.4144,-0.845,-1.123,256,14.109832,0.792067,0.5,NGC_869,34.60859256917,57.31647296068
34.52840356539,57.36983184731,458568783416954112,134.4387257431,-3.5526879664,0.4801,-0.84,-0.837,266,16.453175,1.532989,0.6,NGC_869,34.52841027268,57.36983545106
34.66031419111,57.30946356154,458567443387206528,134.5260230016,-3.5861631099,0.33,-0.782,-0.86,255,16.228178,1.106429,0.1,NGC_869,34.66032042502,57.30946726432
34.57111963067,57.20862824843,458560846317541632,134.5138008505,-3.6972760594,0.466,-0.518,-1.324,267,10.167315,0.377844,0.6,NGC_869,34.57112374875,57.20863394899
34.60043380712,57.30523651455,458567580826169856,134.4968406193,-3.6008496057,0.4764,-0.395,-0.936,287,16.594868,1.318616,0.5,NGC_869,34.6004369556,57.30524054455
34.51776026248,57.21369955057,458560880677280384,134.4847868313,-3.7020105707,0.4397,-0.774,-1.777,263,15.527838,1.109314,0.1,NGC_869,34.5177664166,57.21370720154
34.52413066521,57.18269942301,458560674518874880,134.4982793312,-3.7301465786,0.3496,-0.699,-1.052,254,15.032941,0.745052,0.7,NGC_869,34.52413621834,57.18270395245
34.53643741759,57.21315024875,458560880677278336,134.4945378702,-3.6991988407,0.3597,-0.949,-0.944,244,13.857739,0.58819,0.6,NGC_869,34.53644496303,57.21315431319
34.49838035737,57.21745238605,458560983756492544,134.4736192119,-3.7019192969,0.3644,-0.643,-1.247,258,15.313403,0.814151,0.5,NGC_869,34.49838547042,57.21745775508
34.43039433578,57.31468941993,458568164941730048,134.4068291548,-3.6221457509,0.3754,-0.879,-0.855,278,12.968885,1.435611,0.8,NGC_869,34.43040134395,57.31469310118
34.67209317824,57.3621764251,458569122710084224,134.5145381153,-3.5343203951,0.3797,-0.753,-0.875,266,15.230597,0.918038,0.7,NGC_869,34.67209918959,57.36218019246
34.65844241411,57.29422757392,458567409027484160,134.5301225487,-3.6008742451,0.3924,-0.714,-1.042,239,16.90543,1.499107,0.6,NGC_869,34.65844810359,57.29423206031
34.52547129108,57.20336972062,458560880677289728,134.4921462943,-3.710389731,0.2843,-0.876,-1.252,288,16.02306,1.323455,0.6,NGC_869,34.52547825426,57.20337511118
34.54882062337,57.33303193306,458568405459866624,134.4612915986,-3.5838056735,0.3294,-0.727,-0.691,268,16.486599,1.359757,0.4,NGC_869,34.54882642255,57.3330349082
34.6772555199,57.32145793352,458568920855941248,134.5306903534,-3.571815236,0.421,-0.659,-1.102,273,16.465263,1.517117,0.7,NGC_869,34.677260775,57.32146267824
34.50255552555,57.20650129235,458560983756503680,134.4793683172,-3.7115174455,0.3976,-0.697,-1.175,267,15.065576,0.806253,0.7,NGC_869,34.50256106636,57.20650635138
34.51353480264,57.33418185254,458568645978037760,134.442893784,-3.5889916701,0.4602,-0.815,-1.187,255,15.836315,1.067883,0.3,NGC_869,34.51354130399,57.33418696323
34.642739159,57.32148094337,458567512106671488,134.5130637788,-3.5779651928,0.3774,-0.754,-1.224,261,10.862224,0.636658,0.5,NGC_869,34.64274517167,57.32148621337
34.50146733582,57.20932192448,458560983756500992,134.4778808489,-3.7090476261,0.3942,-0.833,-1.113,274,14.275217,0.639236,0.5,NGC_869,34.50147395827,57.20932671656
34.66006636206,57.32045922976,458568920855943808,134.5222479167,-3.5758322357,0.3068,-1.011,-1.285,264,16.6279,1.46088,0.1,NGC_869,34.66007442392,57.3204647624
34.58113894107,57.27143797615,458566962350914688,134.4981604684,-3.6361954962,0.4489,-0.913,-1.088,274,13.04365,0.589725,0.6,NGC_869,34.58114621177,57.27144266059
34.41304465989,57.19932876283,458561361713638784,134.43583348,-3.7342097995,0.46,-0.67,-1.49,299,9.290388,0.438174,0.3,NGC_869,34.41304998503,57.19933517811
34.55663697635,57.20708942222,458560846317545088,134.5068891896,-3.7013157954,0.4136,-0.714,-1.069,264,14.738588,0.72262,0.8,NGC_869,34.55664265239,57.20709402486
34.55526913374,57.30466582806,458567615185914240,134.4739537247,-3.6094388836,0.5083,-0.671,-0.807,281,15.890907,1.055298,0.6,NGC_869,34.55527448209,57.30466930264
34.59478214988,57.32123772099,458567752624846080,134.4886589261,-3.586754317,0.4326,-0.829,-0.853,284,14.594783,0.751982,0.7,NGC_869,34.59478876058,57.32124139363
34.53555024996,57.30135139841,458567993143040640,134.4649709262,-3.6160782849,0.43,-0.49,-0.942,281,13.802711,0.663298,0.7,NGC_869,34.53555415526,57.30135545424
34.57615670803,57.32308650901,458567649545630848,134.4785363279,-3.5883286123,0.3731,-0.734,-1.062,270,14.61176,0.904888,0.8,NGC_869,34.57616256147,57.32309108151
34.51030535491,57.1887974353,458560743238348928,134.4891781901,-3.7268544772,0.3942,-0.728,-1.19,283,16.839033,1.382858,0.8,NGC_869,34.51031113938,57.18880255891
34.44061123441,57.24136933623,458561877109676544,134.4361514065,-3.6895997221,0.3863,-0.772,-1.065,277,14.225606,0.688636,0.9,NGC_869,34.44061737723,57.24137392165
34.59012416743,57.22976016309,458566756192522496,134.5165447105,-3.6739322117,0.3616,-0.623,-1.179,278,14.313251,0.741868,0.6,NGC_869,34.5901291231,57.22976523934
34.47709066571,57.25308986363,458561945829296896,134.4509762704,-3.6720496035,0.3946,-0.494,-0.93,251,15.588711,0.911973,0.7,NGC_869,34.47709459773,57.2530938678
34.61544905228,57.31968884971,458567679600858880,134.4997246031,-3.5845295977,0.4394,-0.993,-0.748,261,16.13451,1.423145,0.1,NGC_869,34.61545697044,57.31969207027
34.38670200962,57.25228977484,458562117627841280,134.4049526446,-3.6888381353,0.3605,-1.177,-1.403,281,13.969134,1.927177,0.3,NGC_869,34.38671137782,57.25229581553
34.43099764364,57.24898225538,458561877109671808,134.4287255785,-3.684113734,0.371,-0.728,-1.134,254,16.6814,1.360605,0.4,NGC_869,34.43100343755,57.24898713788
34.48689019579,57.22054910828,458561048170904576,134.4667113927,-3.7010401905,0.4978,-0.672,-0.488,289,17.435883,1.348877,0.2,NGC_869,34.48689553989,57.22055120939
34.44835378941,57.23050016734,458561808390207488,134.443691337,-3.6984924945,0.3669,-0.426,-0.603,290,17.103424,1.275074,0.4,NGC_869,34.4483571781,57.23050276359
34.58118091181,57.21977562756,458566721832792832,134.5152683005,-3.6849552532,0.3823,-0.565,-1.025,251,14.192667,0.574638,0.7,NGC_869,34.5811854049,57.21978004075
34.54481229159,57.22928720621,458566790552265088,134.4934998435,-3.682469026,0.4959,-0.94,-1.539,276,11.293787,0.442608,0.2,NGC_869,34.54481976874,57.22929383246
34.58139200031,57.2207405257,458566721832791936,134.5150572639,-3.6840067085,0.3477,-1.397,-0.777,251,16.23037,1.193876,0.2,NGC_869,34.58140311006,57.22074387112
34.5619754941,57.22290178582,458566721832791680,134.5043989073,-3.6854346282,0.2983,-1.011,-1.277,260,17.825909,1.816656,0.3,NGC_869,34.56198353463,57.22290728401
34.44928164154,57.19069135698,458560640159136256,134.4572583071,-3.7359318434,0.3869,-0.813,-1.088,291,14.949847,0.828577,0.5,NGC_869,34.44928810172,57.19069604142
34.62702063661,57.26723253015,458567271588559616,134.5230146431,-3.6319688457,0.3582,-0.678,-0.945,261,16.481697,1.283112,0.8,NGC_869,34.62702603526,57.2672365989
34.43480806519,57.1798556781,458560601494153856,134.4533955222,-3.7487410655,0.3889,-1.302,-1.604,282,17.791004,1.510004,0.1,NGC_869,34.43481840799,57.17986258421
34.42455258055,57.14244106408,458558922172249728,134.4604252943,-3.7859106406,0.4389,-0.838,-1.239,259,15.330275,0.846999,0.8,NGC_869,34.4245592307,57.14244639866
34.70881620664,57.39484583492,458569569386854528,134.5223971672,-3.4969349045,0.3255,-0.31,-0.478,251,17.320635,1.618652,0.2,NGC_869,34.70881868364,57.39484789298
34.47748992107,57.17101148315,458560330921503360,134.4782062702,-3.7494998476,0.471,-0.515,-1.595,284,15.415674,1.268076,0.1,NGC_869,34.47749401114,57.17101835051
34.46267968322,57.26312373296,458562014548610176,134.4402969202,-3.6651324215,0.3232,-0.721,-1.182,291,14.513446,0.82256,0.8,NGC_869,34.46268542362,57.26312882213
34.63826844256,57.34116552424,458569195733833088,134.5042561679,-3.5601878789,0.3234,-0.562,-1.035,261,16.638859,1.549602,0.6,NGC_869,34.63827292655,57.34116998049
34.47696983347,57.13183115994,458560120457655040,134.4908415284,-3.7865972472,0.3362,-1.379,-1.084,298,17.884333,1.482508,0.1,NGC_869,34.47698077372,57.13183582716
34.39740282345,57.26910151906,458562151987564032,134.4049180066,-3.6710582287,0.4968,-0.804,-1.099,287,16.641314,1.302308,0.4,NGC_869,34.39740922572,57.26910625087
34.65345576802,57.41315115744,458570565817512192,134.4881287661,-3.489548952,0.4099,-0.737,-1.15,246,11.842163,0.48711,0.7,NGC_869,34.65346165983,57.41315610883
34.51406301336,57.20084391999,458560777598077952,134.4871320527,-3.7148090054,0.4548,-0.707,-0.991,262,16.504877,1.261737,0.5,NGC_869,34.5140686328,57.2008481868
34.36757223621,57.19800893139,458561494847413120,134.4129401084,-3.7435201139,0.2793,-0.72,-1.732,288,17.378355,1.45783,0.1,NGC_869,34.36757795854,57.19801638861
34.41059036003,57.26966241594,458562151987562112,134.4114849247,-3.6681930935,0.3615,-0.749,-0.834,273,16.258904,1.22128,0.5,NGC_869,34.41059632442,57.26966600677
34.666214995,57.33656866463,458569023935143040,134.5200398932,-3.5595327188,0.3456,-0.643,-0.971,229,15.288503,0.947156,0.6,NGC_869,34.66622012462,57.33657284532
34.52396847148,57.31616090208,458568061862503552,134.454166225,-3.6041546363,0.3544,-0.714,-1.059,295,17.006096,1.75075,0.6,NGC_869,34.52397416435,57.31616546166
34.58116857837,57.23714089392,458566756192517504,134.509518538,-3.6685653568,0.4519,-0.639,-1.318,264,10.449691,0.442591,0.7,NGC_869,34.58117366233,57.23714656864
34.58538479568,57.3756628996,458570089087001856,134.4658605821,-3.5370547387,0.3774,-0.593,-1.039,232,12.249274,0.631847,0.6,NGC_869,34.58538953146,57.37566737307
34.51027832574,57.34738663369,458568676033406720,134.4368778174,-3.577100331,0.4506,-0.716,-0.941,247,17.770996,1.343666,0.3,NGC_869,34.51028403941,57.34739068522
34.599527875,57.23687138882,458566859271731584,134.5190051232,-3.6655391556,0.3361,-0.845,-1.116,240,14.327635,0.616098,0.7,NGC_869,34.59953459787,57.23687619382
34.71714953331,57.41486230586,458569917288567808,134.519983947,-3.4765631212,0.4013,-0.68,-1.314,251,15.206911,0.886609,0.8,NGC_869,34.7171549697,57.41486796336
34.54726266918,57.24772998363,458567031070417664,134.488663959,-3.6646195288,0.507,-0.66,-0.888,268,15.117753,0.819795,0.8,NGC_869,34.54726792172,57.24773380696
34.4522698253,57.25462808929,458561980188879616,134.4377624827,-3.6750054684,0.4299,-0.89,-1.1,282,16.140203,1.437214,0.6,NGC_869,34.4522769096,57.2546328254
34.64938717024,57.33263719501,458568989575410304,134.5127575096,-3.5662498788,0.3987,-0.93,-1.174,258,13.831881,0.859795,0.6,NGC_869,34.64939458865,57.33264224973
34.40479738076,57.11775845493,458558784733309952,134.4583795082,-3.8127438552,0.2827,-0.611,-0.272,292,17.373554,1.227339,0.1,NGC_869,34.40480222627,57.11775962604
34.46494965967,57.25467581165,458561911469401984,134.4442386046,-3.6727087909,0.4269,-0.808,-1.234,285,13.761147,0.571321,0.9,NGC_869,34.46495609127,57.25468112471
34.64196768373,57.3298142582,458568989575413504,134.5099070383,-3.5702391773,0.3198,-0.73,-1.027,237,15.87634,1.085857,0.5,NGC_869,34.64197350633,57.32981868001
34.38139429788,57.19474565803,458561327353905152,134.4211012668,-3.7441544937,0.4523,-0.301,-1.057,268,15.608537,1.001395,0.6,NGC_869,34.38139668992,57.194750209
34.3572271501,57.11172592578,458558819093050880,134.4358967824,-3.8268959307,0.3584,-0.851,-1.076,284,12.067343,0.353474,0.7,NGC_869,34.35723389782,57.11173055856
34.46506584933,57.27522395651,458562014548597248,134.4375367181,-3.6532794767,0.3547,-0.606,-0.774,270,16.563345,1.338377,0.4,NGC_869,34.46507067572,57.27522728901
34.60612069112,57.26455558792,458566889325519744,134.5132136595,-3.6382311045,0.4604,-0.652,-1.029,239,12.674624,0.542648,0.6,NGC_869,34.60612588237,57.26456001834
34.53943523401,57.34485500744,458568474179334016,134.4525968807,-3.574311688,0.3817,-0.779,-1.084,245,13.315581,0.661753,0.7,NGC_869,34.53944144999,57.34485967466
34.50108584868,57.27648299874,458567855704115072,134.4555501751,-3.6456911355,0.3161,-0.579,-0.908,306,16.607344,1.346335,0.2,NGC_869,34.50109046019,57.27648690818
34.43961563838,57.13490541738,458558716013870336,134.470640219,-3.7903491149,0.3571,-0.752,-1.078,267,16.241566,1.178542,0.6,NGC_869,34.43962160484,57.13491005877
34.57553369582,57.269879854,458566962350916480,134.495809107,-3.6386664477,0.3022,-0.667,-1.225,295,15.928336,1.126749,0.6,NGC_869,34.57553900726,57.26988512831
34.60117616651,57.36172243405,458570020367536256,134.4785253848,-3.5474017293,0.3014,-0.789,-1.006,263,13.982743,0.983528,0.6,NGC_869,34.60118246518,57.36172676544
34.46762755576,57.21626405876,458561018116338944,134.4582511737,-3.7085141611,0.3091,-0.799,-1.102,270,15.371951,0.851054,0.4,NGC_869,34.4676339091,57.21626880348
34.46875715921,57.21458612362,458561018116339072,134.4593823726,-3.7098981186,0.3991,-0.694,-1.048,252,15.652763,0.931778,0.9,NGC_869,34.46876267738,57.21459063584
34.46490936748,57.22118006879,458561052476077056,134.4552403132,-3.7043541478,0.4125,-0.731,-1.084,288,15.756528,1.043307,0.8,NGC_869,34.46491518088,57.22118473601
34.53365718152,57.2719412071,458567099789871872,134.4737093581,-3.6441843692,0.3016,-0.468,-0.28,288,17.153833,1.311605,0.1,NGC_869,34.5336609085,57.27194241266
34.50423132552,57.32370499373,458568061862700672,134.4415953847,-3.6005375537,0.4969,-0.824,-1.085,268,15.451423,0.94919,1.0,NGC_869,34.50423789679,57.32370966526
34.56006213213,57.27375714165,458567129848628096,134.486615032,-3.6377653256,0.3292,-0.069,-1.487,292,17.829334,1.41177,0.1,NGC_869,34.56006268165,57.27376354401
34.44919642406,57.12607060514,458558716013827456,134.4784681825,-3.7969885887,0.4433,-0.673,-1.102,280,15.717701,1.11579,0.6,NGC_869,34.44920176245,57.12607534986
34.45970469926,57.26775173504,458562014548605440,134.4372516851,-3.6612891456,0.3164,-1.043,-1.152,272,16.347942,1.210055,0.1,NGC_869,34.45971300438,57.26775669504
34.57281918418,57.36814653914,458570089087009280,134.4619376913,-3.5463857792,0.4039,-0.512,-1.17,239,15.51388,0.981071,0.6,NGC_869,34.57282327225,57.36815157664
34.62456604614,57.36651007351,458569294507196544,134.4888683785,-3.5387144623,0.3603,-0.713,-1.065,239,10.244689,0.589217,0.7,NGC_869,34.62457173884,57.36651465893
34.49063883903,57.29016589987,458567924423748608,134.4456986739,-3.6346257224,0.355,-0.238,-1.394,292,16.278494,1.386867,0.1,NGC_869,34.49064073531,57.29017190181
34.48549122414,57.14047601018,458560154817418112,134.4923708912,-3.776912887,0.2953,-0.766,-1.216,261,16.410555,1.278337,0.4,NGC_869,34.4854973026,57.14048124574
34.48603077058,57.27785760002,458567890064010624,134.4473957665,-3.6470687347,0.3807,-1.085,-1.445,299,16.542635,1.285882,0.2,NGC_869,34.48603941251,57.27786382155
34.59128159172,57.34415933302,458567782680192640,134.4792885374,-3.5657422297,0.45,0.257,-1.313,273,17.614273,1.857576,0.1,NGC_869,34.59127954104,57.34416498621
34.37441923924,57.08649263739,458558372416461184,134.4530117167,-3.8476881859,0.2878,0.147,-1.134,271,15.927426,1.094823,0.2,NGC_869,34.37441807445,57.08649751989
34.38002940111,57.08663217183,458558372416460928,134.4558530954,-3.846558969,0.3794,-0.681,-1.128,258,15.277979,0.803887,0.8,NGC_869,34.38003479722,57.0866370285
34.51906030966,57.18194499841,458560674518875520,134.4959279435,-3.7317636353,0.3793,-0.82,-1.166,260,14.08882,0.637618,0.8,NGC_869,34.51906682392,57.18195001869
34.39632369472,57.08567159636,458558166258030592,134.4645532893,-3.8445684314,0.3722,-1.03,-0.881,288,9.839451,0.284498,0.4,NGC_869,34.39633185602,57.08567538955
34.54069968694,57.26341387415,458567031070403584,134.4801268404,-3.6509813384,0.3032,-0.269,-1.137,300,17.123466,1.536043,0.2,NGC_869,34.54070182866,57.26341876957
34.43741731131,57.08446708967,458558509855412736,134.4860930625,-3.8383878114,0.4611,-0.286,-0.58,286,15.890049,1.358353,0.4,NGC_869,34.43741957738,57.08446958689
34.3601402296,57.0927892215,458558441135935872,134.4435997752,-3.8442749867,0.4888,-0.607,-1.096,256,13.165512,0.467731,0.8,NGC_869,34.36014504014,57.09279394039
34.56103932818,57.36191389848,458568611618268672,134.4579884573,-3.5543648733,0.3314,-0.71,-1.082,261,15.422621,0.928836,0.5,NGC_869,34.56104499621,57.36191855709
34.41178075103,57.12637559344,458558887812520960,134.4591398428,-3.8033603236,0.287,-0.821,-1.358,278,16.80993,1.064104,0.1,NGC_869,34.41178726345,57.12638144038
34.44234119446,57.08897728149,458558509855411200,134.4871431175,-3.8332494876,0.3534,-1.01,-1.654,274,12.448346,0.533368,0.3,NGC_869,34.442349198,57.08898440288
34.50753400363,57.3715628257,458568852136431232,134.4275084586,-3.5547567872,0.3289,-0.843,-0.945,261,15.375029,0.891818,0.6,NGC_869,34.50754073519,57.37156689445
34.36567107454,57.09771601942,458558441135934080,134.4448311012,-3.8386365834,0.4082,-0.658,-0.858,280,13.892839,0.673646,0.4,NGC_869,34.36567628996,57.09771971359
34.57805829074,57.36713438147,458570089087009408,134.4649443658,-3.5464091458,0.3337,-0.703,-1.067,284,14.605576,0.940577,0.6,NGC_869,34.57806390369,57.3671389755
34.52094003777,57.36692601802,458568783416958976,134.4358765956,-3.5567567272,0.3421,-0.521,-0.662,248,16.354944,1.329332,0.4,NGC_869,34.52094419756,57.3669288683
34.44288193854,57.26912617504,458562186347297536,134.4281897715,-3.662975981,0.4061,-0.929,-1.372,287,16.123604,1.212006,0.5,NGC_869,34.44288933619,57.26913208226
34.49408731922,57.36569584122,458568749057224448,134.4225807731,-3.5626819539,0.4574,-0.987,-1.007,274,16.484865,1.287478,0.3,NGC_869,34.4940951994,57.36570017691
34.45544347593,57.09526129052,458558612934623744,134.4918151212,-3.8249772917,0.4099,-0.981,-1.319,281,17.397673,1.305508,0.5,NGC_869,34.45545125098,57.09526696955
34.47030208275,57.12494371672,458560124763099648,134.4896837862,-3.7942913595,0.4237,-0.438,-1.008,235,14.705357,0.605555,0.7,NGC_869,34.47030555696,57.12494805672
34.41530348764,57.13169773116,458558887812517760,134.4592024007,-3.7977055159,0.3465,-0.688,-0.932,240,14.220988,0.593718,1.0,NGC_869,34.41530894585,57.13170174394
34.38787895172,57.02522933269,458557925739871616,134.4800381717,-3.9031830286,0.4565,-0.702,-0.961,286,12.332922,0.3745,0.8,NGC_869,34.38788450503,57.02523347033
34.48853013227,57.12491360642,458560124763098752,134.4990590061,-3.7910681762,0.3462,-0.809,-1.005,297,15.572768,0.946941,0.6,NGC_869,34.48853654925,57.1249179335
34.50980236539,57.14594957338,458560257896654336,134.5030498456,-3.7674058356,0.3193,-0.788,-1.113,261,16.641314,1.572726,0.5,NGC_869,34.50980861935,57.14595436546
34.55293810868,57.2356340456,458566790552259456,134.4955644054,-3.675027287,0.3706,-0.688,-1.249,252,12.781202,0.504425,0.5,NGC_869,34.55294358226,57.23563942324
34.37478866796,57.04164349583,458557925739870720,134.467907679,-3.8900037425,0.4521,-0.704,-1.088,242,14.917278,0.696895,0.7,NGC_869,34.37479423956,57.04164818027
34.57799805905,57.2170854672,458566717526831104,134.5145278859,-3.6880634418,0.3969,-0.686,-1.093,266,12.371842,0.459045,0.7,NGC_869,34.57800351398,57.21709017317
34.40111601532,57.0407003591,458557960099608960,134.4817822396,-3.8862063209,0.3513,-0.759,-1.166,275,15.187235,0.695957,0.7,NGC_869,34.40112202204,57.04070537938
34.58540904635,57.27616233819,458566962350909312,134.4987814551,-3.6309739243,0.3711,-0.725,-1.087,278,14.692832,0.760633,0.9,NGC_869,34.58541482064,57.27616701833
34.37475197409,57.04441428111,458558028819085440,134.4669802015,-3.8873919631,0.3839,-0.521,-1.262,269,15.629342,0.896495,0.7,NGC_869,34.37475609769,57.04441971472
34.4875294792,57.12823198903,458560159122834816,134.4974515993,-3.7881128093,0.4028,-0.559,-1.391,289,11.186663,0.356747,0.5,NGC_869,34.48753391358,57.12823797806
34.40434632944,57.05004940077,458558063178823040,134.4803769277,-3.8767974681,0.4721,-0.47,-1.204,323,11.28198,0.36245,0.4,NGC_869,34.40435004996,57.05005458466
34.50213138333,57.27691817367,458567855704114304,134.4559415906,-3.645094278,0.2967,-0.711,-1.193,308,16.317314,1.279103,0.5,NGC_869,34.50213704624,57.2769233102
34.39665038072,57.06233253389,458558063178821888,134.472381342,-3.8665625676,0.3281,-0.868,-0.876,280,16.851364,1.418179,0.2,NGC_869,34.39665725407,57.06233630556
34.62423427111,57.37474442523,458569401892231680,134.4859714613,-3.5310023728,0.4453,-0.897,-1.241,202,16.651693,1.390739,0.2,NGC_869,34.6242414345,57.37474976842
34.37851632585,57.10626802981,458558750373575808,134.4486353353,-3.8282729146,0.4475,-0.683,-1.039,284,14.887027,0.70239,0.8,NGC_869,34.37852174067,57.10627250328
34.36540325182,57.0711435788,458558338056727040,134.4534023152,-3.8637957069,0.4257,-0.637,-1.101,280,13.200358,0.4739,0.8,NGC_869,34.36540829717,57.07114831922
34.36045594342,57.07252343146,458558338056726912,134.4504028503,-3.8633710313,0.4145,-0.806,-1.222,272,13.501269,0.476233,0.7,NGC_869,34.36046232757,57.07252869285
34.58001500958,57.23485380082,458566751890018304,134.5096844319,-3.6709303352,0.423,-0.734,-1.281,252,12.786903,0.500577,0.4,NGC_869,34.58002084901,57.23485931624
34.48103414813,57.25785335062,458561941524259072,134.4514265649,-3.666849739,0.305,-0.679,-0.747,290,17.69793,1.410034,0.3,NGC_869,34.48103955337,57.25785656687
34.56341794505,57.24241754482,458566820606044800,134.4986879713,-3.6667532572,0.3088,-0.896,-1.049,262,11.977483,0.528852,0.5,NGC_869,34.56342507475,57.24242206135
34.67717483833,57.3728261065,458569367532489088,134.5135929115,-3.5233643552,0.365,-0.658,-1.037,253,15.725256,1.025071,0.5,NGC_869,34.6771800928,57.37283057136
34.45964468987,57.10486435758,458558612934619776,134.4908154278,-3.8151573418,0.3488,-0.531,-1.06,295,16.418524,1.279532,0.6,NGC_869,34.45964889948,57.10486892147
34.41462403307,57.11394433087,458558784733310208,134.4646839234,-3.814599437,0.3864,-0.259,-1.134,281,15.568844,0.900974,0.3,NGC_869,34.41462608685,57.11394921337
34.73264235111,57.4067398906,458569711130138112,134.5305717597,-3.4814536516,0.3193,-0.643,-0.486,231,17.825922,1.577385,0.1,NGC_869,34.73264749055,57.4067419831
34.4982780491,57.14715503713,458560262202039680,134.4967357722,-3.7683242123,0.4451,-0.735,-1.071,261,15.049094,0.810872,0.8,NGC_869,34.49828388261,57.14715964838
34.67309885889,57.36487013216,458569161374068480,134.5141566139,-3.5315991394,0.3316,-0.535,-0.912,243,16.671043,1.385538,0.2,NGC_869,34.67310313022,57.36487405883
34.61237255907,57.34146892382,458567786984561920,134.4909418875,-3.5645222696,0.3168,-0.792,-0.795,261,16.64958,1.402012,0.4,NGC_869,34.6123788782,57.34147234674
34.39193581096,57.16660586176,458559746805959296,134.4357410141,-3.7688747075,0.5016,-0.806,-1.462,264,17.312202,1.426008,0.4,NGC_869,34.39194221135,57.16661215648
34.38527495418,57.16930964436,458559746805958144,134.4314342817,-3.7675018963,0.4013,-0.548,-1.856,269,16.72329,1.2752,0.1,NGC_869,34.38527930613,57.16931763547
34.46962020516,57.12420022404,458560120457071360,134.4895781983,-3.7951151797,0.3813,-0.865,-1.123,248,12.940772,0.486269,0.6,NGC_869,34.4696270662,57.12420505918
34.42729476672,57.26589182231,458562186347302784,134.4212741659,-3.6687954693,0.2958,-0.626,-1.021,273,17.209293,1.494993,0.2,NGC_869,34.42729975113,57.26589621828
34.46697344264,57.11934222472,458558647287116800,134.4898173707,-3.8001755775,0.4954,-0.685,-0.417,281,17.772629,1.523212,0.1,NGC_869,34.46697887523,57.11934402014
34.3590961012,57.06852845425,458558234977512832,134.4510117144,-3.8673881518,0.3729,-0.731,-0.958,279,15.761542,1.014945,0.5,NGC_869,34.35910189067,57.06853257897
34.54299182852,57.40205361029,458570363964884608,134.4355313488,-3.5196743417,0.3768,-0.489,-1.538,273,17.82392,1.416338,0.1,NGC_869,34.54299573655,57.40206023223
34.46668384769,57.1335086568,458560193482571264,134.4850053633,-3.7868467198,0.4058,-0.787,-1.103,301,16.03618,1.074388,0.7,NGC_869,34.46669009161,57.13351340583
34.46426997736,57.15290941252,458560227842299648,134.4773800875,-3.7689522504,0.3038,-0.554,-1.022,264,15.860265,1.051924,0.4,NGC_869,34.46427437501,57.1529138128
34.45245730613,57.14552895443,458560193482566656,134.4737427631,-3.7780274075,0.4037,-0.775,-1.136,289,14.578208,0.790596,0.7,NGC_869,34.45246345684,57.14553384554
34.79326082915,57.42249004912,458663513214061184,134.5561675733,-3.455741598,0.3406,-0.374,-0.981,251,15.510833,0.944665,0.2,NGC_869,34.79326381979,57.42249427287
34.71284321355,57.43896525646,458663822451552256,134.509778043,-3.4545961594,0.3747,-0.71,-1.017,265,13.340795,0.55979,0.6,NGC_869,34.71284889352,57.43896963521
34.79618666816,57.42347556003,458663513214036352,134.557326857,-3.4542876525,0.3076,-0.955,-0.478,263,17.740011,1.372833,0.1,NGC_869,34.79619430488,57.42347761809
34.76149778961,57.42472030225,458663547573774976,134.5392675378,-3.4593303412,0.4345,-0.698,-1.258,251,14.669673,0.947646,0.5,NGC_869,34.7615033714,57.42472571864
