,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,PMemb
134,1635721458409799680,b'Gaia DR2 3326741101798707584',3326741101798707584,1305742240,2015.5,100.24725740732293,0.040706308437269065,9.922252565686527,0.04580317936267823,1.3235887753771975,0.056705863384818624,23.341303,-1.7563522138978742,0.09132364307593407,-3.699879629277464,0.07452733339432116,0.05824632,-0.055275507,-0.12433843,0.20611016,-0.6385426,0.20622967,-0.112896524,-0.10597549,-0.13658535,0.31555104,143,143,143,0,-0.8676214,123.46199,0.0,0.0,31,True,367.12265,1.5315259647575266,0.01016578860831954,0.053694535,16,10,0.057304244,0,16,False,143,266766.8711764049,797.7560608999725,334.39655,12.123036,16,122773.31898314961,1405.2914884771976,87.36502,12.628628,15,205539.2446016758,1633.214158420093,125.84953,11.479683,1.2307097,0,1.1489449,0.5055914,0.64335346,,,0,,,,b'NOT_AVAILABLE',202.9139984425508,2.2130762436418006,100.36707414585584,-13.149011208761793,100001.0,4937.6104,4902.0,5007.79,,,,,,,200111.0,3.5462,3.4475029,3.5979095,6.734237,6.349302,7.1191726,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326741101798707584',b'',0.05524138673759304,1.0
145,1635721458409799680,b'Gaia DR2 3326741071729412992',3326741071729412992,1376434,2015.5,100.23542516853713,0.04438050731515444,9.902871230294217,0.053109075358195215,1.3921912824792217,0.06583586834791898,21.146395,-1.6008307573988503,0.08624046186968075,-3.5275214510145205,0.07321471027613638,0.15226004,-0.053913444,-0.22352001,0.10894431,-0.64975494,-0.17241926,-0.4405784,0.41899964,0.2950468,0.19574274,125,125,124,1,0.3329693,123.526344,0.0,0.0,31,True,332.1388,1.5685668624435698,0.011046136822657683,0.14219679,14,8,0.056101166,0,16,False,125,245693.30408745378,1176.190002956435,208.88913,12.212382,14,116446.09522075723,1977.9747384370773,58.871376,12.686076,14,185211.99929608588,2517.5594172026617,73.56808,11.592747,1.2277831,0,1.0933294,0.47369385,0.6196356,,,0,,,,b'NOT_AVAILABLE',202.92593023830594,2.193858232850187,100.35658147132007,-13.169187902934194,100001.0,4971.9624,4945.14,5009.5,,,,,,,200111.0,3.178452,3.1309965,3.2130253,5.562082,5.2218647,5.902299,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326741071729412992',b'',0.05897959936070573,1.0
150,1635721458409799680,b'Gaia DR2 3326741685908694528',3326741685908694528,1104826938,2015.5,100.27286158666207,0.14829254368610664,9.948155426454473,0.15671075364456305,1.6138082115908365,0.17917021415503862,9.007123,-1.1433345475782115,0.2791982131639386,-3.828479227282469,0.25076382736466324,-0.23835814,-0.1344793,-0.3380652,0.40427247,-0.47353834,0.2197589,-0.45103332,0.28211075,0.09383039,-0.26790068,143,0,143,0,2.7983067,189.0811,0.4089824610888368,1.5265459013739517,31,False,0.9743066,1.2572685644440063,0.03562601174735025,-0.09311065,16,11,0.28664362,0,16,False,143,1461.5216103633873,3.4887962665943206,418.91858,17.776352,16,280.53350139937606,17.646146932158018,15.89772,19.231426,16,2217.2758250670786,18.181681937487173,121.95109,16.397371,1.7090472,0,2.834055,1.4550743,1.3789806,,,0,,,,b'NOT_AVAILABLE',202.90245462508926,2.24733932983191,100.39096812212365,-13.121342117993928,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326741685908694528',b'',0.059815628875511874,0.6
155,1635721458409799680,b'Gaia DR2 3326737154719233664',3326737154719233664,554831698,2015.5,100.34179492166813,0.042318437901492784,9.853510737185463,0.042399370957602184,1.3715668995611343,0.04553471645685026,30.121346,-2.495113587972096,0.07980975556766823,-3.58087107654286,0.07278751398633773,-0.41215783,0.10633365,-0.27409792,0.35578194,-0.35548684,0.22671607,-0.44513574,0.24263592,0.110145524,-0.33573532,161,0,160,1,1.6309108,184.77435,0.054462597836851194,0.21066971657660294,31,False,11.932771,1.4251539497222905,0.010624389839471154,-0.19424677,19,11,0.091726266,0,19,False,161,10728.59691422062,27.154649136036248,395.09244,15.612008,17,3663.299068702016,40.662227598776795,90.09096,16.441708,16,10555.981629358912,73.72726149642777,143.1761,14.703174,1.3253626,0,1.738534,0.8296995,0.90883446,,,0,,,,b'NOT_AVAILABLE',203.0177482865106,2.2645702451970515,100.46762625690488,-13.210769992576619,100001.0,4056.25,3906.19,4481.46,,,,,,,200111.0,1.2200183,0.99948597,1.3155551,0.36301637,0.33613205,0.38990068,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326737154719233664',b'',0.06070619566476068,1.0
156,1635721458409799680,b'Gaia DR2 3326740964359745920',3326740964359745920,238254446,2015.5,100.23293745558964,0.04391802394044705,9.898147246882866,0.04495681830764466,1.2486827691324776,0.052858551811417936,23.623098,-1.4321881172606068,0.08606846396803844,-3.728367495343115,0.07655858963935679,-0.06422252,-0.09965607,-0.22581331,0.26670295,-0.46055713,0.14154735,-0.35906082,0.21860003,0.111144416,-0.075713135,164,0,163,1,1.1176776,177.98996,0.07568869724251012,0.3737441929572599,31,False,9.581892,1.3818623573300826,0.011179586608248186,-0.008527537,19,11,0.085975535,0,19,False,164,8872.777770715049,21.897189006147613,405.2017,15.818216,16,2959.0429679592607,58.857308061122524,50.27486,16.67351,16,9699.928707668432,119.42067511828614,81.22487,14.794998,1.4267203,0,1.8785114,0.8552933,1.0232182,,,0,,,,b'NOT_AVAILABLE',202.92901662948634,2.189521194524759,100.35442337728676,-13.174077303779962,100001.0,4027.3333,3858.0,4257.02,,,,,,,200111.0,1.2478738,1.1168488,1.3598198,0.3690679,0.334995,0.4031408,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326740964359745920',b'',0.0607486239800449,1.0
159,1635721458409799680,b'Gaia DR2 3326739559900928000',3326739559900928000,173992217,2015.5,100.28036084627581,0.08633385485211283,9.832364909009529,0.08372369799226155,1.4129563215236565,0.09876672599718592,14.305995,-1.1539250882045977,0.18232401028935158,-3.9361144757109683,0.18130943922023865,-0.20619656,0.03740369,-0.1400454,0.16419524,-0.3307238,0.1149666,-0.24392836,0.11404309,0.23299216,-0.3629679,168,0,168,0,7.1685925,328.64896,0.4659881347418595,5.914443549153446,31,False,1.9121513,1.2489337748164142,0.022733129944811255,-0.12465422,19,11,0.19360106,0,19,False,168,3360.2048580922237,4.991344094193503,673.2064,16.872452,15,547.4058945516821,7.3602779472477,74.37299,18.505615,16,4788.32813960523,21.22303805915684,225.61935,15.5614605,1.5879192,0,2.9441547,1.6331635,1.3109913,,,0,,,,b'NOT_AVAILABLE',203.0089320463469,2.201061262151312,100.40720305218665,-13.236286240345084,100001.0,4620.34,4138.473,4803.65,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326739559900928000',b'',0.06138658066831435,1.0
163,1635721458409799680,b'Gaia DR2 3326740655117624448',3326740655117624448,1480144554,2015.5,100.23682928395971,0.0735439589426835,9.865712761006312,0.07000911055644847,1.3289883135420952,0.08120434769987327,16.365974,-1.571081016537432,0.1408366264072633,-3.3962639723605075,0.12308172605633606,-0.17114834,0.07446656,-0.09722861,0.38116363,-0.32901445,0.27014,-0.30996096,0.22593363,0.084079385,-0.10329334,157,0,153,4,1.6482866,177.4545,0.2302436553699934,1.673230788897918,31,False,3.4639215,1.3248464473738628,0.018659942047245383,-0.06903279,18,11,0.13569017,0,19,False,156,4124.974284793322,12.479137566505834,330.54962,16.649813,15,1091.6111854359287,14.464531110849716,75.46813,17.756218,14,4965.603091944027,23.20485829397501,213.9898,15.52199,1.4684247,0,2.2342281,1.1064053,1.1278229,,,0,,,,b'NOT_AVAILABLE',202.95964628997461,2.178124604175148,100.36076930870082,-13.206147883028141,100001.0,3969.1523,3655.0,4392.61,,,,,,,200111.0,0.8376769,0.6839538,0.9878643,0.15690574,0.13690712,0.17690437,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326740655117624448',b'',0.06251129809989725,0.8
165,1635721458409799680,b'Gaia DR2 3326741174808624256',3326741174808624256,1114017620,2015.5,100.24249809897626,0.11183039097108437,9.929022993514861,0.1229650998825142,1.428379337569492,0.1479964347583187,9.651444,-2.885245622747043,0.21432084038233454,-3.5618495354664073,0.18934979727237908,-0.15819164,0.038387775,-0.12737317,0.32167384,-0.57643116,0.12809837,-0.31946987,0.21785648,0.14163607,-0.1146472,154,0,154,0,17.087872,679.6312,0.7466904222131047,27.02729885241636,31,False,1.3952075,1.3929101679072073,0.02747877654838304,-0.03621526,18,11,0.20042188,0,18,False,154,6244.971528162691,24.15700588574708,258.51596,16.19954,16,1573.1321277105596,52.92732000456047,29.722498,17.359476,16,7655.2856287588,86.27878397582211,88.727325,15.052016,1.4777358,0,2.3074598,1.1599369,1.1475229,,,0,,,,b'NOT_AVAILABLE',202.9058284420362,2.21199582982497,100.36176752191253,-13.142599264482717,100001.0,3539.0,3432.25,4019.25,,,,,,,200111.0,1.4021502,1.0870903,1.490726,0.2778472,0.21946721,0.3362272,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326741174808624256',b'',0.06293631410874644,0.9
172,1635721458409799680,b'Gaia DR2 3326716435797007744',3326716435797007744,393086730,2015.5,100.24206449129203,0.06717395626836044,9.853748901402676,0.06659700186254351,1.3339729833853484,0.07839181499470377,17.016739,-1.5477808188657147,0.13152161857498149,-3.8168837196757193,0.11868455680127049,-0.12965527,0.00022489397,-0.25035965,0.24635687,-0.39465806,0.12024281,-0.3940736,0.2702914,0.18269774,-0.15725376,178,0,178,0,2.8288782,230.32774,0.2269848654836721,1.6939900127781513,31,False,3.2880442,1.3342651692262373,0.01716175058606809,-0.028639713,20,11,0.12975097,0,21,False,179,3772.002777801411,5.378981392160402,701.24854,16.746935,19,1011.5192719982736,12.011862872217302,84.21002,17.838953,20,4949.843867487014,49.611674218504554,99.77176,15.525441,1.5804238,0,2.3135118,1.0920181,1.2214937,,,0,,,,b'NOT_AVAILABLE',202.97265474013295,2.1772515329668995,100.36694602084059,-13.217705514405333,102001.0,3641.3333,3422.0,4110.3047,,,,,,,200111.0,1.0611911,0.83284926,1.2015848,0.17837073,0.15645146,0.20029,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326716435797007744',b'',0.06424199906419842,1.0
181,1635721458409799680,b'Gaia DR2 3326740728132033024',3326740728132033024,1146114363,2015.5,100.2306387219293,0.1167311641920923,9.871068051951466,0.11310878112637351,1.1430127589427233,0.13044221974076503,8.762598,-0.9409922796840113,0.23233694739767105,-3.9452074428667885,0.20593756393491483,-0.09332306,-0.009347804,-0.13428758,0.30250087,-0.37692437,0.23094945,-0.29144976,0.14308827,0.1021305,-0.11733635,176,0,176,0,7.1910863,340.38394,0.5724075068033204,4.8333475838733895,31,False,1.0847466,1.2264874925869444,0.02908320990958577,-0.027589744,20,11,0.2178981,0,20,False,175,1940.3579803585951,4.255621084507969,455.95178,17.46866,17,437.6527219150158,13.818508978641102,31.671486,18.748564,18,2884.7553502458336,14.483989530117583,199.16856,16.111647,1.7122655,0,2.636917,1.2799034,1.3570137,,,0,,,,b'NOT_AVAILABLE',202.95209175165277,2.1751433609532063,100.35412196422926,-13.20124944273724,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326740728132033024',b'',0.06618556290540392,0.3
182,1635721458409799680,b'Gaia DR2 3326742922864844544',3326742922864844544,1587158021,2015.5,100.31927712344067,0.15825373887219013,9.953653762485027,0.13864355433414471,1.0926093097005543,0.157780060514792,6.9248886,-2.128123719311053,0.3119548443717573,-3.7788242925375854,0.23749154821802743,0.22747487,0.044903055,0.43842518,0.4904217,-0.48233876,0.42349318,0.091763064,0.03770198,0.073494494,0.23776262,134,0,133,1,3.6468596,194.7819,0.5447541326762846,4.003417474895398,31,False,1.1836337,1.3059896159435982,0.030626620626300966,0.007728477,15,9,0.30731276,0,15,False,133,2057.220441445584,4.141084606437548,496.783,17.405163,14,467.63202680869455,33.275502667768535,14.053342,18.676628,15,3100.614758324246,30.08736572233686,103.05371,16.0333,1.734499,0,2.6433277,1.2714653,1.3718624,,,0,,,,b'NOT_AVAILABLE',202.9184383092574,2.2905275546199744,100.43737277168522,-13.112521030329312,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326742922864844544',b'',0.06619893513107607,0.6
187,1635721458409799680,b'Gaia DR2 3326716160919101824',3326716160919101824,839077615,2015.5,100.25810325432396,0.10610596189962669,9.834365673291018,0.10324241895146238,1.3467150255213167,0.11861840180995357,11.35334,-1.7829885876583884,0.20730061986107254,-3.7410246303752634,0.18680549000520313,-0.19418384,0.016615195,-0.24838096,0.29203004,-0.33388448,0.19048294,-0.38501656,0.2410481,0.13167848,-0.1988245,182,0,182,0,4.402979,272.54785,0.5191891687488817,4.706765833780074,31,False,1.2798338,1.3247127868178377,0.02699243594014606,-0.072652094,21,11,0.20393896,0,21,False,172,2136.400352650739,5.519171485338235,387.08716,17.364159,19,513.5795592331965,12.744858388604152,40.297,18.57487,20,2824.3185695415755,31.48197055555543,89.71226,16.134636,1.5623935,0,2.4402332,1.2107105,1.2295227,,,0,,,,b'NOT_AVAILABLE',202.99713222433925,2.182462283839496,100.3845840964634,-13.235888404652165,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326716160919101824',b'',0.06794374516160616,0.9
195,1635721458409799680,b'Gaia DR2 3326717191711252608',3326717191711252608,1500090394,2015.5,100.23278876322476,0.07623454175102036,9.858442771082665,0.07361552688222082,1.3758943107929518,0.0748896916289399,18.372278,-1.5584139612791787,0.15206681417038204,-3.967116134333974,0.13799324035341598,-0.3301127,-0.06491472,-0.29844233,0.4358417,-0.2587915,0.38643828,-0.44967625,0.14182664,0.034644634,-0.3449391,149,0,149,0,3.6081822,213.45439,0.24425265269959112,2.0812994475866904,31,False,3.5964077,1.3723112233516641,0.017866534801842717,-0.12284899,17,10,0.16586691,0,18,False,148,4313.279456891489,8.90200383772585,484.52905,16.601347,16,1179.0276758565403,16.849413152011056,69.9744,17.672579,15,5247.829080028618,28.543319954402143,183.85489,15.46197,1.4900163,1,2.2106085,1.0712318,1.1393766,,,0,,,,b'NOT_AVAILABLE',202.9643002571008,2.1712637435644626,100.35723322814624,-13.213687692726703,102002.0,3604.0,3448.0,3883.8699,,,,,,,200111.0,1.1384585,0.9802965,1.2438049,0.19700094,0.17449284,0.21950904,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326717191711252608',b'',0.06937063139583624,1.0
197,1635721458409799680,b'Gaia DR2 3326741655844953984',3326741655844953984,909914507,2015.5,100.2945974517378,0.06190663294157715,9.961769027826419,0.07045113682050982,1.3791752560093227,0.0827869745099038,16.659327,-1.3540721498775319,0.12229133113918178,-3.8461831997390084,0.10485157534533611,0.021851841,-0.15004419,-0.029838247,0.38822898,-0.6442652,0.296899,-0.16760479,-0.016535552,-0.028727325,0.01813638,143,0,142,1,2.4569678,181.02332,0.20015589215075733,2.089387477297196,31,False,6.035072,1.3812593378177518,0.014495139430539927,-0.011646737,16,10,0.11535029,0,16,False,131,7179.489654211172,29.164247527772865,246.17435,16.048132,15,2157.6363715936936,88.0539507930635,24.503572,17.016443,15,8310.493214971084,165.2119202312846,50.30202,14.962853,1.4580604,0,2.0535898,0.9683113,1.0852785,,,0,,,,b'NOT_AVAILABLE',202.90011030452047,2.2726013838747643,100.41187227604692,-13.106203768501876,102001.0,3871.0073,3557.0,4424.03,,,,,,,200111.0,1.157333,0.8860745,1.370688,0.27096134,0.23707326,0.30484942,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326741655844953984',b'',0.06957550812578465,1.0
212,1635721458409799680,b'Gaia DR2 3326929225657356288',3326929225657356288,1175361509,2015.5,100.24094389267785,0.025772849493975004,9.94161686241478,0.026358162978571312,1.3571540706233878,0.029956903800518044,45.30355,-1.4519327434004043,0.05159094367030735,-3.8658994042890535,0.04371255882910883,-0.15975931,0.063083075,-0.3706283,0.20384616,-0.4957499,0.09370473,-0.42500353,0.14347742,0.04896582,0.059681904,140,0,140,0,-6.4971395,53.54952,0.0,0.0,31,True,100.30506,1.5317024285447296,0.006253868464256573,-0.013416795,16,11,0.056703337,0,16,False,140,79653.86893884218,101.09601215143132,787.9032,13.4353485,14,36458.33257836436,117.94910148060298,309.10226,13.946897,15,62172.3317081572,203.04528570699787,306.19934,12.777927,1.2382407,0,1.1689692,0.51154804,0.6574211,,,0,,,,b'NOT_AVAILABLE',202.89391563052303,2.216382849226933,100.35926041960765,-13.130149835602781,100001.0,4932.0,4899.0,5095.5,,,,,,,200111.0,1.8953916,1.7757076,1.9210125,1.9150709,1.8124386,2.0177033,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326929225657356288',b'',0.07215075202578575,1.0
213,1635721458409799680,b'Gaia DR2 3326717191711253632',3326717191711253632,374158218,2015.5,100.23215833937698,0.02982701702498602,9.853821641511406,0.029025240416156676,1.2983098394536912,0.03340790148367076,38.86236,-1.8201331662844429,0.059559425167869606,-3.7408297525209715,0.052955494586770666,-0.11848377,0.031608906,-0.14919455,0.28998753,-0.36916018,0.21341564,-0.2993726,0.13523369,0.06692142,-0.067933455,178,0,178,0,-0.89146775,156.318,0.0,0.0,31,False,20.467577,1.4250298501598948,0.007636116961978221,-0.027344655,20,11,0.06402143,0,20,False,178,16788.132361860546,35.09936802089802,478.30298,15.12586,20,5881.046067375185,56.55958584622533,103.97965,15.927752,20,16615.013118994677,78.88885109818193,210.61295,14.210669,1.3399978,0,1.717083,0.8018913,0.91519165,,,0,,,,b'NOT_AVAILABLE',202.96813079969448,2.168601299783169,100.35694144225516,-13.21834171664949,100001.0,4204.2324,4033.62,4530.125,2.2695,2.0504,2.4078,1.1483,1.051,1.2333,200111.0,1.4362652,1.2370512,1.5603359,0.5806452,0.5452674,0.616023,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326717191711253632',b'',0.07225855980654296,1.0
218,1635721458409799680,b'Gaia DR2 3326740934290462976',3326740934290462976,1294538813,2015.5,100.2209235252178,0.05137315949526347,9.88316517584466,0.05119743926795704,1.3524039660722298,0.06183131844058923,21.872475,-1.8063918234284149,0.10886255582925367,-3.717310467815988,0.11279259328832356,-0.028127823,-0.09236765,-0.17655799,0.13784984,-0.41853628,0.10260905,-0.23877211,0.08384454,0.24983798,-0.25602973,151,0,147,4,0.9859463,158.55334,0.062079963388860585,0.17884289621477722,31,True,6.6357827,1.3861141043324814,0.014101391493676584,-0.042918615,17,10,0.11803261,0,19,False,151,6110.512725366002,50.98857172589484,119.84083,16.223171,17,1874.9361771624906,67.82595635596111,27.643343,17.168922,16,7080.675138020665,163.21203287601818,43.38329,15.136733,1.4656072,0,2.0321894,0.9457512,1.0864382,,,0,,,,b'NOT_AVAILABLE',202.93694827849686,2.1721511480167446,100.34341587563183,-13.189878395242722,102001.0,3803.29,3578.0,4169.225,,,,,,,200111.0,1.1541435,0.9604351,1.3040614,0.25110313,0.22646612,0.27574015,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326740934290462976',b'',0.07285473032927378,1.0
219,1635721458409799680,b'Gaia DR2 3326716092199624960',3326716092199624960,772232068,2015.5,100.2711063651911,0.10399201450792103,9.82298066515585,0.10065833559831738,1.4769032518336556,0.1148134990458375,12.863499,-1.7996243046058882,0.20444172657296886,-3.924867541172977,0.18538667796134628,-0.20079002,0.03324998,-0.23321445,0.2950743,-0.328597,0.20455585,-0.3696209,0.21252452,0.12983909,-0.2121015,186,0,185,1,4.3071327,273.8308,0.4434675103310097,3.1773072185342572,31,False,1.3033688,1.2425202910695163,0.026418857433513573,-0.06684619,21,11,0.20223534,0,21,False,185,1946.691657313718,3.1124224373250113,625.4587,17.465122,18,338.5582556841416,9.707859223387565,34.874657,19.027306,18,2984.2408229775097,11.727476990765313,254.46571,16.074835,1.7068955,0,2.9524708,1.5621834,1.3902874,,,0,,,,b'NOT_AVAILABLE',203.01312216979383,2.1886643706667885,100.39856300257806,-13.24631023085057,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326716092199624960',b'',0.07289017022072648,1.0
235,1635721458409799680,b'Gaia DR2 3326929221360454912',3326929221360454912,703604441,2015.5,100.2378064079996,0.1469287760767769,9.945148280884611,0.15968985206194258,1.275402071204611,0.18347406331312852,6.9514027,-1.4279961490096587,0.28204707251698596,-3.8823916172506596,0.2541847952777234,-0.18581414,-0.047764238,-0.2748464,0.3545893,-0.5391921,0.17122646,-0.41672903,0.2366696,0.14883852,-0.20101711,148,0,148,0,2.8611825,196.22537,0.49698386374306674,2.305091267424244,31,False,0.8889717,1.2585256279317947,0.03717151034562768,-0.06306844,17,11,0.2787685,0,17,False,147,1406.4572304642422,3.049271585052889,461.24368,17.818048,12,307.41178430671937,16.155468764992193,19.028341,19.132088,13,2017.8317535621704,15.628340938362348,129.11363,16.499708,1.6532629,0,2.6323795,1.3140392,1.3183403,,,0,,,,b'NOT_AVAILABLE',202.8893594894107,2.215245384232566,100.35583221138238,-13.126852119644893,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326929221360454912',b'',0.07682254334877664,0.9
236,1635721458409799680,b'Gaia DR2 3326717260430728832',3326717260430728832,1619025093,2015.5,100.21750950552467,0.062485441577487096,9.875294628706184,0.06253791698590848,1.278381692518936,0.06647242801706689,19.231758,-1.5046803888655809,0.11954134597660239,-3.5980799441590765,0.10808128063832398,-0.25798136,-0.14603283,-0.3757457,0.43825957,-0.36281982,0.31516653,-0.49256125,0.24759448,0.051248364,-0.28389263,151,0,150,1,0.9832223,161.67851,0.0733662227519393,0.22214267023431677,31,False,5.9295692,1.343277102179647,0.014996197714770763,-0.04970235,17,10,0.13118757,0,17,False,146,5468.208782263299,18.585522885249226,294.21872,16.343754,12,1601.0876709737406,24.450010343286333,65.48413,17.340351,14,6352.503263136313,59.05669492987212,107.566185,15.254558,1.4545149,0,2.0857935,0.9965973,1.0891962,,,0,,,,b'NOT_AVAILABLE',202.94241880075757,2.165565239786869,100.34055634178597,-13.197972034678733,100001.0,3649.5,3557.0,4179.91,,,,,,,200111.0,1.3234167,1.0088567,1.3931427,0.27991194,0.24901314,0.31081074,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326717260430728832',b'',0.07752173442119314,0.9
237,1635721458409799680,b'Gaia DR2 3326716397142282240',3326716397142282240,1029382269,2015.5,100.22992245477143,0.03129839547757115,9.847141359746608,0.029871371007273512,1.271324268078031,0.03385894775144221,37.54766,-1.7590683970886596,0.06199409312233076,-2.657967839027247,0.05645008475413727,-0.19190632,0.06330531,-0.24941835,0.25215766,-0.2874798,0.17667186,-0.37854123,0.19797094,0.11961565,-0.18202521,186,0,182,4,-0.31615195,170.46704,0.03239909530783126,0.10768820394857592,31,False,16.836542,1.4330816511999707,0.008172558907047885,-0.070712335,21,11,0.069860585,0,21,True,186,14223.474727146715,97.04063106951072,146.57236,15.305852,20,4963.427442920188,138.70821613555648,35.783226,16.111935,19,14070.340033487988,230.5439300535812,61.03106,14.391158,1.3381939,0,1.7207766,0.8060827,0.91469383,,,0,,,,b'NOT_AVAILABLE',202.97307190512174,2.163591371061923,100.3551825344776,-13.225164261477076,100001.0,4177.5,3985.2349,4364.955,1.8487,1.4446,2.1434,0.9315,0.7344,1.0878,200111.0,1.3776449,1.2618585,1.5137787,0.520757,0.48784128,0.55367273,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326716397142282240',b'',0.0778028229593899,0.1
238,1635721458409799680,b'Gaia DR2 3326928847700236928',3326928847700236928,913527046,2015.5,100.22578982767499,0.049853913779308215,9.931090277405504,0.04848531891888316,1.3731105792677742,0.05637615704048324,24.356228,-1.7442578856256652,0.10212821985375434,-3.5818303217308416,0.08682316399071337,0.047978293,-0.08608004,-0.28347942,0.14271022,-0.44546214,0.07033974,-0.3515689,0.14933139,0.10500693,0.065406345,156,0,156,0,2.2597961,192.9877,0.11229370498744955,0.7108113719965058,31,True,7.8265204,1.3875063822000984,0.012465507300423591,0.046607986,18,11,0.09885984,0,18,False,155,7797.833786777825,16.560637390287763,470.86557,15.958431,14,2497.894358396912,17.24108227131332,144.88037,16.857452,15,8203.478231456167,66.14138588742044,124.02943,14.976925,1.372352,0,1.8805275,0.89902115,0.98150635,,,0,,,,b'NOT_AVAILABLE',202.896468821594,2.198296725229317,100.34475741153433,-13.141731859432836,100001.0,3906.0,3814.0,4236.1533,,,,,,,200111.0,1.1758897,0.9997415,1.2333027,0.2899725,0.2642282,0.31571683,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3326928847700236928',b'',0.0778997459488261,0.9
