,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,PMemb
9,1635721458409799680,b'Gaia DR2 465528726379407232',465528726379407232,584596294,2015.5,38.1648139911109,0.05968084612624624,61.4494068178644,0.06221219821546924,0.3761530127828703,0.07927152524028663,4.7451215,-0.9789104984448664,0.08958396880094718,-1.2101156676696836,0.12911319367087493,-0.014145313,-0.02962109,-0.7389079,0.08796734,-0.0031337806,0.07409415,-0.06040215,0.0041753105,0.07839839,-1.9142662e-05,379,0,378,1,6.278465,571.21936,0.33759243908834174,4.65520642283712,31,False,2.4031944,1.3459492721430344,0.013171705927936197,-0.04965142,43,16,0.118518196,0,46,False,395,3503.761399891089,3.995547669708453,876.91644,16.82703,40,962.3392547874,9.497993267137772,101.320274,17.893068,41,4447.777840495971,15.56355230609987,285.78165,15.641562,1.5440884,0,2.2515059,1.0660381,1.1854677,,,0,,,,b'NOT_AVAILABLE',134.72134981924523,0.9164262792166686,58.79568388118448,43.506540085334535,102001.0,3579.75,3425.0,3892.7,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465528726379407232',b'',0.004912202674376503,0.6
12,1635721458409799680,b'Gaia DR2 465528726370386560',465528726370386560,1265691026,2015.5,38.17460415860283,0.026691530008801184,61.45583748843105,0.024870797161712126,0.3504080325023884,0.03286678776766923,10.661463,-0.3913188910734514,0.03989859270440436,-0.9238775485832775,0.056510991395887104,0.048532724,0.069835015,-0.7242541,0.110573925,0.030925978,0.06357236,-0.15211175,-0.09575896,-0.013780725,0.09302826,363,0,358,5,13.155964,829.4659,0.1978095763493801,9.855361966200592,31,False,16.32257,1.5822040369646198,0.005890165610437932,-0.09915436,41,16,0.059244595,0,45,False,320,38975.85539255353,127.80227555087005,304.96997,14.211376,25,33701.94806527132,3157.4796617718994,10.673687,14.03225,25,49781.08395556598,4011.7769069334095,12.408737,13.019259,2.1419165,0,1.012991,-0.17912579,1.1921167,,,0,,,,b'NOT_AVAILABLE',134.72322954838026,0.9241535126541863,58.80532729969356,43.5103249247997,102011.0,5095.6333,4259.0,6938.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465528726370386560',b'',0.005842253459083071,0.3
13,1635721458409799680,b'Gaia DR2 465528722079282688',465528722079282688,1058312376,2015.5,38.17018664163292,0.016605882869726973,61.45558851929708,0.016178365791375257,0.43708981762274424,0.021992625168678948,19.874382,-0.6944672781328762,0.023946413966392452,-0.8025704956067481,0.036296961364436116,-0.0026888521,0.15907754,-0.75445384,0.12121715,0.06963339,0.06426335,-0.2445431,-0.1324319,-0.023106849,-0.004449413,384,0,381,3,-2.5158262,310.5558,0.0,0.0,31,False,70.74794,1.5140048597598792,0.0035014288030269796,-0.095635906,44,15,0.042510264,0,47,False,351,56328.14493135362,25.79757399602506,2183.4668,13.811552,34,24249.369513659847,57.43278114166347,422.22174,14.389637,31,48060.36140724818,153.22477584373104,313.6592,13.057452,1.2837229,0,1.3321848,0.57808495,0.75409985,,,0,,,,b'NOT_AVAILABLE',134.72137204241488,0.9231199405767053,58.802553204159224,43.51101045560843,100001.0,4767.0,4554.893,4990.0,,,,,,,200111.0,5.4138646,4.940792,5.929817,13.636097,11.825031,15.447163,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465528722079282688',b'',0.0060478479376710505,1.0
16,1635721458409799680,b'Gaia DR2 465528726379401344',465528726379401344,227921180,2015.5,38.18293834386037,0.02286318873429782,61.455661208447715,0.02408475724504917,0.40576970059031237,0.030849346478068973,13.153267,-0.8484603285784234,0.03357617797309566,-0.7663772794208071,0.05244235767316985,0.031850427,0.13165417,-0.7542478,0.072088525,0.06954632,0.017720813,-0.28220072,-0.11517073,0.01932154,0.009540037,408,408,400,8,5.497458,569.689,0.0,0.0,31,True,338.38754,1.6185958505415703,0.00531335450248643,-0.0700047,47,16,0.037007023,0,49,False,412,1153048.5196667947,244.6053944117813,4713.913,10.533747,41,637948.2704598542,510.0878375290329,1250.6636,10.839424,36,757589.1274703635,351.62883197566345,2154.5137,10.063335,1.2103024,1,0.7760887,0.3056774,0.4704113,,,0,,,,b'NOT_AVAILABLE',134.7269797053511,0.9255064543186635,58.810176931998036,43.50844891764769,100002.0,6109.6665,5640.0,6873.42,1.7587,1.5623,2.0748,0.9335,0.7975,1.0714,200111.0,14.735189,11.642467,17.291494,272.56882,239.66621,305.4714,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465528726379401344',b'',0.006811346760511482,0.8
29,1635721458409799680,b'Gaia DR2 465528722077526144',465528722077526144,537680023,2015.5,38.18136651989199,0.028767145797694117,61.44219674611503,0.030355288649779853,0.45376082479671437,0.0378174552074573,11.9987135,-0.5422153930324589,0.04561017540663894,-0.5990195588117053,0.06759672540875825,-0.014551078,0.115672074,-0.6861503,0.12859401,0.05303703,0.10052437,-0.21433878,-0.124896616,-0.04172783,0.037987854,324,306,315,9,18.035608,1009.37866,0.07450640668124299,2.3779125783109367,31,False,90.5221,1.565244987298936,0.0067100556309569225,-0.08389046,37,16,0.04525019,0,43,False,336,159478.4446662251,34.15923781328014,4668.677,12.681611,34,78682.28247630944,113.38924279117819,693.9131,13.111696,32,120615.01059096771,101.21899495702988,1191.6243,12.058416,1.2496817,1,1.0532799,0.43008518,0.6231947,,,0,,,,b'NOT_AVAILABLE',134.73141167355786,0.9127699390742032,58.80124054459787,43.496623505180686,100002.0,5114.365,5047.8647,5224.4604,,,,,,,200111.0,7.3183904,7.013199,7.512485,33.013596,28.850819,37.176373,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465528722077526144',b'',0.00837131506487784,0.8
30,1635721458409799680,b'Gaia DR2 465534597594544896',465534597594544896,1322311129,2015.5,38.18217782297158,0.08393049120978277,61.457766575651256,0.06621661300178534,0.4492476611766107,0.08203383813579664,5.4763703,-1.024102233329324,0.1272884556968608,-0.5986532403252434,0.1339270997904643,-0.06069651,-0.011485976,-0.7270744,0.15595965,0.055854842,0.3119314,0.2034018,-0.0342892,0.09834699,0.20890309,214,0,210,4,4.6092033,312.32535,0.3137663128805726,3.4839559504843565,31,False,3.5406919,1.3689191569719963,0.015487657489446412,-0.20009449,24,12,0.14027925,0,35,False,225,5881.725858939961,12.533398380884334,469.2842,16.264605,25,2342.8541376901653,102.30589759191325,22.90048,16.927025,22,7052.633468626287,117.23811911101109,60.156487,15.141042,1.5974032,0,1.7859831,0.6624203,1.1235628,,,0,,,,b'NOT_AVAILABLE',134.7258419796753,0.9273149191232184,58.81097632167779,43.510505248834356,102001.0,4403.0,3974.673,4494.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465534597594544896',b'',0.008488267011642443,0.5
38,1635721458409799680,b'Gaia DR2 465528692019672576',465528692019672576,742562940,2015.5,38.156643086486085,0.07859192609577446,61.4452789960731,0.0744898277375651,0.4086210300683003,0.09835847676297943,4.154406,-0.24538848675647917,0.1157735777068865,-0.8384835129282496,0.1522795474728145,-0.12992801,-0.040798623,-0.791747,0.18735692,-0.08234879,0.18603514,-0.10443476,0.010338155,0.08859175,-0.0925073,352,0,351,1,1.3067187,380.8142,0.1519905356668415,0.5412424761551917,31,False,1.8696591,1.4038702957204017,0.01612230128531384,-0.10480292,40,15,0.14270052,0,43,False,364,2175.7849319452503,2.05655433542012,1057.976,17.344326,36,802.3242833865067,9.402135204254709,85.33427,18.090513,38,2306.1560620861137,7.693271657600282,299.76273,16.354698,1.4286708,0,1.735815,0.7461872,0.98962784,,,0,,,,b'NOT_AVAILABLE',134.7193080211486,0.9111231375900193,58.788371623669555,43.50449983998099,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465528692019672576',b'',0.009969965856921068,0.2
46,1635721458409799680,b'Gaia DR2 465528520220980352',465528520220980352,1624247348,2015.5,38.18968340967446,0.05823207906773435,61.44199142386945,0.06033201236541471,0.4076786802320652,0.07488568309173464,5.4440136,-0.7153711209900652,0.09133782128794854,-0.9346765500580578,0.13114035997387202,-0.023443405,0.045349725,-0.6899132,0.19403042,-0.029142287,0.1460917,-0.12146049,-0.05878522,-0.060787965,-0.011957816,316,0,313,3,1.4314802,344.19357,0.1641374196070689,0.9480182005942902,31,False,2.965643,1.3450709805172671,0.012769557736563755,-0.095175534,36,15,0.1218867,0,41,False,334,3192.2452839114585,6.67666102898615,478.12003,16.928125,39,834.9325871203794,14.549928466436588,57.383965,18.04726,36,3896.7584852006144,18.47974763854887,210.86644,15.785161,1.4822454,0,2.2620993,1.1191349,1.1429644,,,0,,,,b'NOT_AVAILABLE',134.73516670829437,0.9140939219282028,58.80606410134226,43.49472464065905,100001.0,3768.4023,3428.0,4281.1553,2.7795,2.5089,3.0811,1.3953,1.2555,1.566,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465528520220980352',b'',0.010642272143896967,0.8
51,1635721458409799680,b'Gaia DR2 465534597592786304',465534597592786304,634628759,2015.5,38.19816425510681,0.02396857282751684,61.449994832512886,0.02392704760078621,0.38958868437083494,0.02991966735570423,13.021157,-0.8597254515777838,0.035784687886313435,-0.6568010532797217,0.05264764694970873,0.06748404,0.08973209,-0.74900925,0.07608212,0.06351302,0.011757398,-0.26451203,-0.10074749,-0.03039372,0.05775704,372,372,370,2,1.677456,411.5016,0.0,0.0,31,False,300.3501,1.4922698733825872,0.0049606938559545845,-0.069661275,43,16,0.03749934,0,47,False,389,215470.7195222477,76.06781896295621,2832.6133,12.354895,42,89104.08994376328,134.62292098207698,661.879,12.9766445,41,188428.2778108627,154.32330691575862,1220.997,11.574055,1.2880282,1,1.4025898,0.6217499,0.7808399,,,0,,,,b'NOT_AVAILABLE',134.73586667967112,0.9230380523098378,58.81586157016609,43.50019967347298,100002.0,4703.25,4423.75,5292.6567,,,,,,,200111.0,12.322491,9.730769,13.928793,66.939735,58.69185,75.18762,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465534597592786304',b'',0.011062560133356535,0.6
57,1635721458409799680,b'Gaia DR2 465534601894659712',465534601894659712,428168796,2015.5,38.192571440744565,0.1383545376902798,61.45821113760546,0.14011484383684863,0.4816378819984935,0.16409090544641733,2.9351895,-0.5531720291520812,0.19371247355548088,-0.7632037577169574,0.2433045987410243,-0.39987803,0.15043472,-0.85210043,0.3786608,-0.329891,0.42134553,-0.39866135,-0.10966551,0.30617312,-0.26837265,313,0,313,0,2.825325,382.8078,0.10859101882350611,0.13542684625962184,31,False,0.932691,1.3081517420104583,0.025165285522856465,-0.038585752,36,14,0.26285115,0,42,False,339,1304.1310511335093,12.344592439695917,105.64391,17.900063,37,434.78989393094304,10.602855558510987,41.006866,18.75569,36,1751.0199436157814,43.616210019075965,40.146084,16.653692,1.676066,0,2.1019974,0.85562706,1.2463703,,,0,,,,b'NOT_AVAILABLE',134.7302652513183,0.9296170069056557,58.81741900168251,43.508765557126246,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465534601894659712',b'',0.011739389786363604,0.6
66,1635721458409799680,b'Gaia DR2 465528795098872448',465528795098872448,324550339,2015.5,38.172856315979516,0.015023554441293425,61.46254519196441,0.01571317514017763,0.43572869650814355,0.019643817598050412,22.181467,-0.7522800512900021,0.02189414865819302,-0.7388941261131317,0.03319866287730676,0.13867046,0.17910552,-0.7634632,0.06499069,0.17528677,-0.058365528,-0.2550383,-0.14737886,-0.100599155,-0.007586487,358,0,357,1,-6.8961816,198.442,0.0,0.0,31,False,131.99295,1.575644704410092,0.003003904249439696,-0.029916856,41,15,0.040323112,0,47,False,372,105973.12189681375,25.60190155509236,4139.2676,13.125377,32,54172.705967134454,116.4026880986007,465.3905,13.516937,32,77658.92096800894,103.23643211129011,752.24335,12.536442,1.2440101,0,0.98049545,0.39156055,0.5889349,,,0,,,,b'NOT_AVAILABLE',134.71990396045487,0.9300385807130449,58.808276598939884,43.51673709412834,100001.0,5340.6665,5152.5,5377.0,1.938,1.563,2.4131,0.978,0.7979,1.196,200111.0,5.5970182,5.521633,6.013283,22.960957,20.13188,25.790033,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465528795098872448',b'',0.012589036984106697,1.0
79,1635721458409799680,b'Gaia DR2 465528795098871808',465528795098871808,67500047,2015.5,38.170365295684334,0.047779016134801164,61.463427961903854,0.04622371741671196,0.5392465088621151,0.06645915229631977,8.113954,-0.9090691694024421,0.0682166992906189,-0.9189068626533452,0.09804828949081196,0.09746322,0.23268373,-0.73904586,0.117561474,0.079666875,-0.02687408,-0.113372445,-0.18416458,-0.0014171666,-0.08138058,364,0,363,1,4.8371844,502.8232,0.21606058633396494,2.6635157626445225,31,False,4.3270884,1.3878953233477564,0.009818426292097263,-0.07862437,42,15,0.09229125,0,47,False,390,5452.539709778727,11.142839282756736,489.33127,16.346869,41,1755.7911773137994,18.60739857907436,94.35984,17.240206,40,6279.888660689502,48.84448739887801,128.56903,15.26704,1.4737499,0,1.9731655,0.89333725,1.0798283,,,0,,,,b'NOT_AVAILABLE',134.71846733859283,0.9304020453027304,58.80732094702456,43.51804674599916,102001.0,3884.0,3577.75,4149.41,,,,,,,200111.0,2.5510998,2.2351835,3.0065327,1.33434,0.9853691,1.6833109,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465528795098871808',b'',0.013612103574534925,0.8
95,1635721458409799680,b'Gaia DR2 465534395736237696',465534395736237696,1119097906,2015.5,38.205532778509756,0.01735458740598048,61.444882353214666,0.018517946174814465,0.39213015159648157,0.022786603628537544,17.208801,-0.4690610990530461,0.024740495920604604,-0.4168272157254053,0.036149873076971054,0.23598313,0.25320902,-0.781896,0.033676304,0.2807746,-0.1338302,-0.2753877,-0.21097127,-0.091571145,0.041716777,340,0,339,1,-8.467607,159.06207,0.0,0.0,31,True,95.74846,1.561784003192831,0.0034680836563764574,-0.0014768342,39,14,0.042319346,0,43,False,358,74967.68060434154,16.62797894847009,4508.5264,13.501181,40,36568.78349878416,63.671375387191965,574.3363,13.943612,39,57401.180107485816,45.27681445842236,1267.7831,12.864618,1.253473,1,1.0789938,0.44243145,0.63656235,,,0,,,,b'NOT_AVAILABLE',134.7410714173836,0.9196529533411059,58.81720578268221,43.49406857581879,100002.0,5017.3374,4860.0,5256.95,,,,,,,200111.0,6.0910463,5.5484385,6.491812,21.182232,17.967072,24.397392,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465534395736237696',b'',0.01545666296406269,0.3
105,1635721458409799680,b'Gaia DR2 465534670614129536',465534670614129536,1531728085,2015.5,38.17012160878187,0.030926573079968572,61.46661456417528,0.03209605299895628,0.41270412419205477,0.040474733971235896,10.196587,-0.7046124377519928,0.0466180854082371,-0.6770912363998334,0.06911846953895355,-0.02526378,-0.026798656,-0.7652025,0.07291097,-0.024873404,0.062584914,-0.3301274,0.014603768,0.06510354,0.021088757,401,401,366,35,19.233438,1162.1945,0.10634437320924198,5.350477029383137,31,True,65.66374,1.6134237139867056,0.006482189465554471,-0.057055987,46,15,0.045028765,0,51,False,412,598066.5270367395,685.5623651486917,872.37366,11.246492,44,336008.21351021266,529.9425913485683,634.04645,11.535514,46,385068.496032501,385.7258183421316,998.2959,10.798075,1.2056798,0,0.73743916,0.2890215,0.44841766,,,0,,,,b'NOT_AVAILABLE',134.7171468689599,0.9333045969386674,58.80907126526209,43.52097198976387,100001.0,6252.0,6080.3174,6411.0,0.973,0.4755,1.6046,0.511,0.2364,0.8281,200111.0,9.947665,9.460358,10.517357,136.21123,116.74977,155.67268,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465534670614129536',b'',0.016779829974425054,0.9
111,1635721458409799680,b'Gaia DR2 465534601894652032',465534601894652032,1376640609,2015.5,38.1917931069319,0.02363959661382256,61.46578700420351,0.023390975420112543,0.4339837465911997,0.030664052501034673,14.15285,-0.689831549590664,0.03654344787911543,-0.5685215475749996,0.05504171515924793,-0.028196119,-0.009462412,-0.7444922,0.11316327,0.05070368,0.04841901,-0.22327222,0.0443792,-0.1077611,-0.11983759,363,363,350,13,2.080769,401.85605,0.0,0.0,31,True,360.4055,1.5911961835764468,0.005199362690542971,-0.054639716,41,15,0.039105564,0,47,False,341,332335.23565198196,84.38959777528558,3938.1067,11.884425,40,178073.7707176735,286.9808762637519,620.50745,12.224888,37,231680.63128028842,200.6573775688019,1154.608,11.349695,1.232955,1,0.87519264,0.34046268,0.53472996,,,0,,,,b'NOT_AVAILABLE',134.72703571218506,0.9364803052505545,58.82145948717108,43.515761666306254,100002.0,5593.0,5380.0,5993.04,,,,,,,200111.0,8.951021,7.7959285,9.673812,70.634865,62.694355,78.57538,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465534601894652032',b'',0.017706619695764193,0.9
113,1635721458409799680,b'Gaia DR2 465534670614128512',465534670614128512,628872158,2015.5,38.18000499402915,0.01659905092428237,61.46789407872714,0.017638873102000203,0.4570141577929334,0.023973337855647005,19.063435,-0.5611911424476432,0.024381550157633654,-1.0232371479889246,0.036395708173740916,-0.037955247,-0.022784991,-0.7673531,0.12163505,0.21392877,0.07563556,-0.21992141,-0.026255108,-0.0338866,-0.036463957,378,0,377,1,-7.963244,193.89236,0.0,0.0,31,False,74.12839,1.5482502107032263,0.0034194861623676907,-0.07026485,43,13,0.041678905,0,47,False,396,59982.9592735235,15.019413288786307,3993.6953,13.743296,44,29063.291861971786,39.44752084378328,736.75836,14.193027,38,46582.19717818221,72.15326290255972,645.6007,13.09137,1.2611163,1,1.1016569,0.44973087,0.65192604,,,0,,,,b'NOT_AVAILABLE',134.72102597101366,0.9362846462429856,58.81570617679694,43.520090581006606,100002.0,4978.6665,4762.425,5116.995,,,,,,,200111.0,4.767679,4.5133924,5.2104692,12.582327,10.883356,14.281298,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465534670614128512',b'',0.018053486580144384,0.8
118,1635721458409799680,b'Gaia DR2 465528692019680512',465528692019680512,84286320,2015.5,38.172779059716746,0.02365155353628057,61.43159560774915,0.024384021665361792,0.4877871451929673,0.030270820085691555,16.114103,-0.6246964892731515,0.034474907160981866,-0.8418189545778546,0.05178627147647815,0.018448345,0.10109963,-0.7765323,0.11218326,-0.0010644244,0.04865785,-0.27592462,-0.11855842,0.022515727,-0.0022566724,396,0,392,4,1.3539463,425.19305,0.0,0.0,31,False,20.25907,1.3952292154077304,0.005254765678792434,-0.048091922,45,16,0.05585287,0,47,False,410,16908.509430249538,5.724235719526272,2953.8457,15.118102,42,5138.241923472983,11.744978389679542,437.48416,16.074352,45,17990.986902500554,25.765991303049333,698.2455,14.124283,1.3679047,1,1.9500694,0.9562502,0.99381924,,,0,,,,b'NOT_AVAILABLE',134.73165008476235,0.901403952496898,58.789834996526444,43.488827440877515,100002.0,4159.21,3797.0,4728.533,,,,,,,200111.0,3.970009,3.0715692,4.763564,4.2493362,3.6108816,4.8877907,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465528692019680512',b'',0.018434042412599275,1.0
129,1635721458409799680,b'Gaia DR2 465534670614128000',465534670614128000,359947870,2015.5,38.18224023578771,0.015839435237453,61.46935519068667,0.01604935200469539,0.48349163412286217,0.021107081377677174,22.906609,-0.6021012267148178,0.023088904877498588,-0.7803756902766388,0.03584276107006791,-0.013008515,0.11174831,-0.762791,0.11675327,0.06749939,0.059139375,-0.25992593,-0.093372636,-0.03722944,-0.042382393,393,0,392,1,-8.7649145,190.36702,0.0,0.0,31,False,68.88644,1.5503323318021247,0.003230004875755291,-0.074300945,45,16,0.04260937,0,48,False,406,55127.32207887205,10.424576182346655,5288.2075,13.834949,41,25908.73421849631,30.36322823680566,853.29315,14.317773,39,43659.52544155925,36.563122421472656,1194.0863,13.161722,1.2619561,0,1.1560507,0.48282433,0.67322636,,,0,,,,b'NOT_AVAILABLE',134.721457032585,0.9380421844352392,58.81790347122584,43.52094850789402,100001.0,5004.16,4945.0,5101.51,,,,,,,200111.0,4.2645416,4.103338,4.3671904,10.274583,9.075824,11.473342,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465534670614128000',b'',0.019661843373062374,1.0
131,1635721458409799680,b'Gaia DR2 465534670614127872',465534670614127872,1315861989,2015.5,38.17775888995387,0.024007667956355738,61.47002924650592,0.0250625084092858,0.40221040327460067,0.03224869967920725,12.472143,-0.6984635900902713,0.0354818146382274,-0.688746340415508,0.05736924747990233,0.12798367,-0.14813125,-0.8071438,-0.16202728,-0.18795851,-0.08729134,-0.30979934,0.123617426,0.3162049,0.25725788,318,0,317,1,-0.3598627,302.44324,0.0,0.0,31,False,36.831657,1.4814232297370649,0.004851388351142496,-0.11133512,37,13,0.06333873,0,47,False,337,30087.794575906624,16.75586094396058,1795.658,14.49239,37,12433.659946931277,40.698886041874914,305.5037,15.114891,35,26528.33802391304,40.16617214543696,660.46466,13.702645,1.2949437,1,1.4122458,0.6225014,0.7897444,,,0,,,,b'NOT_AVAILABLE',134.71922089477494,0.9378506762012294,58.81564106142604,43.52247964969735,100002.0,4493.0,4388.835,4950.6934,,,,,,,200111.0,5.07487,4.1798983,5.3186235,9.455625,7.6471834,11.264066,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465534670614127872',b'',0.020073460004453432,1.0
159,1635721458409799680,b'Gaia DR2 465528795098867968',465528795098867968,1355692064,2015.5,38.154205524707365,0.04387504679915598,61.46996525624664,0.042753489574384795,0.4629261501230962,0.05745322664541795,8.057444,-0.628653925571187,0.06517897704484094,-0.9252969369839181,0.09352274932225448,-0.043645002,-0.052248236,-0.7726042,0.14409268,0.022527935,0.081583045,-0.17163742,0.048386317,-0.041914433,-0.09531076,396,0,392,4,3.4105792,489.0715,0.15687492464143046,1.6030104261717084,31,False,4.9146028,1.3459236514619843,0.008974151503681391,-0.061220713,45,15,0.090141006,0,46,False,403,5316.2304353269965,15.391770347580117,345.39435,16.374355,25,1536.8344303385377,16.63113922701819,92.40704,17.38482,27,5969.647285252796,52.034385670038795,114.725044,15.322048,1.4119933,0,2.0627728,1.0104656,1.0523071,,,0,,,,b'NOT_AVAILABLE',134.70884043810813,0.9335112155876231,58.80160541698584,43.5272740998466,100001.0,3659.0,3607.0,3791.3633,2.592,2.1113,2.8711,1.311,1.0543,1.4595,200111.0,3.5726528,3.3275518,3.676405,2.0612276,1.5094777,2.6129775,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465528795098867968',b'',0.02230553364038229,0.9
180,1635721458409799680,b'Gaia DR2 465531715676646528',465531715676646528,431027705,2015.5,38.124644184069915,0.01321060932913153,61.452114182411066,0.01391808053541812,0.4116626367819962,0.017727960835037186,23.221094,-0.7165986420404986,0.019779804671373948,-0.714609241407047,0.03102901417646888,0.0030364215,0.083643556,-0.7482114,0.0905748,0.047044862,0.041734476,-0.25792775,-0.079952285,-0.036286812,-0.021881131,406,0,404,2,-7.1188474,229.33258,0.0,0.0,31,True,132.63889,1.5582090165834523,0.002873030282318396,-0.052577965,46,16,0.03890258,0,48,False,411,105678.10359289676,26.124868189604797,4045.1152,13.128404,44,52569.36975659278,78.24668637584216,671.8415,13.549556,44,79807.7019024329,73.43361425650527,1086.8007,12.506808,1.2526443,0,1.0427475,0.4211521,0.6215954,,,0,,,,b'NOT_AVAILABLE',134.70256196803248,0.9116316767724462,58.77341239037328,43.51726366536903,100001.0,5192.2,5101.507,5299.1333,,,,,,,200111.0,6.32815,6.0753307,6.5551505,26.221283,23.030434,29.412132,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465531715676646528',b'',0.02416652293194365,1.0
205,1635721458409799680,b'Gaia DR2 465531715676637568',465531715676637568,787528906,2015.5,38.12873424306613,0.04093864074104764,61.464236041660115,0.04685395545254503,0.38335520308422527,0.062366359620823486,6.1468267,-1.2904072687907735,0.062127166333588196,0.26226268090018184,0.10045548408792489,-0.0398215,0.098910816,-0.72382206,0.13846134,0.12861983,0.08188135,-0.018643081,-0.12096079,0.18535474,-0.07249265,368,0,368,0,-0.28934172,354.60278,0.0,2.1096571430951074e-15,31,False,5.049453,1.4532290064084108,0.00949549162693105,-0.045619525,42,15,0.095090926,0,45,False,370,4956.720804904002,3.331151660562487,1487.9901,16.45038,40,2012.1117889432728,18.01133492105532,111.71364,17.092258,38,4702.474769509235,10.339438083577907,454.8095,15.581104,1.3546429,0,1.5111542,0.6418781,0.86927605,,,0,,,,b'NOT_AVAILABLE',134.69976382409706,0.9235870474555476,58.78305778110422,43.52735541371752,100001.0,4329.0,4102.42,4522.34,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465531715676637568',b'',0.02630148880906298,0.2
206,1635721458409799680,b'Gaia DR2 465531750036366080',465531750036366080,297325450,2015.5,38.15115138941103,0.023544973061241155,61.47377100515737,0.024150116106315633,0.4241010254019984,0.03012020618943688,14.080283,-0.7918226442772504,0.03425199706923085,-0.7422289494760572,0.05223553321498704,0.0008002068,0.10656704,-0.7770966,0.08926417,0.06146579,0.039981883,-0.27298626,-0.07885233,0.0006171061,-0.025670119,434,434,416,18,11.058403,815.51056,0.0,0.0,31,True,261.22263,1.637401055788331,0.005260790961136288,-0.029158698,49,16,0.03719935,0,53,False,430,3093759.744371112,712.561237283156,4341.7456,9.46215,51,1750679.8055160958,1247.4086893604394,1403.4532,9.743371,50,1961259.1629172426,1425.292090135711,1376.0402,9.030582,1.1998149,0,0.7127886,0.2812214,0.4315672,,,0,,,,b'NOT_AVAILABLE',134.7060437155196,0.9364763019888518,58.80205510822515,43.53133673597556,100001.0,6299.0,6171.0,6671.923,,,,,,,200111.0,21.681059,19.325096,22.589811,666.7179,590.9219,742.5139,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465531750036366080',b'',0.02636528573760138,1.0
