,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,PMemb
57,1635721458409799680,b'Gaia DR2 2020089493473940608',2020089493473940608,1684698898,2015.5,295.79856320324353,0.018075398535676926,23.319306048207146,0.019212595589852017,0.4289620006979501,0.026426838904098394,16.23206,-1.7006975129364355,0.03592645711327194,-5.410345476602947,0.03548514047573069,-0.099556886,-0.13964841,-0.3411603,0.110780336,0.22925483,0.046589706,-0.37451723,-0.14275439,-0.224995,-0.090206936,227,0,227,0,-4.823472,134.60657,0.0,0.0,31,False,57.708828,1.5078966222167123,0.00519652260990397,-0.051728528,26,14,0.04258161,0,27,False,234,46472.80315803516,11.320941937545852,4105.03,14.020369,24,19725.733114268496,34.66431713048979,569.0501,14.613805,23,40118.064459721594,42.10444966070016,952.82245,13.25357,1.2877165,0,1.3602352,0.59343624,0.766799,,,0,,,,b'NOT_AVAILABLE',59.42366162572609,-0.1432118055798285,303.61913237849944,43.793846643474104,100001.0,4806.6265,4485.61,5033.0,,,,,,,200111.0,4.9006767,4.469747,5.6272187,11.549636,9.76653,13.332742,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2020089493473940608',b'',0.011036995864740337,1.0
58,1635721458409799680,b'Gaia DR2 2020089390394711936',2020089390394711936,1521632546,2015.5,295.80202456050966,0.01914395896272482,23.304723356899952,0.020414552652735708,0.47153474115795385,0.026690083160287797,17.66704,-1.943112179859554,0.03904891858604585,-5.3055593970220665,0.03949684472847609,-0.0912905,-0.07552774,-0.41496363,0.1187555,0.113037884,0.095302604,-0.30810013,-0.033597205,-0.21109885,-0.13233474,254,0,253,1,4.158239,351.77167,0.12201858317494883,3.1281712444394185,31,False,32.150524,1.4071128796919785,0.005298101448987026,-0.038926855,29,14,0.04754292,0,30,False,261,50941.098948850435,22.025706752000836,2312.802,13.920695,23,15917.981281231572,108.61774503221338,146.55046,14.846668,23,56154.27471793668,471.81258727247484,119.01818,12.888463,1.4148155,1,1.9582052,0.92597294,1.0322323,,,0,,,,b'NOT_AVAILABLE',59.41259462337247,-0.1532258872411388,303.6185629375573,43.77892717448754,100002.0,3998.0,3750.3333,4386.3003,1.5842,1.386,1.79,0.772,0.648,0.923,200111.0,8.097771,6.72751,9.202617,15.093739,12.958364,17.229115,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2020089390394711936',b'',0.01107757797278596,1.0
71,1635721458409799680,b'Gaia DR2 2020089596553156992',2020089596553156992,1008274239,2015.5,295.7846980739606,0.021270700502157392,23.320467224875745,0.021990168564939544,0.47612013966480726,0.029453652870658778,16.165062,-1.6502534469578074,0.043027527831698234,-5.342702605956395,0.041790009790544445,0.017841345,0.021414073,-0.49089855,0.066142276,0.266629,0.04287988,-0.28450415,-0.067475684,-0.16940485,-0.014410108,227,9,226,1,-2.080115,179.50826,0.0,0.0,31,False,38.22167,1.5339552386259903,0.005817033376196736,0.027140202,26,14,0.047169227,0,27,False,234,31061.894609821433,18.709598475574417,1660.2117,14.457796,25,14322.614425071286,40.61313894012081,352.65964,14.961332,24,24830.838624212058,39.12166689159901,634.70807,13.774442,1.2604979,0,1.1868906,0.5035362,0.6833544,,,0,,,,b'NOT_AVAILABLE',59.4183333797796,-0.13158966414096543,303.60239302434445,43.79802689072038,100001.0,4879.0,4842.1724,4923.415,,,,,,,200111.0,3.4699447,3.4076211,3.5229275,6.1469984,5.2416477,7.052349,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2020089596553156992',b'',0.011979061199610607,1.0
74,1635721458409799680,b'Gaia DR2 2020089351727820544',2020089351727820544,1412174351,2015.5,295.7893073006879,0.030123493087164548,23.298307639229623,0.038912593590463,0.333097904330261,0.044622479026721854,7.4648004,-1.6831561196040448,0.0625483720671632,-5.397949566445877,0.06419250093723503,0.015664255,0.1931153,-0.39275038,0.04688715,0.2360887,0.119669646,-0.12813914,-0.007625683,-0.12500879,0.056532186,152,0,152,0,-0.2533901,142.04533,0.0,0.0,31,False,17.985975,1.387486208504265,0.009723163040274142,0.083188064,17,10,0.06462082,0,28,False,158,15409.171449198426,12.681552951977244,1215.0856,15.218918,21,5065.488737694956,64.20533320874074,78.89514,16.089834,19,16459.185366809554,56.97748338678924,288.87177,14.2209,1.3968742,1,1.8689346,0.87091637,0.99801826,,,0,,,,b'NOT_AVAILABLE',59.40121753813052,-0.14628712847097333,303.600728000827,43.77549866550577,100002.0,4157.8,3862.0,4581.67,,,,,,,200111.0,5.5559464,4.5754895,6.4396257,8.311226,5.8206835,10.801768,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2020089351727820544',b'',0.012182821356175034,0.9
75,1635721458409799680,b'Gaia DR2 2020089390394713344',2020089390394713344,1077843121,2015.5,295.8036637101353,0.03574833946429697,23.30521714506378,0.04026007902256711,0.34007534713849025,0.05185377889170892,6.5583525,-1.7442899935234126,0.07397813791169659,-5.133617490181306,0.08129189023107296,-0.1324871,-0.05750372,-0.38074425,0.08064329,0.038035586,0.079047196,-0.04237894,0.060709026,-0.21157645,-0.124748416,219,0,219,0,1.9788294,256.85068,0.0,0.0,31,False,7.6067467,1.354398310859325,0.010445618212307283,0.03058197,25,13,0.08125747,0,29,False,230,7007.429704464923,11.170333398851707,627.325,16.074469,24,1822.351516375252,14.307580113852914,127.36965,17.199808,22,8171.989476498862,49.44053183096261,165.28928,14.9811,1.4262491,1,2.218708,1.1253395,1.0933685,,,0,,,,b'NOT_AVAILABLE',59.41377209735561,-0.15428591811507458,303.6207511240129,43.77904554796176,100002.0,4173.1035,3648.5,5102.31,2.311,2.0269,2.7156,1.144,0.9739,1.321,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2020089390394713344',b'',0.012186709710704366,0.7
81,1635721458409799680,b'Gaia DR2 2020089356034966528',2020089356034966528,370980892,2015.5,295.79337398409035,0.030108523164978817,23.297209361624834,0.03300637903415771,0.4980789170181091,0.04454298464418694,11.181983,-1.9128213190175507,0.0587538026277677,-4.9583688032244515,0.058926886183168145,0.2033893,0.17977266,-0.52171665,0.0069654956,0.3867991,-0.048092965,-0.25523806,-0.16363251,-0.15973993,0.10278908,197,197,197,0,-1.1292233,170.09535,0.0,0.0,31,False,307.21063,1.579803024837323,0.008723857983442431,0.13234165,23,11,0.040489253,0,28,False,202,217893.94504948595,44.67966868348701,4876.803,12.342752,21,113000.9654145204,216.65077348458044,521.5812,12.718683,21,157621.85944460696,128.82707741669728,1223.515,11.767879,1.2419933,0,0.9508047,0.3759308,0.5748739,,,0,,,,b'NOT_AVAILABLE',59.40212338284816,-0.15007349725839347,303.6053854181372,43.77353714631156,100001.0,5269.0,4791.147,5423.0,2.264,2.0964,2.497,1.147,1.072,1.257,200111.0,7.249365,6.8434825,8.767532,36.49282,31.867203,41.11844,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2020089356034966528',b'',0.01319694215591765,0.4
86,1635721458409799680,b'Gaia DR2 2020089356034966400',2020089356034966400,732768189,2015.5,295.78769700584513,0.02032062083610748,23.296925857454823,0.02524951624929933,0.3974973757170876,0.04190537360433197,9.485595,-1.9347956234818966,0.04638423286766607,-5.452118807048887,0.06818890330602387,-0.17433143,0.15824701,-0.23809145,-0.14475498,-0.28659207,-0.22327977,0.260166,0.3367295,-0.69605815,-0.46099493,201,0,201,0,-4.179054,123.864235,0.0,0.0,31,False,50.302013,1.4946667116498078,0.006569254798267522,-0.019303175,23,12,0.07667987,0,27,False,209,40006.40623514493,40.026307990072304,999.5028,14.183042,19,16855.38507351574,61.020698652518206,276.22406,14.784541,15,34477.36378397052,95.10587688828775,362.5156,13.418085,1.2831132,1,1.366456,0.60149956,0.7649565,,,0,,,,b'NOT_AVAILABLE',59.39928304228359,-0.1456917294041733,303.59828076465305,43.77451161876023,100002.0,4904.6924,4603.9062,5402.13,,,,,,,200111.0,4.6526923,3.8352869,5.2804985,11.286271,8.595644,13.976898,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2020089356034966400',b'',0.013853586844657255,0.9
104,1635721458409799680,b'Gaia DR2 2020089356027616512',2020089356027616512,900734472,2015.5,295.79365893924796,0.025963835112286306,23.295741019271894,0.029613225954274548,0.38704239357296194,0.026414305294550473,14.652757,-1.2283229895951497,0.05944451550944376,-5.3952117457734605,0.05948510025653363,-0.37186655,-0.11425679,-0.7134727,0.43395603,-0.052260462,0.43599403,-0.7118443,0.16328806,-0.021968603,-0.4404706,172,0,172,0,-0.7335347,153.31908,0.0,1.5551667478478713e-15,31,False,80.51601,1.579200863700826,0.00570177390253314,-0.03939849,20,11,0.08570673,0,26,False,144,64499.5702067795,26.513971206144983,2432.6636,13.664474,9,34932.767987120606,642.9585085391233,54.331295,13.993305,9,50722.66391763916,620.3535033322923,81.76413,12.998915,1.3280001,0,0.9943905,0.32883167,0.6655588,,,0,,,,b'NOT_AVAILABLE',59.40097995459336,-0.15103115535501258,303.6052498831799,43.77204887551049,100001.0,5351.5,5117.0723,5808.3335,,,,,,,200111.0,4.8924646,4.1531315,5.351009,17.68692,14.661604,20.712236,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2020089356027616512',b'',0.01468654028817497,0.9
115,1635721458409799680,b'Gaia DR2 2020089283008348544',2020089283008348544,968463503,2015.5,295.79372104015806,0.024968651072610752,23.295042734053634,0.019962412958710565,0.4596996100104427,0.027621000112439117,16.64312,-1.8518130367276013,0.05569429405428903,-5.306173402476364,0.03978035143575317,-0.12846507,-0.20999198,-0.65149146,0.16631092,0.09663226,0.084566526,-0.052811705,0.29009053,-0.40813226,-0.2558611,155,0,155,0,-3.7125576,93.958755,0.0,0.0,31,False,115.51189,1.5805447106427004,0.0051785047739760694,-0.05402955,19,11,0.06637079,0,27,False,167,94552.80966225278,48.160732621443344,1963.276,13.24918,15,49379.24757750602,358.34194967472786,137.79924,13.617527,16,72242.09014727788,544.0745381231429,132.77977,12.614944,1.2862794,0,1.0025826,0.36834717,0.6342354,,,0,,,,b'NOT_AVAILABLE',59.40040263487109,-0.1514280934831682,303.60509477872444,43.7713572749458,100001.0,5230.4497,5026.0,5517.5,,,,,,,200111.0,5.26603,4.7323484,5.7031713,18.698961,15.915838,21.482084,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2020089283008348544',b'',0.015386406401781542,1.0
116,1635721458409799680,b'Gaia DR2 2020089596553159680',2020089596553159680,1508106929,2015.5,295.7840492989715,0.02153516864315962,23.32421637914865,0.0246795839706513,0.40624793448669166,0.0328418024777375,12.369843,-1.6385372918955174,0.04363355298621296,-5.320177411535521,0.04504037524984762,-0.07115962,-0.05206335,-0.4164659,0.10828496,0.29362202,0.09006662,-0.25596565,-0.031040303,-0.16726217,-0.06602457,228,0,227,1,-3.02764,163.57515,0.0,0.0,31,False,27.46188,1.5404130754251892,0.00636077824609683,-0.009638551,26,13,0.049743656,0,27,False,236,22884.538362381918,6.688219270640594,3421.6191,14.789511,25,10697.225040707808,16.091443209377758,664.7772,15.278211,25,18050.221608512,31.18892439876375,578.73816,14.120713,1.2561952,0,1.1574974,0.4886999,0.6687975,,,0,,,,b'NOT_AVAILABLE',59.4212891439486,-0.1292075228680857,303.6028369245766,43.80180954109805,100001.0,5008.115,4898.855,5142.77,,,,,,,200111.0,3.263531,3.0948682,3.410729,6.036253,4.8770523,7.1954536,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2020089596553159680',b'',0.015545379090973485,1.0
117,1635721458409799680,b'Gaia DR2 2020089489162293632',2020089489162293632,144873081,2015.5,295.8064133708903,0.0267372592294469,23.318232267931666,0.02847295699005225,0.44443826836730366,0.03852412408175592,11.536622,-1.6896892750891548,0.053090225007937496,-5.355282550302322,0.052227950550446364,-0.08953268,-0.096037604,-0.35127816,0.07624841,0.2098028,0.016252303,-0.33961567,-0.15122338,-0.24840595,-0.08024543,220,220,217,3,4.557071,319.48422,0.0,0.0,31,True,365.37064,1.5408961724300394,0.008095654020591236,-0.03244465,25,14,0.03665636,0,27,False,217,442413.7711510712,177.32788377273172,2494.891,11.573794,22,210427.3259039256,390.04291831568963,539.49786,12.0436325,21,341276.29106290796,289.13101791250574,1180.3517,10.929154,1.2470309,1,1.1144781,0.46983814,0.64463997,,,0,,,,b'NOT_AVAILABLE',59.42631777166666,-0.14999905555072848,303.62847079370283,43.7910750989068,100002.0,5099.895,4908.1367,5668.32,,,,,,,200111.0,12.532573,10.145046,13.530985,95.72385,83.456154,107.99154,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2020089489162293632',b'',0.015739387630121792,1.0
