,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,dist_6231_center,PMemb
3760,1635721458409799680,b'Gaia DR2 5966510602740124160',5966510602740124160,1344603504,2015.5,253.5547357415715,0.021583731333069178,-41.75154903134943,0.018443947363987547,0.5318189410658904,0.0238620130871098,22.287262,-0.17129100717625367,0.04362862857819915,-2.1825391530345066,0.032117160033536936,-0.0027805446,-0.18192473,-0.40045747,-0.019008256,-0.25435847,0.07602487,-0.7376728,-0.080972575,0.32543933,-0.118317954,241,0,241,0,-0.46319473,225.43196,0.0,0.0,31,True,131.2498,1.6665968307845334,0.004137738481397989,0.095809415,27,12,0.051411938,0,29,False,250,104046.00956304227,25.966428302054737,4006.9434,13.145302,28,64329.5452019604,101.94765123863708,631.0057,13.330362,28,60883.75398736754,44.95506482896993,1354.3247,12.800667,1.2034416,0,0.5296955,0.1850605,0.344635,,,0,,,,b'NOT_AVAILABLE',343.5275250907301,1.2228360151952187,257.08912097885843,-19.046528158668753,100001.0,7031.4927,6860.625,7390.3335,,,,,,,200111.0,2.5471978,2.3058426,2.6756566,14.289274,12.636725,15.941823,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966510602740124160',b'',0.07647450175854074,0.07755177775741244,0.7599999886751175
3767,1635721458409799680,b'Gaia DR2 5966510607035471232',5966510607035471232,919792875,2015.5,253.55687040153668,0.022179462504544955,-41.75179356351432,0.018978354690257594,0.5890701953370661,0.024532428386896253,24.0119,-0.4279376535178315,0.044775660433933655,-2.263937273071135,0.03245965726255747,-0.012613134,-0.18328789,-0.3989929,-0.0143741565,-0.24429075,0.08169661,-0.7557456,-0.0811351,0.34350017,-0.11519958,246,0,241,5,1.4112308,267.28165,0.0,0.0,31,True,136.52098,1.674303309957921,0.0043044386859293765,0.11159029,28,12,0.052327152,0,30,False,245,109319.33442985032,33.71105161033472,3242.8337,13.091623,29,68323.8997869666,133.84603968894376,510.46634,13.264956,29,63183.90324675344,55.693755721016466,1134.4882,12.760404,1.2029693,0,0.50455284,0.17333317,0.33121967,,,0,,,,b'NOT_AVAILABLE',343.528339367602,1.2214456102226545,257.09082457139044,-19.046581238911717,100001.0,7345.25,7047.5,8101.5,,,,,,,200111.0,2.1698165,1.7836322,2.357035,12.347159,11.032097,13.662222,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966510607035471232',b'',0.076550219102259,0.07787463568009799,0.9239999842643738
3778,1635721458409799680,b'Gaia DR2 5966503391490292736',5966503391490292736,649518015,2015.5,253.5120931338543,0.03303479715074347,-41.9013675035554,0.026077069186903015,0.5950845096923714,0.04171179813353011,14.266575,-0.4154442641601445,0.05372331476616067,-2.106152255826025,0.044140652871963795,-0.03700814,-0.4747503,-0.2430759,-0.08127475,-0.35882327,0.20812362,-0.8070839,-0.18685244,0.48768535,-0.25285196,204,0,202,2,-2.9997716,142.71542,0.0,0.0,31,True,121.69638,1.6456212515361532,0.005920213620656043,0.048864108,23,11,0.060209863,0,27,False,217,96369.60572928746,27.53734446683395,3499.597,13.228516,24,57401.26370675822,87.48065982699974,656.1595,13.454084,20,59145.01234282601,120.17802581698699,492.145,12.832125,1.2093675,0,0.6219597,0.22556877,0.39639091,,,0,,,,b'NOT_AVAILABLE',343.39118348084986,1.1530202674620902,257.07465274272846,-19.199068043048275,100001.0,6484.25,5950.0,7049.0,,,,,,,200111.0,2.5710468,2.1755772,3.0534835,10.52819,8.8580265,12.198353,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966503391490292736',b'',0.07670687108780261,0.07826970630325872,0.9849999970197678
3831,1635721458409799680,b'Gaia DR2 5966522044517454080',5966522044517454080,1300907057,2015.5,253.4788165850374,0.045003808911398206,-41.76193567644037,0.03328435794634772,0.5711932716112725,0.037632809728796415,15.178066,-0.6875592217995419,0.08800202166437324,-2.5003361462638214,0.05292656379835593,0.4348376,0.23320635,-0.69124293,-0.3804222,0.09868811,-0.3995033,-0.8051208,-0.30550262,0.044906124,0.29353523,205,80,201,4,7.5437956,385.4637,0.0,0.0,31,False,151.34154,1.659237135867016,0.006166185280044775,0.19428645,23,11,0.082481995,0,28,False,219,120373.72206954958,41.53039155097889,2898.449,12.987037,24,71445.6032783121,129.23547944543364,552.8327,13.21645,22,74496.03492854757,73.447473908777,1014.27637,12.581587,1.2124045,0,0.6348629,0.22941303,0.40544987,,,0,,,,b'NOT_AVAILABLE',343.4837331088873,1.2602320824567945,257.0309445309911,-19.063602931773154,100001.0,6541.0,6271.25,6714.0,,,,,,,200111.0,2.941608,2.7919679,3.2001097,14.2705555,12.512569,16.028542,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966522044517454080',b'',0.07728781168590451,0.08601388724866099,0.8520000027120114
3847,1635721458409799680,b'Gaia DR2 5966509331414701184',5966509331414701184,1653802283,2015.5,253.6393593612942,0.08326143110455966,-41.825608067516576,0.07019977605777653,0.6379060119719728,0.10001211571200794,6.3782873,-0.21627066738316167,0.2064155970846614,-2.18472340047913,0.14025747626918844,0.095359296,-0.06600664,-0.036150094,0.005383374,-0.33271083,-0.08577979,-0.59980714,0.035991535,0.4615057,0.3377375,215,0,215,0,1.6416296,244.73297,0.16999322137611003,0.6649377226459794,31,False,2.3079991,1.3838625290362812,0.019448372360484592,0.11682902,24,11,0.19481252,0,26,False,223,2593.0652771984546,5.145019007606804,503.99527,17.153831,18,863.4023197834258,14.5345690314052,59.403366,18.010855,18,2785.8454987731434,21.782312715374008,127.894844,16.149527,1.4073105,0,1.8613281,0.85702324,1.0043049,,,0,,,,b'NOT_AVAILABLE',343.5097603197703,1.127178267530546,257.1647256097489,-19.112562738297093,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966509331414701184',b'',0.07742389620831167,0.10390642397471499,0.7760000050067901
3866,1635721458409799680,b'Gaia DR2 5966508678580708224',5966508678580708224,1145199237,2015.5,253.61250715748363,0.13933661798050026,-41.87900356654607,0.1123502307768613,0.5533155001033755,0.13956944611166833,3.9644458,-0.7945542385915179,0.3210719760267754,-2.107590224668331,0.20507297496601132,0.2835639,-0.06639792,-0.3142363,-0.18803938,-0.21845149,-0.15658997,-0.6731346,-0.10877276,0.30787766,0.3040538,159,0,159,0,2.4245734,199.79637,0.3208958899126277,1.4031217130212434,31,False,1.3952559,1.3462003676737857,0.031012750013262248,0.20643646,18,11,0.30022568,0,21,False,176,1684.8566484539333,7.992898765676122,210.79419,17.621958,15,578.3003154865329,15.485105259720223,37.345585,18.446005,17,2012.7328168634624,36.3697869543285,55.340794,16.502455,1.537836,0,1.9435501,0.8240471,1.119503,,,0,,,,b'NOT_AVAILABLE',343.4556770811655,1.109088231700587,257.1504123642066,-19.167954867888504,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966508678580708224',b'',0.07766897538819495,0.09314329045441042,0.5520000156760215
3887,1635721458409799680,b'Gaia DR2 5966515481807429888',5966515481807429888,594450170,2015.5,253.43345550405024,0.04417358920541383,-41.84356221685014,0.03954581255512168,0.657160115764203,0.049311722499338816,13.326651,-0.4685732832239248,0.08711738525991355,-2.173478786406812,0.06742902778583908,-0.09070586,-0.055277303,-0.47339496,0.022834152,-0.27697098,0.0889751,-0.76428455,-0.17278443,0.30569178,-0.22422193,205,205,203,2,8.852669,430.4576,0.0,0.0,31,False,297.36905,1.6886014634098334,0.00907450656579897,0.045516063,23,12,0.057326425,0,26,False,222,220503.41252728467,60.655485033104654,3635.3416,12.329827,23,138517.02214508588,220.2724672968289,628.844,12.49763,23,126455.36789302279,256.03346276697494,493.90173,12.007077,1.2016703,0,0.4905529,0.16780281,0.3227501,,,0,,,,b'NOT_AVAILABLE',343.3990620471372,1.2349240229579361,257.00577210568713,-19.148694207016757,100001.0,7556.0,7181.0,8038.0,,,,,,,200111.0,2.6232374,2.3180645,2.9043682,20.20867,18.117374,22.299965,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966515481807429888',b'',0.07786259339439766,0.10339263032297705,0.9669999969005585
3927,1635721458409799680,b'Gaia DR2 5966516207672842752',5966516207672842752,703618540,2015.5,253.43353216416062,0.07459547983396875,-41.808085294599614,0.06959380912174945,0.7082934052086461,0.09715957217200542,7.2900014,-0.2892348253740613,0.1692814991067442,-1.9282702351480627,0.12804967110993298,-0.004784436,-0.09477411,-0.106763236,0.006703123,-0.44553337,-0.023783516,-0.7099912,-0.11662433,0.5208789,0.15922624,187,0,187,0,0.584637,192.69023,0.0,0.0,31,False,3.532347,1.47960082956948,0.01575624929167065,0.043320704,21,11,0.15601851,0,22,False,188,3406.003024331315,3.578547660657642,951.7836,16.857754,21,1432.8629271685552,11.997605222122742,119.42908,17.460876,21,3079.1260180520153,34.15235969758589,90.158516,16.040852,1.3247167,0,1.4200249,0.6031227,0.81690216,,,0,,,,b'NOT_AVAILABLE',343.4266118495334,1.2572843141360506,257.0013242577636,-19.113466990258587,100001.0,4458.75,4354.0,5103.0,0.8065,0.5189,1.086,0.431,0.2629,0.539,200111.0,0.99150926,0.7569582,1.0397912,0.3500586,0.2510724,0.44904476,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966516207672842752',b'',0.07820859385762322,0.10360603647707214,0.6420000144839286
3931,1635721458409799680,b'Gaia DR2 5966503013522247552',5966503013522247552,1272171580,2015.5,253.56920004932817,0.10116720340805967,-41.900765814956394,0.08047431999330563,0.6958444045672278,0.11336707025376032,6.1379766,-0.6486300196349926,0.2244867938344879,-1.963336415106282,0.14624752565656035,0.11203421,-0.23642617,-0.19587237,-0.08972726,-0.22781791,-0.04332051,-0.66704583,-0.16633601,0.2977669,0.17158267,165,0,165,0,1.3485304,184.62152,0.0,0.0,31,False,2.5122979,1.3813032070436269,0.021313184969030077,0.11429715,19,11,0.20510556,0,21,False,179,2485.0721304479225,5.647521667417962,440.02878,17.200018,20,830.7796196014831,18.552804374460013,44.779194,18.052673,19,2877.0760414831557,29.633184078573176,97.08967,16.114542,1.4920515,0,1.9381313,0.8526554,1.0854759,,,0,,,,b'NOT_AVAILABLE',343.4184575456831,1.1204100941938835,257.1192621781456,-19.193398169912033,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966503013522247552',b'',0.07824601032495915,0.08141981888022659,0.6230000162124634
3964,1635721458409799680,b'Gaia DR2 5966516237722124160',5966516237722124160,936131165,2015.5,253.44128588124778,0.07012307192943854,-41.79123231117775,0.06094093376041185,0.5883194542487561,0.09538121308388149,6.168085,-0.4137671609079797,0.19987330458242036,-2.1117718302419703,0.13140734147163124,-0.2037858,0.18049037,0.26179832,0.29955643,-0.5032757,-0.22373252,-0.71189934,0.34211394,0.6661404,0.48668942,168,0,167,1,0.6966593,174.16563,0.0,0.0,31,False,5.4933105,1.4587747336213268,0.013108865687707236,0.06540827,19,10,0.19923592,0,22,False,185,5029.533549116231,15.091783566380403,333.26303,16.434546,19,1817.4019268263387,18.983816511014144,95.734276,17.20276,22,4911.802285286618,67.78856907612858,72.45768,15.533818,1.3379381,0,1.6689425,0.7682152,0.9007273,,,0,,,,b'NOT_AVAILABLE',343.44333364346323,1.263444762469023,257.0052569667822,-19.096042156929702,100001.0,4178.7,4000.69,4532.75,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966516237722124160',b'',0.07863481666564616,0.10061830792224545,0.7519999918341637
3966,1635721458409799680,b'Gaia DR2 5966510710114677888',5966510710114677888,1533112498,2015.5,253.57000140372332,0.03813067058697148,-41.75232925887241,0.031810391829399064,0.5881572349083903,0.039513657250562495,14.88491,-0.7634360222640578,0.0756558939500069,-2.316352665881193,0.05378705682133703,0.08216711,-0.09557467,-0.5135876,-0.079234585,-0.15614185,-0.011015842,-0.76932716,-0.16354285,0.26952004,-0.036141563,257,257,247,10,9.501148,515.87714,0.0,0.0,31,False,419.38324,1.6835892827902332,0.007421249024940573,0.121135905,29,12,0.05133529,0,31,False,267,485602.8155130881,308.148728022009,1575.8716,11.472663,28,305014.20360871207,700.785759852031,435.246,11.640588,29,274481.1674017534,257.46514474626355,1066.0906,11.165639,1.1933526,0,0.47494888,0.16792488,0.307024,,,0,,,,b'NOT_AVAILABLE',343.53409949363856,1.213502829043586,257.10118183571325,-19.045946685690872,100001.0,7628.3335,7350.987,8038.0,1.224,0.7575,1.5131,0.5982,0.37,0.793,200111.0,4.2766185,3.8518012,4.605413,55.79746,50.29724,61.297676,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966510710114677888',b'',0.07866587827216588,0.08197118173728608,0.9429999996721744
3991,1635721458409799680,b'Gaia DR2 5966503387179924864',5966503387179924864,612506262,2015.5,253.50655408058205,0.09084790603625223,-41.90264068456659,0.08373423952052966,0.5342983491989424,0.11852295187727624,4.5079737,-0.4479636602032046,0.19765511124601315,-2.3809557837212063,0.15033376159405898,0.04702194,-0.28362784,-0.077987716,0.0017361783,-0.50722873,0.2193588,-0.7310747,-0.22507359,0.5444542,-0.0427427,170,0,170,0,-0.28950268,159.14491,0.0,0.0,31,False,3.0917404,1.4082442011616214,0.019605932936400963,0.060914844,19,11,0.18240331,0,22,False,186,3079.7380483625143,8.56916528170594,359.39767,16.967081,15,1061.1506734973364,23.830910257722202,44.52833,17.786945,13,3193.7395779709786,29.79971371417367,107.1735,16.001171,1.3815753,0,1.7857742,0.8198643,0.96590996,,,0,,,,b'NOT_AVAILABLE',343.3875941191173,1.1554158798436234,257.0704797753871,-19.20082500806391,100001.0,4198.9727,3905.045,4604.59,2.708,2.2149,2.9187,1.308,1.081,1.5122,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966503387179924864',b'',0.0789710095836113,0.08128657037777051,0.688000009059906
3999,1635721458409799680,b'Gaia DR2 5966509228335046272',5966509228335046272,1525472157,2015.5,253.64102311166053,0.024335553536204868,-41.83491260035583,0.023831564247430315,0.5799351953393816,0.02903427212322669,19.97416,-0.48098897532137475,0.048415245985107956,-2.1413237018885036,0.039886929438422584,-0.11948976,-0.09019176,-0.4617915,0.07137723,-0.3522993,0.18415254,-0.79239345,-0.1864184,0.43027544,-0.27924883,229,0,229,0,-4.9853745,133.70837,0.0,0.0,31,False,80.4425,1.6126644187554153,0.005235622053006202,0.039319325,26,11,0.05909301,0,31,False,250,63223.497258078176,20.29230979769674,3115.6382,13.68617,30,35597.32452640443,53.86116561733735,660.90894,13.972845,27,41096.324768501974,43.775394659353296,938.7996,13.227412,1.2130561,0,0.74543285,0.28667545,0.4587574,,,0,,,,b'NOT_AVAILABLE',343.50331100355356,1.1203567203008773,257.16719614858846,-19.121654617693583,100001.0,6146.0,5694.9395,6479.6665,,,,,,,200111.0,2.3845496,2.1452906,2.7772388,7.309331,6.4142504,8.2044115,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966509228335046272',b'',0.07908234309085195,0.10588634706356688,0.9369999861717224
4055,1635721458409799680,b'Gaia DR2 5966508682889960704',5966508682889960704,1653330158,2015.5,253.60790919269382,0.03541098093712355,-41.88526186447515,0.02818042583834533,0.6258272248259976,0.03517383658876688,17.792408,0.1288195113548971,0.06459663516593189,-2.3114977044445983,0.0460339887500693,0.27772635,-0.1299031,-0.49798736,-0.26978698,-0.20851995,-0.16450767,-0.7528137,-0.16931123,0.32976952,0.03554159,203,0,203,0,-2.224677,156.37666,0.0,0.0,31,False,35.486973,1.4729571740418939,0.007062909279413981,0.19150677,23,12,0.071396306,0,27,False,219,27959.473743276605,9.119249156758732,3065.9841,14.572043,22,11400.260416958103,18.56168136687188,614.18256,15.209102,25,24643.98054845711,38.89979346007635,633.5247,13.782643,1.2891603,0,1.4264584,0.63705826,0.7894001,,,0,,,,b'NOT_AVAILABLE',343.44865880435356,1.107804747105171,257.14760111596405,-19.17457561408457,100001.0,4420.075,4368.413,4561.215,2.8165,2.3757,3.0224,1.4313,1.194,1.5471,200111.0,3.2988343,3.0978384,3.3773215,3.742263,3.250072,4.234454,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966508682889960704',b'',0.07965651399936488,0.09318006396573206,0.5330000199377537
4088,1635721458409799680,b'Gaia DR2 5966522388115307008',5966522388115307008,351456475,2015.5,253.5215747133641,0.08201629337205345,-41.747356970965775,0.068802192538608,0.6273019471061132,0.09587770182797867,6.5427303,-0.7554491247204849,0.2028416241752344,-1.9215710352134532,0.14139865771735302,0.13570832,-0.06701722,-0.098447934,-0.0052193385,-0.3607702,-0.06042056,-0.60577613,0.0045914664,0.42524278,0.3363306,207,0,206,1,1.4051877,229.78116,0.14301058032765315,0.5387595379948819,31,False,2.6604707,1.422339228412907,0.016212296329754742,0.13814124,24,11,0.19238104,0,26,False,206,2848.700820365948,7.267049538125152,392.00238,17.051748,20,952.3462328894448,21.290035229829623,44.732018,17.904402,20,3107.1280738155087,34.07237778986833,91.19199,16.031023,1.4250265,0,1.8733788,0.8526535,1.0207253,,,0,,,,b'NOT_AVAILABLE',343.51517594522113,1.2446814304476275,257.06260586905273,-19.04531625122066,100001.0,4096.3335,3907.0,4297.28,2.372,2.0125,2.6281,1.198,1.0159,1.3336,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966522388115307008',b'',0.07997886229735894,0.080515732448962,0.6889999920129776
4127,1635721458409799680,b'Gaia DR2 5966515378728633344',5966515378728633344,542103454,2015.5,253.45306506992563,0.02748862469443018,-41.87854391974605,0.02670191329549239,0.582233733245199,0.03013926600277806,19.318113,-0.5834536685642914,0.055344770924149425,-2.2832231924559476,0.04405815859897604,-0.3026711,-0.10468683,-0.46159738,0.22294253,-0.34833893,0.30165955,-0.83441705,-0.12802525,0.409295,-0.39961064,204,0,204,0,-2.9074922,145.90613,0.0,0.0,31,False,113.3996,1.6384144102822704,0.005171651127586422,-0.014808451,23,12,0.06931191,0,26,False,221,89831.75932333936,21.95534531049827,4091.5667,13.3047905,25,53008.89122107996,89.41914237862362,592.81366,13.540516,25,55270.64369641401,60.723291918452134,910.205,12.9056835,1.2053592,0,0.6348324,0.2357254,0.39910698,,,0,,,,b'NOT_AVAILABLE',343.38115437537084,1.2015103743689997,257.0255660727322,-19.18167052187434,100001.0,6412.3335,6100.0,6885.0,0.837,0.4209,1.3793,0.4057,0.1759,0.7136,200111.0,2.5949848,2.250915,2.8675258,10.257197,8.9703245,11.54407,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966515378728633344',b'',0.08036867377309627,0.09736476953651592,0.9949999988079071
4148,1635721458409799680,b'Gaia DR2 5966509438804270720',5966509438804270720,966322612,2015.5,253.63736283303487,0.06021269206373014,-41.79976425290061,0.06826008335829367,0.6143469547839668,0.08215885900049157,7.4775496,-0.2880684311848092,0.12197700898469854,-2.248964232768707,0.11551354261097678,-0.21413346,0.05694625,-0.4770041,0.16693632,-0.5447114,0.3048832,-0.82798696,-0.33352917,0.6005578,-0.37229294,248,248,238,10,28.173092,1521.456,0.1871612821526583,13.712585382908573,31,False,22.98813,1.6881392939391635,0.013632051760720396,0.07247214,28,11,0.08582025,0,32,False,255,709638.6328371803,508.6024804435873,1395.2717,11.060773,25,448250.73505800357,688.0088838386116,651.5188,11.222586,29,389460.4680263333,259.0380705085914,1503.4874,10.785762,1.1804757,1,0.43682384,0.16181278,0.27501106,,,0,,,,b'NOT_AVAILABLE',343.5289047420189,1.1446067566976152,257.1599188353692,-19.087077725519755,100002.0,7845.0,7464.0,8584.0,1.0315,0.822,1.492,0.5363,0.4179,0.743,200111.0,4.7180276,3.9406419,5.2119846,75.96044,63.38325,88.53763,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966509438804270720',b'',0.08056691562511868,0.10539576739400575,0.806000007390976
4162,1635721458409799680,b'Gaia DR2 5966503357130564736',5966503357130564736,1538693909,2015.5,253.4947992287684,0.03188660076493013,-41.90147441895717,0.0271760354893429,0.6020049825916473,0.03838707446695645,15.682492,-0.6757240715632702,0.054400184931697036,-2.3689596968714364,0.045276144032266714,0.04275303,-0.34843105,-0.34544545,-0.11953453,-0.41004896,0.14092386,-0.82032114,-0.17047977,0.504751,-0.22276922,215,0,211,4,3.7471387,290.96326,0.07456041005064797,1.4847047531057491,31,True,77.15117,1.67392659672648,0.006577286410905905,0.082954496,24,12,0.06128214,0,28,False,227,115130.92880361747,58.251325718549495,1976.4517,13.035386,28,71077.59205194167,119.26968454350748,595.9401,13.222056,25,68253.26928763356,54.32672359626201,1256.348,12.676611,1.210195,0,0.54544544,0.1866703,0.35877514,,,0,,,,b'NOT_AVAILABLE',343.3829780435655,1.162939547074567,257.06113422118807,-19.20071371203611,100001.0,7165.9697,6859.0,7519.735,1.011,0.547,1.375,0.5387,0.26,0.6891,200111.0,2.282637,2.072916,2.4915247,12.378508,10.564049,14.192966,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966503357130564736',b'',0.08071068664883879,0.08514318420756019,0.884999982714653
4192,1635721458409799680,b'Gaia DR2 5966503558978622080',5966503558978622080,497980402,2015.5,253.47760252732675,0.10585669013387597,-41.89524697972833,0.08542062192145697,0.9026946343474344,0.1447532594454924,6.236092,-0.6055804601583251,0.27269954093511334,-2.2767556954340344,0.19298493798181446,-0.081418835,-0.038102057,0.20235816,0.17371705,-0.4323669,-0.1814649,-0.66769564,0.19313979,0.6277018,0.47910264,167,0,166,1,1.5591372,189.88445,0.26069895043192337,1.4780699295255,31,False,2.310235,1.3965006850914379,0.02165833309212206,0.07941904,19,9,0.26832953,0,20,False,175,2722.9971323038108,6.38921212444339,426.18668,17.100748,19,911.6840616240344,26.13388080056258,34.88514,17.951777,19,2917.4003494841772,26.49221298793007,110.12294,16.09943,1.4062022,0,1.8523464,0.85102844,1.001318,,,0,,,,b'NOT_AVAILABLE',343.3797306425232,1.1767988616438294,257.0468884065512,-19.196063549330734,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966503558978622080',b'',0.08100118390573323,0.08972487272434657,0.6730000088363886
4204,1635721458409799680,b'Gaia DR2 5966503013519741824',5966503013519741824,523091872,2015.5,253.572886377271,0.20101652830436603,-41.90279982669353,0.19823759569182375,0.8067039166493375,0.34372133683852635,2.3469708,-0.4052907779898366,0.37051177487004827,-2.1351449664720317,0.3379624597527792,0.14624137,-0.2804307,-0.15491582,-0.27059436,-0.5445436,0.07492688,-0.80420023,-0.43136105,0.6839511,-0.19827428,177,0,177,0,1.7632271,206.06648,0.4702888624598912,1.5221450206999494,31,False,0.6198262,1.2908846711662827,0.049397249438018154,0.036380187,20,10,0.4142,0,22,False,193,871.0165149216289,2.265572152555924,384.45764,18.3383,19,268.8492336305127,17.214049620974166,15.618012,19.277617,18,1349.5628171081937,38.87103764593375,34.718983,16.936438,1.8580728,0,2.341179,0.9393158,1.4018631,,,0,,,,b'NOT_AVAILABLE',343.4186077362099,1.1169979769633243,257.1224032548332,-19.195090858218546,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966503013519741824',b'',0.08107697234128625,0.0848358195023848,0.5230000046640635
4206,1635721458409799680,b'Gaia DR2 5966509228335480832',5966509228335480832,1657669361,2015.5,253.64242881973075,0.11090736636262226,-41.8416942475175,0.1082230505643006,0.6221140229160751,0.14567944001644909,4.270431,-0.657266876905738,0.25322411256782185,-2.2760944125089635,0.19186266802764398,0.13465153,-0.015238343,-0.24255595,-0.09558726,-0.52795535,-0.024486754,-0.766796,-0.24846654,0.5234472,0.14885548,189,0,189,0,4.0192404,271.50836,0.4353767687430479,4.201703101942549,31,False,1.721308,1.361292669135544,0.024786140789564374,0.16059881,22,11,0.2315888,0,24,False,207,2453.177880400953,32.29469201315341,75.962265,17.214043,15,1019.7722458500541,79.31503987104642,12.857237,17.83013,15,3114.8016713622437,125.41029482273294,24.83689,16.028343,1.6853951,0,1.8017864,0.61608696,1.1856995,,,0,,,,b'NOT_AVAILABLE',343.49870083819275,1.1152732147158988,257.1691479178003,-19.12826423701223,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966509228335480832',b'',0.08109929978054793,0.1080208950123966,0.6499999932944774
4216,1635721458409799680,b'Gaia DR2 5966516070233879936',5966516070233879936,75591416,2015.5,253.4265874196561,0.02601683633664042,-41.822736598580555,0.023829812770301946,0.5491180866659853,0.03205191636764208,17.132145,-0.831055729491639,0.053572018796841696,-2.1656641531889025,0.04099463799750477,-0.18213968,-0.13149299,-0.33767083,0.1217311,-0.33562222,0.16499716,-0.7983925,-0.009738941,0.4624353,-0.16072573,211,0,209,2,1.6689601,238.86102,0.0,0.0,31,True,135.37988,1.6660748842902047,0.004832678164441452,0.07361382,24,11,0.059531294,0,28,False,209,110483.58453699523,39.269037878007296,2813.5037,13.080121,24,67803.98511264258,112.38217282538771,603.334,13.273251,24,65209.365647694234,117.30566933067136,555.8927,12.726145,1.2039195,0,0.5471058,0.19312954,0.35397625,,,0,,,,b'NOT_AVAILABLE',343.4119798653957,1.2520442487142407,256.9977475717303,-19.128633748500786,100001.0,7067.0,6859.0,7396.0,,,,,,,200111.0,2.517572,2.2985728,2.6725783,14.242913,12.257037,16.22879,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966516070233879936',b'',0.081231661512448,0.1089418219990544,0.6139999973773956
