,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,dist_1893_center,PMemb
631,1635721458409799680,b'Gaia DR2 181174815904451712',181174815904451712,391791329,2015.5,80.69317868620116,0.12294834678213017,33.43678263739606,0.11627359681412831,0.23361745049445012,0.16372632471583642,1.4268777,-0.24448140397980736,0.24651907536146417,-1.8314016289176125,0.16887107515756772,0.043237366,0.04376942,0.19740735,0.382669,-0.6414976,0.36257246,-0.10018536,-0.06165786,0.23926686,-0.03937686,133,0,133,0,1.1649001,146.82596,0.0,0.0,31,False,1.8855882,1.3403663304639566,0.02701543227941858,-0.099223584,15,10,0.22638263,0,17,False,133,2039.23866438794,5.467145998599633,372.99875,17.414696,14,654.7989494786395,17.539026894384993,37.333824,18.31112,12,2326.821092255242,25.820749338006742,90.11439,16.345013,1.4621241,0,1.9661064,0.89642334,1.0696831,,,0,,,,b'NOT_AVAILABLE',173.5689198382107,-1.6594869998599873,82.11733847103622,10.251817505369687,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174815904451712',b'',0.05428930935399899,0.05714152661841149,0.5060000167787075
635,1635721458409799680,b'Gaia DR2 181174781544714880',181174781544714880,862920304,2015.5,80.68332534177124,0.04915093472329214,33.44073215859417,0.03862130204511051,0.21804939038816246,0.05796317371895569,3.7618608,-0.5387743216265098,0.09414156076501395,-1.1516137608814394,0.06578518332762102,-0.19586174,0.2054266,-0.2387178,0.2532743,-0.40962318,0.11628667,-0.50416106,0.19211145,0.3905463,-0.12292177,142,142,139,3,9.046282,342.10345,0.0,0.0,31,False,296.32584,1.7492892618351565,0.013048883013295548,-0.10991135,16,11,0.056340106,0,18,False,146,1564489.498135794,730.5838659975061,2141.4236,10.202435,14,1008483.722460517,2043.3094372638448,493.55408,10.342216,16,843317.1606859415,742.972586835668,1135.0582,9.946942,1.1836455,0,0.3952732,0.139781,0.2554922,,,0,,,,b'NOT_AVAILABLE',173.56100763808203,-1.664031872062185,82.10926305335386,10.256296372791837,100001.0,7921.5,7750.6665,8124.75,1.157,0.8375,1.3898,0.6025,0.3813,0.7007,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174781544714880',b'',0.05438785904485967,0.05578236488974213,0.6959999926388264
642,1635721458409799680,b'Gaia DR2 181174059990206976',181174059990206976,62846408,2015.5,80.70499888309143,0.06866416985331711,33.43009254507064,0.052872061509314366,0.2846800152475549,0.08353681903538647,3.4078388,-0.12805583653935187,0.115465161142421,-1.5196150927771392,0.08325573153984368,-0.5153319,0.37824854,0.019465508,0.38070494,-0.6123877,0.106098235,-0.5512888,0.14936113,0.53193176,-0.28334147,123,0,123,0,-1.5941452,94.58896,0.0,0.0,31,False,11.559216,1.492638227458656,0.014353530833148562,-0.3074512,14,9,0.11141783,0,15,False,123,9758.777382908262,17.228285684657287,566.4393,15.714877,10,3739.9097330836244,34.24521529402216,109.2097,16.419235,10,9257.023032362951,45.311265334728006,204.2985,14.845741,1.3318198,0,1.573494,0.7043581,0.86913586,,,0,,,,b'NOT_AVAILABLE',173.58002157743184,-1.6551377954998117,82.12689709073575,10.244497266048366,100001.0,4312.8237,4236.6934,4424.5,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174059990206976',b'',0.05470545733059607,0.05987569593595439,0.8749999845027924
669,1635721458409799680,b'Gaia DR2 181174055692491904',181174055692491904,1234527880,2015.5,80.7049883192571,0.15021994364766175,33.43134590040228,0.12371095866478532,-0.05842551498361581,0.19669257119683786,-0.29703978,-0.29174607011201986,0.2945638558569404,-1.5852535774979664,0.21147071855224417,-0.25547615,0.25653812,0.033903614,0.26719752,-0.5410977,0.114495285,-0.40824753,0.14632499,0.44524285,-0.22718403,150,0,150,0,-0.16239803,141.5948,0.0,1.6689802450704959e-15,31,False,1.0380486,1.4839275965733314,0.034147795634229205,-0.14681582,17,11,0.2678286,0,17,False,148,1266.7842620825375,3.928333583856407,322.4737,17.931608,6,671.3784779635041,39.921184924205065,16.817598,18.28397,7,1292.064601084787,25.186712337608427,51.299454,16.98371,1.5499427,0,1.3002605,0.35236168,0.94789886,,,0,,,,b'NOT_AVAILABLE',173.57898260947397,-1.6544360668779983,82.12697130702875,10.24574852281453,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174055692491904',b'',0.05563140213662616,0.06072057788825989,0.5930000073462725
682,1635721458409799680,b'Gaia DR2 181174055692492160',181174055692492160,219033401,2015.5,80.70570818152461,0.1115236307396208,33.4320884246687,0.09038760786707872,0.2978534662171062,0.14397428673769727,2.0687962,-0.052574544792825015,0.23217106734526485,-1.436014912512288,0.16756913878489513,-0.2820108,0.2326678,0.06961829,0.21509635,-0.5151811,0.09624802,-0.3536246,0.15010408,0.4319517,-0.36392567,141,0,140,1,4.150431,214.4184,0.4292212617070197,4.298556782551917,31,False,2.063937,1.3985843505764908,0.02431860793385047,-0.17718354,16,11,0.21864907,0,16,False,140,3326.8641163886823,6.644665720452072,500.68195,16.883278,13,1072.3709191692349,14.755006633265756,72.678444,17.775526,12,3647.452845679222,19.19730782601545,189.99814,15.856946,1.4187005,0,1.91858,0.89224815,1.0263319,,,0,,,,b'NOT_AVAILABLE',173.5787100252631,-1.65352063810881,82.12762975876028,10.246450241580364,100001.0,3914.1401,3711.0,4268.967,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174055692492160',b'',0.05658558317664344,0.06175373117263647,0.6509999964386225
693,1635721458409799680,b'Gaia DR2 181173991270728832',181173991270728832,1098092603,2015.5,80.71324567518091,0.03466463484452614,33.42660816862542,0.03344321351275551,0.24424432248117472,0.052493066997441586,4.6528873,-0.24466338739831667,0.06731202791815145,-1.5354886084918982,0.05010591931603848,-0.043680754,0.058600154,-0.14291872,0.23399906,-0.64767915,0.038438912,-0.5019564,0.2493337,0.48429045,-0.003947289,130,0,130,0,0.560433,133.37492,0.0,0.0,31,False,52.920853,1.6750670572327566,0.00837358358592857,-0.076170556,15,10,0.06613185,0,16,False,130,43579.90638330883,94.71839061430526,460.09973,14.09015,13,28334.32359985905,202.11397317118968,140.18983,14.220606,14,24850.355203352356,148.37302978064062,167.48566,13.773588,1.2203945,0,0.44701767,0.13045597,0.3165617,,,0,,,,b'NOT_AVAILABLE',173.58679087831686,-1.6514330211844814,82.13364513738705,10.240571163022887,100001.0,7372.0,7050.6665,7790.0,1.1653,0.7586,1.382,0.568,0.3449,0.696,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181173991270728832',b'',0.05725949499417166,0.06413081752531477,0.9859999984502792
710,1635721458409799680,b'Gaia DR2 181174811605610112',181174811605610112,742068526,2015.5,80.68655090566642,0.06827854250422377,33.4435179302159,0.04936329922948321,0.23014646140723163,0.07717159097579047,2.9822693,-0.56892224200994,0.11972320633323649,-1.3038469028433715,0.08071424704910267,-0.5336845,0.30218938,-0.15968302,0.39231157,-0.48693335,0.16412963,-0.59187883,0.21544798,0.43869725,-0.33663842,123,123,121,2,6.6977744,249.7335,0.0,0.0,31,True,446.06732,1.7157571546413204,0.01494879791229884,-0.3442552,14,8,0.070451215,0,17,False,116,579958.9192671275,456.1257106802456,1271.4893,11.279873,14,380769.28477007285,1538.8496012422836,247.43762,11.399734,13,317872.697269073,526.9549374546757,603.2256,11.006287,1.2046405,0,0.39344692,0.11986065,0.27358627,,,0,,,,b'NOT_AVAILABLE',173.56023342141725,-1.6602363415279742,82.11217769521669,10.258900063611852,100001.0,7844.0,7586.0,8230.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174811605610112',b'',0.0579533885395828,0.059661367360836375,0.7739999869465828
721,1635721458409799680,b'Gaia DR2 181174059990205184',181174059990205184,1605943619,2015.5,80.71264086269196,0.039257386001247084,33.42975233261462,0.03228346414828621,0.2128436492386663,0.04848952370870229,4.389477,-0.32562114068514275,0.08248598032159966,-1.2691795742626824,0.05933701204537912,-0.18254513,0.19368309,-0.069709174,0.18722403,-0.4781289,0.09163269,-0.37957782,0.11429203,0.369827,-0.24633978,142,0,142,0,-0.021212325,135.98473,0.0,0.0,31,False,21.818266,1.478012647420466,0.010108676451484881,-0.16516477,16,11,0.08247018,0,16,False,107,19386.144323004937,337.43224046282575,57.45196,14.969637,9,8760.211299370763,277.98632023413995,31.513102,15.495102,16,15494.471588685265,885.4472572567298,17.499033,14.286478,1.251135,0,1.2086239,0.525465,0.6831589,,,0,,,,b'VARIABLE',173.5839112859638,-1.6500708972940514,82.13334171811853,10.24374155730315,100001.0,4870.0,4771.8926,5000.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174059990205184',b'http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=181174059990205184',0.058963081902817925,0.06551079599973582,0.8989999860525131
732,1635721458409799680,b'Gaia DR2 181174059990204544',181174059990204544,1379151874,2015.5,80.70844221851043,0.0784119326415853,33.43399824846397,0.06278595255704719,0.2964019904086616,0.10734595471410309,2.7611845,-0.16697136253445327,0.134248456728064,-1.4406244709393816,0.09902549825325394,-0.39901257,0.47519425,0.104816824,0.42152196,-0.59637564,0.019903047,-0.48870307,0.31464997,0.53087306,-0.0729137,131,0,131,0,1.1264477,144.01106,0.10089751052642942,0.42333578240651826,31,False,6.1472774,1.4881764738707002,0.0160795234825157,-0.18068525,15,10,0.1290678,0,16,False,132,5973.245195570619,8.982949282499575,664.9537,16.247839,14,2241.927995360365,22.485385558622333,99.70601,16.974834,12,5705.553101651127,23.516179307600645,242.62245,15.371176,1.3305131,0,1.6036587,0.72699547,0.8766632,,,0,,,,b'NOT_AVAILABLE',173.5784256387096,-1.6505588001796836,82.13007011910445,10.24820705872694,100001.0,4384.0,4268.0,4622.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174059990204544',b'',0.05952941192471325,0.0650547139073857,0.9499999958276749
746,1635721458409799680,b'Gaia DR2 181173780814491776',181173780814491776,1461151709,2015.5,80.72923272517083,0.07310809425628981,33.408129152025936,0.06137468356470144,0.3111846014263775,0.08976789413740091,3.4665468,0.007648997890251696,0.14914562811615828,-1.4935068655774162,0.1124086557378642,-0.2616217,0.19965611,-0.045714773,0.20402704,-0.4822661,0.09595933,-0.44334015,0.1523771,0.4006418,-0.30265892,133,0,129,4,-1.4560676,101.86832,0.0,0.0,31,False,5.262283,1.6199745881397607,0.01628268184073179,-0.15773638,15,11,0.14288576,0,15,False,129,5066.589693945629,4.299966305406092,1178.2859,16.426577,13,2713.7019087115154,19.72275692552133,137.59242,16.767483,13,3628.052393403092,20.825542933620778,174.21165,15.862736,1.2516811,0,0.904747,0.34090614,0.56384087,,,0,,,,b'NOT_AVAILABLE',173.6095869911184,-1.6508786048752195,82.14595220590319,10.221261760163733,100001.0,5380.0,5210.3,5775.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181173780814491776',b'',0.06002518248105298,0.0708708086499823,0.8329999854415655
809,1635721458409799680,b'Gaia DR2 181174815904447104',181174815904447104,1061453007,2015.5,80.69935624364777,0.04765997185232459,33.44429655398733,0.03833990355003417,0.16455552123872744,0.059643131634139,2.759002,-0.22261110311318202,0.0959519402801244,-1.4380237340917499,0.06865749319178864,-0.2647968,0.2293054,-0.051609546,0.26501316,-0.48244363,0.12551287,-0.40003905,0.17041548,0.4114687,-0.2888091,143,0,142,1,-0.08316173,134.9669,0.0,0.0,31,False,14.206137,1.4856744481061497,0.011547155286117404,-0.1734069,16,11,0.09434439,0,17,False,141,12006.649415798613,8.276362577127069,1450.7157,15.489811,16,4774.982764323376,20.86981118984348,228.79855,16.15396,17,10826.65354962402,31.619875238796737,342.40027,14.675684,1.2994163,0,1.4782753,0.66414833,0.81412697,,,0,,,,b'NOT_AVAILABLE',173.5656391084203,-1.6509853608813578,82.12306489842359,10.258978476418958,100001.0,4401.3867,4255.575,4441.453,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174815904447104',b'',0.06337643897291355,0.06683836945586087,0.9749999970197678
812,1635721458409799680,b'Gaia DR2 180985631185267840',180985631185267840,1654818491,2015.5,80.72948798507197,0.058818871020017996,33.362142590624295,0.04828225438980325,0.18831995913204627,0.07105782017985199,2.6502354,-0.17669898107748594,0.11838402501213341,-1.4776257443577567,0.08625570470849514,-0.17257756,0.23116674,-0.15223259,0.16947967,-0.4498574,0.039244246,-0.48805308,0.15718994,0.37364587,-0.14399052,131,0,126,5,4.635272,207.42383,0.20508461180697765,3.3640689842952076,31,False,9.161689,1.6215525001005109,0.014174143118171315,-0.097205624,15,11,0.111531176,0,15,False,122,13519.666088164968,8.530207352534434,1584.9165,15.36095,14,7443.086589663007,13.625159996692082,546.27515,15.672006,14,9269.062007848735,22.79625491508665,406.60458,14.844331,1.2361362,0,0.82767487,0.31105518,0.5166197,,,0,,,,b'NOT_AVAILABLE',173.64765194660646,-1.6767066886850488,82.14312607169933,10.175358899606673,100001.0,5744.0,5530.815,6049.52,1.974,1.5977,2.1611,0.988,0.7613,1.0921,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+180985631185267840',b'',0.06362757042279484,0.07400979735648461,0.926000000834465
900,1635721458409799680,b'Gaia DR2 181174918983659520',181174918983659520,11097445,2015.5,80.70299532591204,0.036884959320296486,33.446314623414786,0.02949435190813948,0.3546803286421046,0.04517581643434522,7.8511105,-0.12119322936449808,0.08373520599369168,-1.2452627302208341,0.06002949194863834,-0.25819525,0.20726466,-0.002656962,0.14566666,-0.46114206,0.053503152,-0.30034807,0.124681205,0.3742699,-0.43804333,135,0,134,1,-4.837192,65.43329,0.0,0.0,31,False,30.966879,1.5249045956598573,0.009266743002944808,-0.18883932,15,10,0.08807397,0,16,False,134,25259.842877469342,11.579925943496688,2181.3474,14.682289,14,11428.580848192749,37.67045785350095,303.38312,15.206408,14,20509.600195445066,34.525200775988104,594.04724,13.982027,1.2643856,0,1.2243805,0.5241184,0.70026207,,,0,,,,b'NOT_AVAILABLE',173.56569282611574,-1.6473398124529648,82.12627810559675,10.260793896679305,100001.0,4904.6665,4825.3335,5100.0,,,,,,,200111.0,4.143411,3.8320982,4.280774,8.950528,6.4056005,11.495456,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174918983659520',b'',0.06667597516483506,0.07060921408160645,0.8160000041872263
903,1635721458409799680,b'Gaia DR2 181174918983658496',181174918983658496,1428253293,2015.5,80.70672041878915,0.09653720585170444,33.444364805240745,0.07834032486635101,0.2191692440948092,0.12348205133694283,1.7749077,-0.3180429505469286,0.21094433320637487,-1.62618367725406,0.1516563095820707,-0.26586875,0.21196918,0.10648288,0.14931098,-0.5124353,0.072431065,-0.30556768,0.10330682,0.42224655,-0.41327748,142,0,142,0,0.43681908,143.66937,0.0,0.0,31,False,2.6879196,1.4819008467799533,0.02193425861276888,-0.17168975,16,11,0.20169969,0,16,False,142,2747.606399516665,6.266463080035407,438.46207,17.090979,16,1030.19865358487,13.72124552175042,75.08055,17.819086,16,2747.8659888420866,19.252170921986277,142.7302,16.16443,1.3750385,0,1.6546555,0.72810745,0.926548,,,0,,,,b'NOT_AVAILABLE',173.56906037848944,-1.6458796620278462,82.12930075658738,10.258645291706651,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174918983658496',b'',0.06676344904545528,0.07139275729217871,0.7949999898672104
973,1635721458409799680,b'Gaia DR2 181174914684824576',181174914684824576,1415453469,2015.5,80.7065493336556,0.04859689680330595,33.44794035766621,0.03829736050394097,0.25617828912794677,0.05878011191927267,4.3582478,-0.31288853817029433,0.08959212345023451,-1.1238507068164496,0.06397020187342081,-0.23222175,0.27250266,-0.17719221,0.30717504,-0.44006503,0.11715411,-0.49459672,0.23101111,0.40422237,-0.10330905,151,151,144,7,8.362004,329.04755,0.0,0.0,31,True,424.08386,1.7097283849852056,0.012248549468853598,-0.15492132,17,11,0.053211708,0,17,False,142,646569.3829727655,416.21437815881876,1553.4528,11.161828,13,441180.9290852037,2099.093073016194,210.17693,11.239846,12,335423.389239024,281.3418162196267,1192.2273,10.947937,1.2011153,0,0.29190922,0.07801819,0.21389103,,,0,,,,b'NOT_AVAILABLE',173.56602986947416,-1.643974790212066,82.12939319972028,10.262222536358358,100001.0,8863.5,8366.0,9244.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174914684824576',b'',0.06964271667412673,0.07406038611174426,0.7400000060349703
1043,1635721458409799680,b'Gaia DR2 180986043502107776',180986043502107776,440052920,2015.5,80.74807144297819,0.053513978886334204,33.395755735025325,0.04435904660887033,0.2286155101122044,0.06420278320732271,3.560835,-0.1411492858253217,0.10297880006987849,-1.499241796890628,0.07510160463196448,-0.15176676,0.22030231,-0.21466823,0.2048347,-0.44026455,0.0613829,-0.53705716,0.17400864,0.38378143,-0.038562063,133,0,129,4,1.3364047,145.51585,0.15772712393273933,2.0521700923797934,31,False,11.709262,1.6689750784967243,0.012485716243826437,-0.080959074,15,11,0.097701564,0,15,False,128,14297.880320066866,9.62319036582128,1485.7734,15.300186,14,8651.147861975109,33.099964921852745,261.36426,15.508704,14,8781.250958267408,36.59609690722209,239.95049,14.903029,1.2192296,0,0.60567474,0.20851803,0.39715672,,,0,,,,b'NOT_AVAILABLE',173.62869278401274,-1.6449024825497516,82.16108092150822,10.20789152635069,100001.0,6930.0,6618.3335,7080.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+180986043502107776',b'',0.07310895163146429,0.08748129335002333,0.98299999833107
1066,1635721458409799680,b'Gaia DR2 181174914686040320',181174914686040320,1415631339,2015.5,80.70500544281771,0.07753346215637164,33.45394567446809,0.06244094288805925,0.38266162359863404,0.09827757711885124,3.893682,-0.005341878899005559,0.16782472302389334,-1.6040957022327764,0.1204320489921573,-0.27502686,0.20771545,0.06406088,0.16761243,-0.50081235,0.08527571,-0.33357784,0.11148135,0.42299986,-0.40765157,142,0,140,2,-0.32722452,129.04622,0.0,0.0,31,False,4.408475,1.540843967454007,0.017492303936547375,-0.18065754,16,11,0.16189763,0,16,False,139,4226.320335502509,3.7522163025218513,1126.353,16.623459,15,2023.7471955504477,10.555488279842242,191.72464,17.085997,15,3445.2864571224145,16.650038864000337,206.92363,15.918857,1.2940414,0,1.16714,0.46253777,0.70460224,,,0,,,,b'NOT_AVAILABLE',173.56034671772593,-1.6416399429091706,82.12848533113875,10.26829914151216,100001.0,4903.0,4855.88,5017.44,1.04,0.6949,1.459,0.498,0.3316,0.6935,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174914686040320',b'',0.07408715604479345,0.07798479250834663,0.6540000158548355
1165,1635721458409799680,b'Gaia DR2 181174193130319232',181174193130319232,1286590837,2015.5,80.72597547357678,0.03624206567505922,33.44508585985652,0.02803357718095118,0.2512736294310474,0.04037327288151195,6.2237616,-0.1552598605868475,0.06870439555195658,-1.4397043480569593,0.04529107815427773,-0.3175364,0.081891485,-0.3222902,0.45357355,-0.378517,0.3328129,-0.47532588,0.24034968,0.2623975,-0.228877,135,0,134,1,1.8216237,159.75752,0.08024653384150794,1.130842174529276,31,False,60.570755,1.686720229945243,0.007830768973360238,-0.16904911,15,10,0.073815495,0,16,False,133,83599.37179403017,35.72625471232833,2339.9983,13.382858,13,54806.56147237111,276.9627009687748,197.88426,13.504307,14,46040.900245610166,137.40132096956233,335.08337,13.10406,1.2063184,0,0.40024662,0.12144852,0.2787981,,,0,,,,b'NOT_AVAILABLE',173.57755645934924,-1.632221827689903,82.14564155938695,10.258317055551265,100001.0,7879.3335,7678.0,8415.0,1.234,1.0019,1.458,0.601,0.4754,0.7345,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174193130319232',b'',0.07763252252142391,0.08553032110313066,0.9909999990463256
1173,1635721458409799680,b'Gaia DR2 180986146581319936',180986146581319936,1472210847,2015.5,80.75343769653418,0.05656932420625003,33.40059529157302,0.04723448753171764,0.3481624673612261,0.06904912950771312,5.0422425,-0.010944525290056406,0.10982216519701196,-1.376650354192148,0.07976563512702024,-0.15291879,0.22181268,-0.20421475,0.19294442,-0.4690447,0.043946315,-0.53910005,0.1626601,0.38073084,-0.019867925,134,0,132,2,-0.5348233,118.02956,0.0,0.0,31,False,10.069848,1.6199079049605647,0.013030783805821483,-0.08710202,15,11,0.10311421,0,15,False,132,8949.98949230035,6.923560662443018,1292.6859,15.808809,13,5122.184972019287,21.950619013548923,233.35037,16.07775,12,5785.536612375893,17.943656954036392,322.42795,15.356061,1.2187413,0,0.7216883,0.26893997,0.4527483,,,0,,,,b'NOT_AVAILABLE',173.62723268673201,-1.638471116933796,82.16594294437951,10.212429818698215,100001.0,6115.1104,5810.0,6509.5,0.6267,0.3549,0.8907,0.299,0.2067,0.4276,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+180986146581319936',b'',0.07809993962685906,0.09327620381222933,0.8090000066906213
1189,1635721458409799680,b'Gaia DR2 181174918983652736',181174918983652736,1534609938,2015.5,80.70337227352388,0.05930103248485979,33.45987518678992,0.049294439298478765,0.277489537432278,0.08032839978421762,3.4544387,-0.3273382588073363,0.10108439608684086,-1.4587351739185725,0.07328122713278046,-0.40788278,0.41613036,0.01758319,0.43452427,-0.64567584,0.076709226,-0.494149,0.24306028,0.4764351,-0.0883066,136,0,136,0,-0.08307423,128.99893,0.0,0.0,31,False,12.411928,1.6425649072896549,0.013218711624928287,-0.19625513,16,10,0.095179506,0,16,False,135,10819.122698057185,10.065895738205956,1074.8296,15.602885,14,6173.7431049423985,21.059259491293325,293.1605,15.875017,13,7079.491902359922,22.901733413923512,309.12473,15.136915,1.2249824,0,0.73810196,0.27213192,0.46597004,,,0,,,,b'NOT_AVAILABLE',173.5546840468417,-1.6394092232875246,82.12749704401845,10.274304973077925,100001.0,6255.0,5872.0,6765.25,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174918983652736',b'',0.078658902921486,0.08207895780279832,0.9459999975562096
1196,1635721458409799680,b'Gaia DR2 180985970485654144',180985970485654144,1208793751,2015.5,80.75304173022657,0.0649695686973534,33.372576720794385,0.05380191872742232,0.25600968075604424,0.07814918869518234,3.2759097,-0.31399113212126917,0.13726123269284635,-1.594137206026452,0.09748751343848672,-0.054554656,0.2274125,-0.21679461,0.01952125,-0.47328633,-0.11153463,-0.5127293,0.12615834,0.38040826,-0.037820015,114,0,113,1,-0.4883498,100.34445,0.0,1.933852381170515e-15,31,True,8.498789,1.492784978705092,0.016831640021009446,-0.039586216,13,10,0.12726732,0,13,False,113,7435.81080182975,19.754683087396522,376.4075,16.010044,11,3082.029990537752,29.00474910698329,106.2595,16.629295,12,6689.039885571526,39.55235436602216,169.11862,15.19851,1.3140558,0,1.4307852,0.61925125,0.8115339,,,0,,,,b'NOT_AVAILABLE',173.65016788323578,-1.6545820036996506,82.1637588891009,10.184491868463876,100001.0,4447.0,4376.74,4689.2305,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+180985970485654144',b'',0.0788968010237865,0.09381760754754805,0.8429999853670597
1275,1635721458409799680,b'Gaia DR2 180985352009886592',180985352009886592,1426625820,2015.5,80.74661964320147,0.07545754595665781,33.35041603575886,0.06313004949526536,0.1769151759011576,0.09265220427316648,1.9094546,0.020123353457068116,0.1603678986908499,-1.5892161392480095,0.11681245066433862,-0.17980294,0.19863407,-0.10454221,0.117456995,-0.48705515,0.011116719,-0.44902197,0.1281061,0.37983572,-0.21964803,121,0,119,2,-1.051255,98.24678,0.0,0.0,31,False,5.3086524,1.5157858849285308,0.017612546319876844,-0.10176048,14,11,0.14931354,0,14,False,119,4969.88001446477,5.988382839307502,829.9202,16.4475,14,2144.2786109843732,18.360165543538088,116.78972,17.023186,13,4350.366926123059,17.161589405128733,253.4944,15.665606,1.3068013,0,1.3575802,0.5756855,0.7818947,,,0,,,,b'NOT_AVAILABLE',173.66542230862615,-1.6715338543856986,82.15685827535488,10.16272643936034,100001.0,4642.42,4499.0,4917.5,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+180985352009886592',b'',0.08172233327817018,0.09438347845744688,0.6509999950975179
1308,1635721458409799680,b'Gaia DR2 181174128709666304',181174128709666304,1041799537,2015.5,80.738744128959,0.04183109483660018,33.44125734070073,0.03392756405502104,0.30981955572023284,0.056923659113995356,5.4427204,-0.1846020723801034,0.0694418802845306,-1.2450434085961433,0.05143067892149547,-0.44004023,0.46747395,-0.01678057,0.4322644,-0.6387526,0.00029034645,-0.57768035,0.3049939,0.52784324,-0.046381623,144,0,144,0,-1.0367923,121.808426,0.0,0.0,31,False,37.726334,1.656181528144894,0.008974596900632043,-0.19440813,16,10,0.070994176,0,16,True,143,31168.232042806965,15.309887867759208,2035.8236,14.454085,16,19395.91767047662,62.654016069760985,309.5718,14.6321125,15,18461.297676236612,47.053954522666274,392.34317,14.096265,1.214609,0,0.53584766,0.17802715,0.3578205,,,0,,,,b'NOT_AVAILABLE',173.5867426013566,-1.6255990841834438,82.15619289481606,10.253803037420445,100001.0,7172.4697,6871.99,7566.7046,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174128709666304',b'',0.08300924862615978,0.09345291124041685,0.909999982714653
