,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,PMemb
489,1635721458409799680,b'Gaia DR2 509863680918596480',509863680918596480,1671298093,2015.5,23.410754146408888,0.013548506545669662,60.66687006316387,0.015343087179901998,0.3163464194873379,0.021651576475207508,14.61078,-1.3715082033932315,0.023851782080819804,-0.591180157500037,0.030958857895192555,-0.17421569,0.13159709,-0.4594404,0.04833389,-0.11306105,-0.038260367,-0.17976566,-0.08552403,0.18031885,-0.4690819,429,0,426,3,-2.0899975,362.61566,0.0,0.0,31,False,42.01977,1.6552573686033678,0.0038650384627537775,-0.015400007,50,20,0.040115476,0,57,False,472,34074.51248896846,6.54630750740199,5205.15,14.357291,46,20008.829219126892,27.680170035261856,722.8579,14.598334,52,20947.948741851014,15.503903120485022,1351.1404,13.959066,1.2019769,0,0.6392679,0.24104309,0.39822483,,,0,,,,b'NOT_AVAILABLE',128.08109813702475,-1.7822374144258242,49.44569266610232,46.25498570168246,100001.0,6675.6665,6422.72,6918.5,,,,,,,200111.0,2.7131374,2.5260222,2.9310489,13.170941,10.780296,15.561586,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509863680918596480',b'',0.03600102147289652,0.8
497,1635721458409799680,b'Gaia DR2 509863096802749440',509863096802749440,159120427,2015.5,23.295547862100438,0.016449437801559535,60.67700320802076,0.018911855787727274,0.38134896107192373,0.029104090240878313,13.102934,-1.3255685845211385,0.028341568807223952,-0.5119555734984865,0.038081682945544044,-0.32407215,0.101180404,-0.4276986,0.08319099,-0.016968466,0.00926096,-0.094109856,-0.22766052,0.329983,-0.5405814,420,241,417,3,7.769273,676.7529,0.0,0.0,31,True,167.08005,1.6884606008396568,0.004441255061405897,-0.023372142,48,19,0.035583254,0,54,True,463,128667.80468226982,33.10179394062306,3887.0342,12.914691,46,82348.7755647679,129.90123041589857,633.9338,13.062245,45,72028.70539653313,50.33484092591689,1430.991,12.618156,1.1998143,0,0.44408894,0.1475544,0.29653454,,,0,,,,b'NOT_AVAILABLE',128.02374494780247,-1.7813894722967796,49.38412424307005,46.29340268540623,100001.0,7546.105,7174.42,7910.0,,,,,,,200111.0,3.4612532,3.1501126,3.8291771,34.99877,30.019615,39.97793,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509863096802749440',b'',0.03655886064181505,1.0
510,1635721458409799680,b'Gaia DR2 509863680918587776',509863680918587776,1572345391,2015.5,23.399468847297197,0.02872163754685841,60.67595430787576,0.03311457973060621,0.33986137931728955,0.04298630363184882,7.9062715,-1.4494281194248808,0.04937880215189612,-0.46553928057344973,0.0652790861670438,0.0040213894,0.10411631,-0.49588412,-0.11089879,-0.15373382,-0.15742218,-0.30190328,-0.056995586,0.17582479,-0.3075288,402,0,401,1,-0.85318935,371.8315,0.0,2.019842936871048e-15,31,False,7.7471538,1.5489371664241227,0.007499548162485703,-0.016239814,47,20,0.068625435,0,55,False,451,6968.085288965087,3.2877784912511405,2119.3901,16.080582,51,3572.4978919575533,18.658859111656156,191.4639,16.468958,54,5634.18955541078,46.32996543354988,121.610054,15.384841,1.321265,0,1.0841169,0.38837624,0.6957407,,,0,,,,b'NOT_AVAILABLE',128.074160558613,-1.774175421557923,49.44584024202345,46.26561909100605,100001.0,5049.4575,4878.4,5182.5,,,,,,,200111.0,2.1084285,2.001565,2.2588818,2.6037023,1.8623364,3.3450682,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509863680918587776',b'',0.036928805749245563,0.7
513,1635721458409799680,b'Gaia DR2 509863195576354816',509863195576354816,1137184226,2015.5,23.313073487325553,0.018273967406972808,60.68334807312071,0.021117542576920768,0.3002304831487907,0.031226878914923078,9.614489,-1.2925514747949787,0.03155573413181845,-0.5786151747999918,0.04166377932067833,-0.27734324,0.12725891,-0.39850858,0.10189245,-0.109584704,0.032591324,-0.0803504,-0.22807299,0.2545727,-0.5092555,439,439,425,14,13.261619,932.3922,0.0,0.0,31,False,260.0494,1.6480375859045937,0.0051809709832043435,-0.016178295,51,19,0.032705765,0,60,False,490,2543164.0887476504,8032.18880805628,316.62155,9.67493,39,1551822.0158381986,16422.031445985034,94.496346,9.874284,38,1464082.3584135778,15832.062918677448,92.47578,9.348006,1.1858866,0,0.52627754,0.19935417,0.32692337,,,0,,,,b'NOT_AVAILABLE',128.03119379995928,-1.7737424868137355,49.39952172006919,46.29425068957545,100001.0,7182.25,7065.5,7388.5,,,,,,,200111.0,21.419006,20.239874,22.132708,1099.855,918.931,1280.7789,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509863195576354816',b'',0.037012379142501634,0.9
516,1635721458409799680,b'Gaia DR2 509863680918590592',509863680918590592,1389903285,2015.5,23.405482641071224,0.019077745917920646,60.67293913722887,0.02228073048808111,0.4015341034205941,0.03333640612221143,12.044912,-1.4990014330590193,0.03214933183979619,-0.5740363797455997,0.04352599499930407,-0.34722924,0.27560374,-0.43211812,0.1289243,-0.21956229,0.07228804,-0.18071514,-0.17147775,0.19192754,-0.5321648,464,0,461,3,-0.14151633,451.07745,0.0,0.0,31,False,16.106777,1.6157748992668353,0.005286803893537413,-0.0394553,53,19,0.051248763,0,62,False,502,13649.054483101043,4.902245182525539,2784.2456,15.35061,52,7592.143317655614,14.683416077986141,517.05566,15.650477,51,9038.15622303599,11.070637358469167,816.40796,14.87172,1.2184213,0,0.7787571,0.29986763,0.47888947,,,0,,,,b'NOT_AVAILABLE',128.07755945905015,-1.7766704375347502,49.44715530286293,46.261503271089204,100001.0,5834.5,5459.6,6199.793,,,,,,,200111.0,1.7865225,1.5822,2.0403004,3.332163,2.6771898,3.9871364,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509863680918590592',b'',0.03714677517201156,0.6
531,1635721458409799680,b'Gaia DR2 509862443967751296',509862443967751296,73902798,2015.5,23.300568225050988,0.018565499836644635,60.61954296718091,0.022461564002237124,0.3945125150917251,0.03355412347763402,11.757497,-1.4094120388664417,0.030971060890839872,-0.497693754597127,0.042188321102074426,-0.30363363,0.24728428,-0.49104205,0.1255811,-0.111962184,0.038854837,-0.115082614,-0.21859406,0.21475743,-0.4896134,451,451,442,9,10.192174,811.8676,0.0,2.6976692758822167e-15,31,False,307.29193,1.693796686414248,0.005379445238435169,-0.026146479,52,18,0.032089166,0,61,True,477,230716.2003233357,48.39275268193567,4767.5776,12.28067,57,149156.91688263527,239.12608519395195,623.7584,12.417279,53,127995.3562725974,84.02257255942425,1523.3448,11.993935,1.2012693,0,0.4233446,0.13660908,0.28673553,,,0,,,,b'NOT_AVAILABLE',128.035449422592,-1.83770001157268,49.343216661345174,46.24332222156137,100001.0,7693.0,7380.0,8031.5,,,,,,,200111.0,4.3303986,3.9730678,4.7055087,59.174328,51.40291,66.94575,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862443967751296',b'',0.037692355124822115,1.0
550,1635721458409799680,b'Gaia DR2 509863023774630400',509863023774630400,1423166284,2015.5,23.343185047834435,0.04751973587098651,60.68824437050182,0.05419158718458765,0.3753376898362301,0.08015665195187752,4.682552,-1.5205403085622449,0.0843458086303212,-0.33020973409806964,0.10439132544117578,-0.20383039,0.1105062,-0.40248567,0.013840083,-0.21458797,-0.06607333,-0.16589133,-0.024502581,0.20644616,-0.44238788,423,0,422,1,0.11576565,419.68225,0.0,0.0,31,False,2.424058,1.5183732058351718,0.01346932871471959,-0.054144744,48,19,0.10695582,0,54,False,473,2562.4121588576672,1.8782352212876106,1364.2659,17.166742,50,1197.4211772530105,10.843484940094745,110.427704,17.655771,46,2100.1525028285173,10.526424347441198,199.51244,16.456293,1.2869022,0,1.1994781,0.48902893,0.7104492,,,0,,,,b'NOT_AVAILABLE',128.04495657447634,-1.766525553978323,49.421378681865455,46.29061386646725,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509863023774630400',b'',0.03826652194914229,0.5
555,1635721458409799680,b'Gaia DR2 509862748896751104',509862748896751104,690635572,2015.5,23.26800510635012,0.012840668758147836,60.65620418582916,0.014178038628831052,0.3719405437857428,0.02172360997975734,17.121489,-1.550281001901389,0.021267447923091064,-0.5483678053763428,0.02746736415797293,-0.35413116,-0.094080165,-0.5260977,0.12180814,0.12082739,0.058029957,-0.10268893,-0.091750994,0.24833716,-0.55417585,416,0,414,2,-0.39516312,397.14777,0.0,0.0,31,False,118.151566,1.675281040175706,0.003121655681555355,-0.053058736,48,18,0.03677967,0,55,True,469,95126.20768521632,46.03873840519709,2066.221,13.242616,50,59163.25729034978,114.68735826878151,515.86554,13.421258,50,55098.49173950091,87.50990589937545,629.6258,12.909071,1.2011595,0,0.512187,0.17864227,0.33354473,,,0,,,,b'NOT_AVAILABLE',128.01377361938995,-1.8040903231622873,49.35163652540904,46.282883471915284,100001.0,7232.5,6957.0625,7408.0,,,,,,,200111.0,3.2999592,3.1454551,3.5664294,26.845135,22.691164,30.999105,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862748896751104',b'',0.03865286597034893,0.5
563,1635721458409799680,b'Gaia DR2 509862375248276352',509862375248276352,319418391,2015.5,23.322022494166244,0.022661955460095057,60.612703611961024,0.026379909653365233,0.37628035725521525,0.04194789310081987,8.970185,-1.2172207035337888,0.04124641489873843,-0.5910986988435176,0.05185078694222893,-0.34021774,0.13884315,-0.32320017,0.032292694,-0.17825954,-0.012671877,-0.096025325,-0.23980407,0.292842,-0.5632683,461,0,460,1,-4.15712,340.21423,0.0,0.0,31,False,10.4646845,1.5806319887702676,0.006453417531840733,-0.06591721,53,18,0.06004462,0,61,False,509,9179.371430968247,3.3564029900813757,2734.8835,15.781333,52,4768.689560457902,11.886975377592524,401.1693,16.15539,47,6572.491942116853,9.606495196920509,684.1717,15.217595,1.2355074,0,0.9377947,0.37405682,0.56373787,,,0,,,,b'NOT_AVAILABLE',128.0469486205901,-1.8427491141517247,49.350917679568724,46.231954880262876,100001.0,5370.0,5139.84,5431.0,,,,,,,200111.0,1.8831843,1.8411187,2.055617,2.656914,1.9872427,3.3265853,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862375248276352',b'',0.039084400699699144,0.9
572,1635721458409799680,b'Gaia DR2 509862375248276096',509862375248276096,11767234,2015.5,23.31261574044353,0.06221121141125666,60.614274442744446,0.07267923114283291,0.31669359435629024,0.11059415742592761,2.8635652,-1.4096338701931397,0.10803559244345777,-0.4191939651829197,0.13715289371422926,-0.25050417,0.09489774,-0.444809,0.055625357,-0.23549908,-0.027293231,-0.11413324,-0.07452192,0.21244386,-0.47266215,474,0,471,3,0.58443695,483.38727,0.0,0.0,31,False,1.280844,1.448713343465586,0.017581668750659776,-0.06646172,54,19,0.13874285,0,60,False,521,1515.8251443345373,2.327872986644992,651.16315,17.736742,52,627.7854799148383,8.661602226989388,72.47914,18.35686,53,1409.529004907449,7.4970426780300174,188.01134,16.889235,1.34403,0,1.4676247,0.6201172,0.8475075,,,0,,,,b'NOT_AVAILABLE',128.04213705346348,-1.8419449879265728,49.34645023042018,46.23572641496094,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862375248276096',b'',0.039268006279163374,0.6
584,1635721458409799680,b'Gaia DR2 509863234241695744',509863234241695744,1386238305,2015.5,23.328521764423023,0.037175723629750294,60.68876815244487,0.041337776319417166,0.4348878355597231,0.06382009799383667,6.814277,-1.2036884930574996,0.06636159134056985,-0.45721391824438457,0.08074687815042934,-0.30749333,0.29482856,-0.30804092,0.0668477,-0.2246252,-0.026801514,-0.09990826,-0.1581568,0.24880257,-0.5273595,404,0,399,5,1.244511,429.27155,0.0,2.0249629525298374e-15,31,False,4.2899156,1.502932649265912,0.010951030652330863,-0.044334568,46,19,0.08761695,0,54,False,442,4208.386522801484,3.807154764563153,1105.3889,16.628077,46,1895.0451177305897,11.429798679555867,165.79865,17.15734,50,3483.3501345874897,10.594647515449918,328.78397,15.906927,1.2780184,0,1.250412,0.52926254,0.72114944,,,0,,,,b'NOT_AVAILABLE',128.0377845530471,-1.7671709101983037,49.41296036002555,46.29485294922271,100001.0,4876.5435,4668.8833,5021.5,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509863234241695744',b'',0.039686437590569335,0.8
587,1635721458409799680,b'Gaia DR2 509862134730396032',509862134730396032,655217929,2015.5,23.423823963426873,0.025655785043469007,60.63877757620284,0.03231525479648598,0.3724705193004927,0.04513166041867219,8.252976,-1.3971020220853394,0.04501746522113937,-0.40219095072577316,0.0631496717811258,-0.2555887,0.119432054,-0.42839205,0.0523054,-0.052741863,-0.008098953,-0.16961078,-0.17033692,0.20316073,-0.49316484,463,0,459,4,-1.4756805,410.3457,0.0,3.7728302208959805e-15,31,False,7.3547015,1.5410235578744402,0.007422710532158775,0.003275073,53,20,0.068257935,0,59,False,509,6607.374361388329,2.8210971128290336,2342.1294,16.138294,53,3048.3592222437883,8.127452225543808,375.06946,16.641222,52,5269.781257056671,7.757730182112199,679.2942,15.457438,1.2589177,0,1.1837835,0.5029278,0.68085575,,,0,,,,b'NOT_AVAILABLE',128.09200648907728,-1.808908432502356,49.43212246421253,46.22774360419996,100001.0,4872.967,4804.38,4918.0,,,,,,,200111.0,2.0523689,2.0149548,2.111386,2.1398306,1.5609398,2.7187214,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862134730396032',b'',0.03983820871669763,0.8
595,1635721458409799680,b'Gaia DR2 509862443967752448',509862443967752448,763912627,2015.5,23.302057303690223,0.05699471915319662,60.61619124824316,0.06643543732148417,0.34751412633610484,0.10272484989511982,3.3829606,-1.3907856636851885,0.09236531933096574,-0.24152640518348756,0.12103088967056692,-0.23045938,0.14957413,-0.45840612,-0.010218687,-0.26851076,-0.07700756,-0.10214051,-0.07732992,0.1910838,-0.41903695,433,0,430,3,2.1320014,489.50464,0.07976863956564091,0.16222600579684027,31,False,1.7823597,1.4916210150951763,0.015371190667956778,-0.08456475,50,17,0.11995029,0,57,False,471,2033.9876923849683,3.1623246456081078,643.19385,17.417496,49,930.2884986881412,14.06279241311972,66.15247,17.929844,50,1808.8356694567206,7.667689922587804,235.9036,16.618422,1.3466768,0,1.3114223,0.5123482,0.7990742,,,0,,,,b'NOT_AVAILABLE',128.03671199371573,-1.8408898920547547,49.34155369919255,46.24009035319513,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862443967752448',b'',0.04005330917965706,0.3
610,1635721458409799680,b'Gaia DR2 509861997291567744',509861997291567744,504930901,2015.5,23.40756716586597,0.04266445397417205,60.62288539066965,0.05351936316958011,0.48458874920123607,0.07025111872924705,6.8979506,-1.4366543290274523,0.07494650858186211,-0.5681339927751241,0.10703141054567213,-0.3550389,0.2209256,-0.45676827,0.13876553,-0.19766343,0.12189827,-0.3189082,-0.17580882,0.19266918,-0.5526039,448,0,444,4,1.0208702,469.25226,0.0,0.0,31,False,3.0035608,1.4648309376522917,0.012225013214183282,0.028201891,51,19,0.11200048,0,57,False,494,3046.4697469481407,3.2611656530371405,934.1659,16.978874,51,1157.6580333820136,5.679132446975813,203.84416,17.692438,51,2817.2018005364466,7.80344242659482,361.0204,16.137375,1.3047429,1,1.5550632,0.7135639,0.8414993,,,0,,,,b'NOT_AVAILABLE',128.08673019288503,-1.8258883440824183,49.410213745751314,46.21844973334736,100002.0,4360.53,4220.515,4906.5674,1.7913,1.5115,2.0131,0.933,0.7889,1.0205,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509861997291567744',b'',0.04063301867239814,0.8
618,1635721458409799680,b'Gaia DR2 509863199881958656',509863199881958656,850008919,2015.5,23.30834386794879,0.020551898636802464,60.68643425759711,0.023312764692088796,0.2634774212687021,0.03329923427172298,7.912417,-1.1755295947680038,0.035215481732396726,-0.6730999550995606,0.045673921027206896,-0.30227956,0.18518768,-0.44361812,0.08617597,-0.08109998,0.035852063,-0.23039469,-0.15759923,0.21041134,-0.5142896,441,441,433,8,13.809473,971.34784,0.0,0.0,31,False,120.60578,1.67875430643651,0.005532831738435242,-0.006879276,50,20,0.035329394,0,69,True,519,26010366.036019728,11399.157915615877,2281.7795,7.1504993,53,15995277.741189484,22800.829879463185,701.5217,7.3414087,50,14501745.230132066,27002.88407876946,537.0443,6.8583694,1.172495,0,0.48303938,0.19090939,0.29213,,,0,,,,b'NOT_AVAILABLE',128.0284087134865,-1.7710708537142785,49.399038569984675,46.29809457717132,100001.0,7041.6675,6884.245,7131.0,0.9455,0.6083,1.275,0.4905,0.3072,0.6493,200111.0,81.06476,79.046425,84.81457,14556.633,11708.807,17404.459,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509863199881958656',b'',0.04080466879070111,0.5
619,1635721458409799680,b'Gaia DR2 509863165522231040',509863165522231040,1680279664,2015.5,23.277543279010636,0.04059737962367891,60.67345014947396,0.048046333033113765,0.34664977702962396,0.07043699644464886,4.9214163,-1.8532010874797933,0.07064555993336667,-0.3921799228086707,0.08974816234823985,-0.16237542,0.11602036,-0.46209562,0.017984554,-0.18354541,-0.11790093,-0.051554568,-0.11597327,0.3179341,-0.42414063,404,0,403,1,-0.9536728,371.05875,0.0,0.0,31,False,3.487307,1.5158330965769375,0.011191731545869964,0.029346462,47,19,0.09290224,0,56,False,442,3453.7328953858814,2.529391101787029,1365.4404,16.842644,47,1546.6400549155815,7.913716415330723,195.4379,17.377914,51,2900.3132746000806,7.643719097116001,379.43744,16.105808,1.2875788,0,1.2721062,0.5352707,0.7368355,,,0,,,,b'NOT_AVAILABLE',128.01561092439144,-1.786317111246628,49.3705733785747,46.29504989854201,100001.0,4881.215,4683.31,5052.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509863165522231040',b'',0.040865872433501586,0.1
629,1635721458409799680,b'Gaia DR2 509864436832820864',509864436832820864,457082670,2015.5,23.374275624764568,0.0098328702233893,60.68856791683121,0.011580021913601555,0.3592749325762187,0.01671962578575716,21.488216,-1.4092610570716024,0.01789086012311077,-0.48668860168324657,0.023958199426182755,-0.2373205,0.147625,-0.38422054,0.068551816,-0.07247068,0.005216104,-0.16563374,-0.09058562,0.14165598,-0.51120573,468,0,468,0,-1.9612505,405.23596,0.0,0.0,31,True,111.81718,1.6810277566564582,0.0026999760228766014,-0.019965539,54,20,0.033746906,0,60,False,510,90181.16401861455,13.90486332081849,6485.5845,13.300576,56,57457.22786134275,74.45715495889657,771.68176,13.453027,56,50794.03687731129,41.983009781165585,1209.8712,12.997388,1.2003756,0,0.4556389,0.15245056,0.30318832,,,0,,,,b'NOT_AVAILABLE',128.0599301657468,-1.7637366959492466,49.44032509579527,46.2828454057722,100001.0,7682.6665,7292.0,7950.5,1.178,0.7609,1.4851,0.5695,0.3719,0.7444,200111.0,2.9798412,2.7824552,3.307682,27.869478,24.131485,31.607471,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509864436832820864',b'',0.04100430609298949,1.0
639,1635721458409799680,b'Gaia DR2 509861962931725056',509861962931725056,836526044,2015.5,23.39660284128793,0.04739426301751562,60.61695176475415,0.05668984075366699,0.4297764236885777,0.08179622047675125,5.2542334,-1.5134891282910095,0.0827173100864578,-0.5012455768787621,0.11260417871294094,-0.3184396,0.0633364,-0.43535373,0.09868535,-0.12716381,0.046718583,-0.15375237,-0.0738011,0.15611103,-0.523081,456,9,455,1,0.0918073,452.0908,0.0,1.876112383980767e-15,31,False,2.3169863,1.5070690373384164,0.013565662223899407,-0.031775843,52,19,0.1133538,0,59,False,505,2412.7820071811902,2.7275803160875136,884.587,17.23207,48,1041.8749984906563,9.497906942187527,109.69522,17.806849,49,2055.0237417523786,9.089505028580477,226.08752,16.479877,1.2835386,0,1.326971,0.5747776,0.75219345,,,0,,,,b'NOT_AVAILABLE',128.08238745565978,-1.832619061593508,49.399085248399956,46.2162471305544,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509861962931725056',b'',0.04137197756063402,0.6
654,1635721458409799680,b'Gaia DR2 509862375248276992',509862375248276992,1644756736,2015.5,23.323293285207267,0.03764894862190844,60.60976752535899,0.04280490102970334,0.2907491062998535,0.06954324109335992,4.180839,-1.0383549314776503,0.06751994274365887,-0.4736084710537625,0.08201436366753175,-0.3793651,0.19477984,-0.381897,0.10860664,-0.27397782,0.05481574,-0.1327651,-0.22887969,0.30213818,-0.57265943,458,0,456,2,0.37979323,461.82526,0.0,0.0,31,False,3.890117,1.5426497954493736,0.010207108557660948,-0.06846348,53,19,0.090883866,0,60,False,490,3874.1860928216115,2.158217768634099,1795.0858,16.717915,55,1830.6292412136468,7.748337736274603,236.2609,17.194887,54,3041.269141655616,7.476107531484125,406.79846,16.054283,1.2575282,0,1.140604,0.47697258,0.66363144,,,0,,,,b'NOT_AVAILABLE',128.04803938775143,-1.845545712853555,49.34944205653714,46.229132199874684,100001.0,4933.0,4866.7,5271.34,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862375248276992',b'',0.04172596494942616,0.1
700,1635721458409799680,b'Gaia DR2 509862096070745728',509862096070745728,560818179,2015.5,23.42139395694071,0.03990919130581629,60.627968633712065,0.05136252219222501,0.3317101204250648,0.07117945373890543,4.660195,-1.3079884920815723,0.07074558431821101,-0.5171625363969689,0.10004704852131963,-0.24883692,0.13313898,-0.4025654,0.054536093,-0.1087432,-0.018005738,-0.09461835,-0.1659256,0.19043326,-0.48372287,442,0,438,4,-0.38010308,421.25552,0.0,0.0,31,False,2.929267,1.5141405583318104,0.011809369649177927,0.010916934,51,20,0.10130781,0,58,False,488,3009.474638432313,2.942021237561122,1022.92755,16.99214,48,1459.169778329003,25.13257642805748,58.058903,17.441124,54,2900.245418369934,44.368419250992176,65.36734,16.105833,1.4485636,0,1.3352909,0.44898415,0.88630676,,,0,,,,b'NOT_AVAILABLE',128.09259548159665,-1.819766919556088,49.42241681889778,46.219189984415515,102001.0,4481.925,4283.5,4930.6665,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862096070745728',b'',0.04309677132378816,0.7
712,1635721458409799680,b'Gaia DR2 509863126856616448',509863126856616448,1644329270,2015.5,23.265239139133282,0.020670630785629775,60.66851033557751,0.024971182048425335,0.3787388921080633,0.036595559217619485,10.349313,-1.397277737306319,0.035404300397557216,-0.4230689289657452,0.048479055654512125,-0.27529818,0.20693061,-0.44451472,0.1092419,-0.10826235,0.024454148,-0.14227459,-0.22058947,0.27189925,-0.49683002,427,0,423,4,-3.05915,335.0654,0.0,0.0,31,False,13.506161,1.6149110941948996,0.005961132463912214,0.015595131,49,20,0.055464998,0,55,False,465,11475.07427245835,4.182777984458256,2743.41,15.538977,47,6311.4302232765185,10.063403294480517,627.16656,15.8510685,49,7694.806614281705,12.396202916102236,620.739,15.046426,1.2205791,0,0.8046427,0.31209183,0.49255085,,,0,,,,b'NOT_AVAILABLE',128.01045500870086,-1.7921623914125202,49.35938948872988,46.294044785861004,100001.0,5792.0,5520.0,6018.033,,,,,,,200111.0,1.7643896,1.63434,1.9425555,3.1564426,2.4486082,3.8642771,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509863126856616448',b'',0.04362177064211485,0.9
722,1635721458409799680,b'Gaia DR2 509864436832817024',509864436832817024,1567980789,2015.5,23.36975845104326,0.020017812035445733,60.692234092883275,0.02366260487606927,0.43939602458128785,0.034755391956316196,12.642529,-1.40098457264589,0.03405808310163001,-0.5208894056940905,0.04665211043115768,-0.31090876,0.20819418,-0.44061685,0.11686915,-0.118733205,0.046161484,-0.1427091,-0.1749116,0.19658172,-0.52143556,450,0,448,2,-1.5938737,396.61102,0.0,0.0,31,False,13.991922,1.6105209651223582,0.005651014423494472,-0.01422931,51,20,0.053880606,0,59,False,496,11965.173966711822,3.8278723556157774,3125.8027,15.493568,55,6663.415259781691,15.005655249456492,444.06027,15.792146,47,7906.04314291789,11.378934806862665,694.79645,15.017022,1.2176554,0,0.7751236,0.2985773,0.4765463,,,0,,,,b'NOT_AVAILABLE',128.0571513499301,-1.7604784580340072,49.44041143064831,46.28712641857021,100001.0,5869.0,5676.3335,6169.8447,,,,,,,200111.0,1.5092705,1.3656734,1.613465,2.4349236,1.9830735,2.8867738,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509864436832817024',b'',0.04382746459774225,0.9
746,1635721458409799680,b'Gaia DR2 509862753205379968',509862753205379968,891823594,2015.5,23.25589343823533,0.019247084638241114,60.65791598453833,0.022093854881095366,0.37749194686398574,0.03477348560428305,10.855741,-1.3061647988302818,0.03336794415332842,-0.5531496024882976,0.04405496833130878,-0.3551511,0.0940136,-0.41533074,0.07891546,-0.07163637,0.01098592,-0.091875575,-0.22939084,0.34868184,-0.568006,444,0,444,0,-2.8847995,358.36572,0.0,0.0,31,False,17.83804,1.64191018301116,0.005491424490466437,-0.017642558,51,19,0.05256828,0,57,False,491,15061.189164932375,4.388676534555867,3431.8293,15.243717,55,8513.211932406193,15.778790302975874,539.53516,15.5261545,52,9736.13297477729,10.147417033181618,959.4691,14.790954,1.2116802,0,0.7352009,0.28243732,0.45276356,,,0,,,,b'NOT_AVAILABLE',128.00763742083376,-1.8033550313062787,49.345657081016455,46.28747488948056,100001.0,5942.305,5585.0,6314.814,,,,,,,200111.0,1.919357,1.6995914,2.1727977,4.1383386,3.2440848,5.0325923,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862753205379968',b'',0.04479144931566411,1.0
