,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,dist_3293_center,PMemb
67,1635721458409799680,b'Gaia DR2 5351447238444383744',5351447238444383744,230283850,2015.5,158.94671865943246,0.03659139721367041,-58.227076852416566,0.03606165862175507,0.27819297388825753,0.042357359388012675,6.56776,-7.834516939226932,0.0673521511900331,3.1254481236214127,0.06953070568032173,0.010593542,-0.21425739,-0.26103687,0.2762639,0.22052647,0.3234393,-0.008843607,0.27600694,0.13351865,0.007996066,170,170,165,5,11.251204,456.11462,0.04819062126561809,0.697238980509387,31,False,180.74187,1.770944705904791,0.010376351239024197,-0.10152442,20,13,0.045188528,0,31,False,192,446033.47204879153,230.91233896888502,1931.6139,11.564947,13,330846.86486744514,2345.163381894501,141.07625,11.5523205,14,198960.5037356637,471.83068163862174,421.67776,11.515003,1.1878197,1,0.037317276,-0.012626648,0.049943924,,,0,,,,b'NOT_AVAILABLE',285.84749252266306,0.07202345136219951,198.52063124835814,-58.78538233918761,102002.0,9480.333,6217.3335,9613.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351447238444383744',b'',0.009786772051799363,0.018004061615538858,0.8100000065565109
71,1635721458409799680,b'Gaia DR2 5351448509754721024',5351448509754721024,352034716,2015.5,158.98090375023,0.0285655652106223,-58.23511915907013,0.030265263273719305,0.41651798475707613,0.0317285762097245,13.127535,-7.563657089410634,0.05444212823790853,3.165361848064447,0.056412169890602354,0.20927821,-0.27064848,-0.080025546,0.37984824,0.12592453,0.46043065,0.0928763,0.12557244,0.12834355,0.26758906,211,140,210,1,9.583886,465.58063,0.0,0.0,31,False,175.53087,1.7582777556671467,0.006956891921336153,-0.051739927,24,13,0.049612198,0,28,False,241,135174.60840376548,51.06990067009698,2646.8547,12.861128,14,96342.75742479617,451.9243428415394,213.18338,12.891841,15,66892.58145911245,184.46390863818962,362.63235,12.698475,1.2075888,1,0.19336605,0.030713081,0.16265297,,,0,,,,b'NOT_AVAILABLE',285.86710907409775,0.07397475242699131,198.55597678859718,-58.778101602800156,102002.0,9429.75,9046.667,9811.75,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448509754721024',b'',0.0100825079909068,0.01721402460228089,0.8150000098347664
75,1635721458409799680,b'Gaia DR2 5351448544114479488',5351448544114479488,322223385,2015.5,158.96998775469703,0.03250017625279325,-58.21995264419686,0.045490812904413154,0.3430546413145465,0.0407192316994816,8.42488,-8.101350680706117,0.06564529878710015,3.195276840573075,0.08124534039386941,0.15737109,-0.32332426,-0.0851358,0.39557195,0.23741376,0.5291803,0.47865066,0.21868695,0.06192594,0.33798432,180,144,178,2,9.000225,399.0581,0.0,0.0,31,False,186.0408,1.7378376276249194,0.00794175740526523,-0.08065809,20,11,0.06420689,0,29,False,194,151716.64130256535,125.6636762257068,1207.323,12.735783,16,106082.17740593315,787.9157863565927,134.63644,12.787282,12,75395.68718293545,231.6096930041989,325.52905,12.568554,1.1961632,1,0.21872807,0.051499367,0.1672287,,,0,,,,b'NOT_AVAILABLE',285.85459338513857,0.08429066562853925,198.52728497319788,-58.771634194327014,100002.0,9189.0,9084.0,9495.0,0.891,0.685,0.9833,0.4283,0.3376,0.4867,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448544114479488',b'',0.010360835358708268,0.011360692720482374,0.5979999948292971
78,1635721458409799680,b'Gaia DR2 5351447234127452672',5351447234127452672,1650512681,2015.5,158.95098291179406,0.04991878445921329,-58.23792389003357,0.04579474584118367,0.2730520449526211,0.05512139492216901,4.953649,-7.717089262317383,0.0872290323681042,3.0952182243364916,0.09592149311355283,0.010427406,-0.40207234,-0.26024526,0.28578326,0.0940525,0.31372926,-0.056871634,0.18682875,0.018440554,0.17418881,166,166,164,2,14.903722,598.73914,0.12331050350518703,4.083897084917605,31,False,43.961452,1.7744671595312553,0.012443491285421287,-0.2260598,19,12,0.059253026,0,27,False,220,3549871.1311879023,1992.4595982186365,1781.6527,9.312834,22,2575788.6843626397,8227.853577064412,313.0572,9.324113,21,1575068.511388889,4432.750053743029,355.32535,9.268671,1.169298,0,0.055441856,0.011279106,0.04416275,,,0,,,,b'NOT_AVAILABLE',285.8548270670299,0.06372267682237243,198.53864933389005,-58.79134212372077,100001.0,9532.0,9064.0,9669.333,0.448,0.2253,0.5775,0.256,0.1389,0.3426,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351447234127452672',b'',0.010726194770475907,0.015719239321217618,0.7340000073611737
80,1635721458409799680,b'Gaia DR2 5351447032285945856',5351447032285945856,1323197595,2015.5,158.96888187709456,0.03848778235078622,-58.24047365776963,0.02472913527426129,0.35274722438534695,0.03861371352633469,9.135283,-7.581055378131901,0.0606610843515678,3.280890716952374,0.0522258980988983,-0.05354783,-0.5520383,-0.27941865,0.28389645,0.081848085,0.34466752,-0.18958646,-0.061141677,0.07935563,-0.060572773,144,0,143,1,-1.2790791,117.223404,0.0,0.0,31,False,67.897026,1.6986718515257702,0.006339980429491695,-0.27669472,17,9,0.06522464,0,24,False,178,54478.00899421418,21.51102238397043,2532.5625,13.847813,18,35913.24870172575,79.08463663580474,454.11157,13.963251,17,29845.791692237173,96.04825690886031,310.73746,13.574712,1.207075,0,0.3885393,0.11543846,0.27310085,,,0,,,,b'NOT_AVAILABLE',285.8642716252972,0.06618589150096374,198.5548588324389,-58.78637092692248,100001.0,7761.0,7478.0,8230.0,0.976,0.7689,1.1361,0.485,0.3684,0.553,200111.0,2.318138,2.0614603,2.4969146,17.56483,13.149986,21.979675,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351447032285945856',b'',0.010816630987202272,0.011445657932208387,0.9799999982118607
82,1635721458409799680,b'Gaia DR2 5351447238427097472',5351447238427097472,311095106,2015.5,158.9434778602791,0.04897264375614118,-58.23069864225388,0.047502942618930614,0.3869476393491112,0.05572380570881845,6.9440274,-7.855273685804047,0.09525500673699376,3.2450126600139573,0.09111663008594885,-0.059338067,-0.2135156,-0.36860776,0.31024387,0.20434797,0.36222166,0.050425418,0.16041593,0.14631726,-0.04017985,204,0,202,2,15.55737,693.7185,0.36953571340105196,18.731565036818644,31,False,5.7895446,1.688162802928344,0.011065510031025565,0.011167988,23,14,0.09688859,0,27,False,219,26762.679789526665,29.00365770696894,922.7346,14.619542,12,17594.90912595474,46.32838004418787,379.78683,14.737921,14,16402.194044103922,94.2878949013088,173.95863,14.224665,1.2703176,0,0.5132561,0.11837864,0.39487743,,,0,,,,b'NOT_AVAILABLE',285.847809882946,0.06803241899915607,198.52334018039886,-58.78913178706849,102001.0,7109.075,6863.3335,7844.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351447238427097472',b'',0.01110369829371144,0.02103730467274856,0.8240000081062316
85,1635721458409799680,b'Gaia DR2 5351447032285948800',5351447032285948800,1097572352,2015.5,158.97120833395644,0.022084458600891563,-58.24059028598511,0.021062817647625357,0.39811747905258127,0.024064459487313956,16.543795,-7.758009580729679,0.03821938436234782,3.4209999074652346,0.046813590006190134,0.007930633,-0.36446732,-0.19385684,0.39700645,0.18680519,0.30655202,-0.16046181,0.08475994,-0.22583574,0.1993981,179,0,179,0,-0.10568705,171.37508,0.0,1.5235635470926849e-15,31,False,111.395615,1.7038110696291482,0.005014143143227428,-0.12704925,20,13,0.055635694,0,26,False,202,96901.89400245306,38.00016474375037,2550.0388,13.222535,17,66149.42296282318,514.2693883377913,128.62796,13.300073,15,52450.79645419929,282.4005603042874,185.73192,12.96254,1.2239206,0,0.337533,0.07753754,0.25999546,,,0,,,,b'NOT_AVAILABLE',285.86539262394757,0.06669231646506531,198.55666855310912,-58.785574990192,102001.0,8630.0,8071.0,9193.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351447032285948800',b'',0.011252183700982726,0.012620774893589582,0.9949999994039536
107,1635721458409799680,b'Gaia DR2 5351448711596200448',5351448711596200448,563084433,2015.5,158.94478425470106,0.04298640588571376,-58.222616567807755,0.03949601223225239,0.4396185708605292,0.04074576912061911,10.789306,-7.889173518290338,0.07298596684230815,3.3908195391525,0.06683141245166901,-0.34573132,-0.46196797,-0.5354563,0.5026962,0.16954538,0.61611223,-0.17452934,0.21527043,-0.09670399,-0.11348916,170,127,168,2,5.4354362,281.19293,0.0,1.1801472489557337e-15,31,False,186.65752,1.7331184073099646,0.00845625864166621,-0.15574245,20,12,0.061500248,0,24,False,190,140011.5287717439,45.81134448156185,3056.2632,12.822956,12,96730.36266258576,448.56671801110525,215.6432,12.887481,12,71077.79742344646,486.00652203185825,146.24864,12.632586,1.198531,1,0.2548952,0.06452465,0.19037056,,,0,,,,b'NOT_AVAILABLE',285.84439353039386,0.07538916291512318,198.51309524880682,-58.782999524101584,100002.0,8700.5,8394.0,9050.25,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448711596200448',b'',0.012689952425183443,0.02101806359280285,0.713999992609024
108,1635721458409799680,b'Gaia DR2 5351447238444357760',5351447238444357760,1555486318,2015.5,158.94395777573217,0.03935741574326573,-58.23666217622456,0.04493189534910502,0.42731977678065003,0.04579693918524572,9.3307495,-7.529967949813494,0.07199888865425809,3.5440035183384193,0.08868768762572173,0.042562306,-0.34073573,-0.2353148,0.29999557,-0.028628023,0.33395994,-0.30319646,0.062661126,0.06553639,0.06893411,193,193,191,2,12.885456,560.2573,0.048016897718407094,0.6031470442056647,31,False,65.69706,1.7384837461147549,0.009684413256900937,-0.011334686,22,12,0.056478,0,30,False,256,17835169.311936226,13143.774518511324,1356.9291,7.5601726,26,12285782.24940864,27627.34660642214,444.6964,7.627881,28,8454930.164403748,24726.812668243754,341.9337,7.4441447,1.1629108,0,0.18373632,0.06770849,0.11602783,,,0,,,,b'NOT_AVAILABLE',285.85099061682513,0.06298162530930085,198.53192562251817,-58.79311139427112,100001.0,8490.25,8154.5,8800.0,0.369,0.3086,0.7154,0.2,0.1535,0.3601,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351447238444357760',b'',0.01275839774802663,0.021626604106081894,0.7690000075101853
117,1635721458409799680,b'Gaia DR2 5351448539797519104',5351448539797519104,484584,2015.5,158.97391738639635,0.03472930761996204,-58.21756658807791,0.029391448361171482,0.263380306962057,0.04026140676525987,6.541756,-7.784796014225679,0.052452392528938935,3.4833854953429837,0.050248034360172875,-0.28441837,-0.689195,-0.4223325,0.32322615,0.35717425,0.49775362,0.076960124,0.30624166,-0.07419373,0.026639767,175,0,175,0,1.9619137,208.03899,0.0,0.0,31,False,56.357056,1.7302854507312961,0.006570765927096399,-0.12738727,20,12,0.06277999,0,25,False,185,50519.1231203287,15.832712894327294,3190.8064,13.929727,13,35054.16923107906,189.4282998004353,185.05244,13.989539,9,26207.52293026034,49.83230620627197,525.9143,13.715855,1.2126436,0,0.2736845,0.059812546,0.21387196,,,0,,,,b'NOT_AVAILABLE',285.85520621709856,0.08738923738309785,198.5267755681528,-58.7684866630258,102001.0,8866.0,8472.667,9189.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448539797519104',b'',0.01329455284485667,0.015517738758545193,0.9019999790191651
122,1635721458409799680,b'Gaia DR2 5351448505437785472',5351448505437785472,1316902350,2015.5,158.98720549610192,0.02799972371340292,-58.23594661861262,0.03412532744077313,0.48720140589435373,0.03275495460448902,14.874128,-7.677162447255397,0.050162377755706776,3.3517972898904747,0.06351295163468015,0.28896698,-0.23487756,-0.19422777,0.02572914,-0.040613573,0.100248136,-0.49124053,0.25531888,0.28250313,0.30144617,169,53,168,1,8.056683,354.91046,0.05705232765354198,0.8054008232515004,31,False,97.78531,1.739252638442804,0.006636308245815205,-0.0277067,19,11,0.061590202,0,29,False,179,124704.99620030099,62.79654794051163,1985.8575,12.948656,12,87200.38272721572,437.9529471335694,199.10902,13.0000925,10,62230.12861702476,360.6995758604774,172.5262,12.776918,1.198272,0,0.2231741,0.051436424,0.17173767,,,0,,,,b'NOT_AVAILABLE',285.87040001198466,0.07490195614821686,198.5615857967152,-58.7763026446596,100001.0,9189.0,9084.0,9488.25,0.547,0.3057,0.7901,0.286,0.196,0.3951,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448505437785472',b'',0.013387816570286377,0.023496832762767948,0.8499999836087226
